gene	avg_log2FC	pct.1	pct.2	p_val	p_val_adj	n1	n2
KLHL9	-5.25215014571417	0	0.107	0.0327563692535534	1	42	28
SIGLEC9	-5.24172233688318	0	0.071	0.0847460821233674	1	42	28
CPA3	-5.24141820780651	0	0.071	0.0847460821233674	1	42	28
MRPS36	5.2393435118826	0.095	0	0.0981495569991986	1	42	28
SYT11	-5.23781326358911	0	0.071	0.0847460821233674	1	42	28
GRID2	-5.23781326358911	0	0.071	0.0847460821233674	1	42	28
NRGN	5.2366985152802	0.095	0	0.0981495569991986	1	42	28
LRRK2	-5.23420360230826	0	0.107	0.0327563692535534	1	42	28
TMEM64	-5.23335235654436	0	0.071	0.0847460821233674	1	42	28
LINC02458	-5.23335235654436	0	0.071	0.0847460821233674	1	42	28
ARHGAP17	-5.23329631401102	0	0.179	0.0050204598595292	1	42	28
PISD	-5.23260967364794	0	0.143	0.0128360016477947	1	42	28
FGD2	-5.23065759048657	0	0.107	0.0327563692535534	1	42	28
PML	-5.22971668647804	0	0.107	0.0327563692535534	1	42	28
NAA30	-5.22532180750845	0	0.071	0.0847460821233674	1	42	28
ADAM22	-5.22173055676732	0	0.107	0.0327439834032075	1	42	28
ZFAT	-5.21948080303577	0	0.107	0.0327563692535534	1	42	28
ELMOD2	-5.21375840435777	0	0.107	0.0327563692535534	1	42	28
HERPUD1	5.20759567555219	0.095	0	0.0981495569991986	1	42	28
THBS1	5.20708510704703	0.119	0	0.0620408228193489	1	42	28
ENOPH1	-5.20387284189323	0	0.107	0.0327563692535534	1	42	28
MAGI2	-5.20294495100332	0	0.071	0.0847460821233674	1	42	28
PLCL1	-5.19966578007893	0	0.143	0.0128360016477947	1	42	28
ACAA1	-5.19872812713539	0	0.071	0.0847460821233674	1	42	28
OAF	-5.19872812713539	0	0.071	0.0847460821233674	1	42	28
PPP2R1A	5.19781585178696	0.071	0	0.156284875512092	1	42	28
PSMB4	5.19587962181025	0.119	0	0.0620408228193489	1	42	28
CFD	5.19552768083654	0.143	0	0.0392446646594294	1	42	28
MRPL37	-5.19538537603634	0	0.143	0.0128360016477947	1	42	28
ADAM19	-5.19370682867261	0	0.071	0.0847460821233674	1	42	28
FOSL2	5.19128930205728	0.095	0	0.0981495569991986	1	42	28
IMPA1	5.18815368768683	0.095	0	0.0981495569991986	1	42	28
KRCC1	-5.18517076204949	0	0.071	0.0847460821233674	1	42	28
EIF4A3	5.1792943021323	0.119	0	0.0620408228193489	1	42	28
IRAG2	5.17687038421247	0.119	0	0.0620408228193489	1	42	28
ATP6V0D2	-5.17063603655401	0	0.107	0.0327563692535534	1	42	28
STRADA	-5.16694739184718	0	0.107	0.0327563692535534	1	42	28
CYP27A1	-5.16684241407122	0	0.107	0.0327563692535534	1	42	28
ZC3H12A	-5.16516066031885	0	0.071	0.0847460821233674	1	42	28
PER2	-5.16516066031885	0	0.071	0.0847460821233674	1	42	28
SLAMF1	-5.16253285093044	0	0.071	0.0847460821233674	1	42	28
ZNF329	-5.15875757892892	0	0.071	0.0847460821233674	1	42	28
BLCAP	-5.15841705670305	0	0.107	0.0327563692535534	1	42	28
DBNL	5.15411469185959	0.167	0	0.0247570352561681	1	42	28
ORC3	5.15008021130114	0.071	0	0.156284875512092	1	42	28
SLC36A4	-5.14182448788278	0.024	0.143	0.0548955726997697	1	42	28
CCDC43	5.14153178213942	0.095	0	0.0981495569991986	1	42	28
ACTL6A	5.13605060385597	0.143	0	0.0392446646594294	1	42	28
ZBTB43	-5.12531600392272	0	0.071	0.0847460821233674	1	42	28
ABHD14B	5.1226808806057	0.119	0	0.0620408228193489	1	42	28
MITD1	5.12059716091019	0.119	0	0.0620408228193489	1	42	28
NIT1	-5.11365647613071	0	0.071	0.0847460821233674	1	42	28
KMT5A	5.11354655079656	0.167	0	0.0247570352561681	1	42	28
CNR2	-5.11323962900072	0	0.071	0.0847460821233674	1	42	28
TXK	-5.11323962900072	0	0.071	0.0847460821233674	1	42	28
IDNK	-5.11323962900072	0	0.071	0.0847460821233674	1	42	28
TDRD7	-5.11323962900072	0	0.071	0.0847460821233674	1	42	28
ZNF573	-5.1081896561458	0	0.107	0.0327563692535534	1	42	28
ORC6	-5.10301400695362	0	0.071	0.0847460821233674	1	42	28
TFE3	-5.10054741517781	0	0.107	0.0327563692535534	1	42	28
CCDC171	-5.09838535393087	0	0.071	0.0847460821233674	1	42	28
SLC38A7	-5.09716881700954	0	0.107	0.0327563692535534	1	42	28
ARFGAP1	-5.09557742098796	0	0.107	0.0327563692535534	1	42	28
CYB5R1	-5.09379324632452	0	0.107	0.0327563692535534	1	42	28
ANKRD26	-5.09350997675001	0	0.143	0.0128360016477947	1	42	28
UNC50	-5.09263007110259	0	0.071	0.0847460821233674	1	42	28
CLK2	-5.08958931058557	0	0.071	0.0847460821233674	1	42	28
C3AR1	-5.08943730326409	0	0.107	0.0327563692535534	1	42	28
ERI3	-5.08564329627818	0	0.107	0.0327563692535534	1	42	28
MEPCE	-5.0854099696286	0	0.071	0.0847460821233674	1	42	28
UROD	5.08349223152134	0.071	0	0.156284875512092	1	42	28
GIT2	-5.08162558448364	0	0.107	0.0327563692535534	1	42	28
BTBD2	-5.0802569068665	0	0.071	0.0847460821233674	1	42	28
MIRLET7BHG	-5.07832553066926	0.024	0.214	0.0083731901840475	1	42	28
MPLKIP	5.07810649990138	0.095	0	0.0981495569991986	1	42	28
ENSG00000228566	-5.07544434949032	0	0.107	0.0327563692535534	1	42	28
IQCE	-5.07422420777577	0	0.143	0.0128360016477947	1	42	28
RETREG3	-5.07367006284599	0	0.107	0.0327563692535534	1	42	28
SGK3	-5.07256970237491	0.024	0.25	0.00316527047325102	1	42	28
BUD31	5.07131977210752	0.119	0	0.0620408228193489	1	42	28
LINC01500	-5.07122205242015	0	0.071	0.0847460821233674	1	42	28
TRAF7	5.06913536109762	0.095	0	0.0981495569991986	1	42	28
FIGNL1	-5.06328395926923	0	0.107	0.0327563692535534	1	42	28
WDSUB1	5.06041296656929	0.095	0	0.0981495569991986	1	42	28
RASSF4	-5.05793555004213	0.024	0.107	0.136226245910242	1	42	28
ELOA-AS1	-5.05082125170261	0	0.071	0.0847460821233674	1	42	28
TNRC6C	5.05050968206359	0.095	0	0.0981495569991986	1	42	28
TMX2	5.04924001944403	0.095	0	0.0981495569991986	1	42	28
ITGAX	-5.04810692855753	0	0.071	0.0847460821233674	1	42	28
SLX4IP	-5.04735891779632	0	0.143	0.0128360016477947	1	42	28
GNL1	-5.04253025173751	0	0.107	0.0327563692535534	1	42	28
HS3ST2	-5.03962916887527	0	0.071	0.0847460821233674	1	42	28
IRF5	5.03932751532993	0.071	0	0.156284875512092	1	42	28
MOSPD2	-5.03740892519894	0	0.071	0.0847460821233674	1	42	28
NDUFS8	5.03703596373803	0.143	0	0.0392446646594294	1	42	28
MMAA	5.03682501275928	0.119	0	0.0620408228193489	1	42	28
PCYT2	-5.03610437470655	0	0.071	0.0847460821233674	1	42	28
ZNF830	5.03236773871303	0.071	0	0.156284875512092	1	42	28
KCNQ1	-5.03145194933969	0	0.071	0.0847460821233674	1	42	28
ENSG00000285906	-5.02944288950816	0	0.107	0.0327563692535534	1	42	28
MT1F	-5.02896241980114	0.024	0.25	0.00316527047325102	1	42	28
GPR82	-5.02827404173891	0	0.071	0.0847460821233674	1	42	28
HAVCR2	-5.02061408272037	0	0.071	0.0847460821233674	1	42	28
ABCA13	-5.02061408272037	0	0.071	0.0847460821233674	1	42	28
RPP30	-5.02061408272037	0	0.071	0.0847460821233674	1	42	28
KCNMB3	-5.01979889756444	0	0.071	0.0847460821233674	1	42	28
TBC1D7	-5.01979889756444	0	0.071	0.0847460821233674	1	42	28
ZNF616	-5.01979889756444	0	0.071	0.0847460821233674	1	42	28
HPS3	-5.0189457141189	0	0.107	0.0327563692535534	1	42	28
LHFPL2	-5.0189457141189	0	0.107	0.0327563692535534	1	42	28
DDRGK1	5.01583860764582	0.071	0	0.156284875512092	1	42	28
HSD3B7	-5.01187685653693	0	0.071	0.0847460821233674	1	42	28
HBEGF	5.00566682512511	0.095	0	0.0981495569991986	1	42	28
C1QC	-5.005469284803	0	0.107	0.0327563692535534	1	42	28
PIP5K1A	-5.00067687898371	0	0.107	0.0327563692535534	1	42	28
CCDC91	-4.99871358659387	0.024	0.214	0.0083731901840475	1	42	28
ITGA6	-4.99262060991216	0	0.071	0.0847460821233674	1	42	28
ANKEF1	-4.99262060991216	0	0.071	0.0847460821233674	1	42	28
KNTC1	-4.9926012894269	0.024	0.214	0.0083731901840475	1	42	28
GOLPH3L	-4.99216426918458	0	0.071	0.0847460821233674	1	42	28
PRRC1	4.99191520139948	0.095	0	0.0981495569991986	1	42	28
NCBP1	-4.99173829007652	0	0.071	0.0847460821233674	1	42	28
ENSG00000265987	-4.98402877658342	0	0.107	0.0327563692535534	1	42	28
ZNF621	-4.98309421778282	0	0.107	0.0327563692535534	1	42	28
AK3	4.98140802923857	0.119	0	0.0620408228193489	1	42	28
COPS5	-4.97962119680281	0	0.107	0.0327563692535534	1	42	28
SLC31A2	-4.97799298694507	0	0.107	0.0327563692535534	1	42	28
DNAJC27	-4.97372629095064	0	0.071	0.0847460821233674	1	42	28
RPSA2	-4.96730788175288	0	0.071	0.0847460821233674	1	42	28
SLC12A7	-4.96596326198908	0	0.071	0.0847460821233674	1	42	28
WDR45	-4.96593661865072	0	0.071	0.0847460821233674	1	42	28
CUL4B	-4.96593661865072	0	0.071	0.0847460821233674	1	42	28
NOD2	-4.96576934607731	0	0.107	0.0327563692535534	1	42	28
DCAF12	-4.96281187052519	0	0.107	0.0327563692535534	1	42	28
C1orf131	4.9603322582225	0.143	0	0.0392446646594294	1	42	28
SRRT	-4.95684201428924	0.024	0.25	0.00316527047325102	1	42	28
GNB5	-4.95625784802665	0	0.071	0.0847460821233674	1	42	28
RABAC1	-4.95582113230607	0	0.071	0.0847460821233674	1	42	28
RBM38	-4.95326549147969	0	0.107	0.0327563692535534	1	42	28
TMEM50B	-4.95326549147969	0	0.107	0.0327563692535534	1	42	28
PRDM16	-4.95206118044614	0	0.107	0.0327563692535534	1	42	28
EVI5L	-4.94947109989223	0	0.071	0.0847460821233674	1	42	28
SMOX	4.94915407696652	0.095	0	0.0981495569991986	1	42	28
BCCIP	-4.94610437690478	0.024	0.214	0.0083731901840475	1	42	28
ENSG00000288877	4.94480598714348	0.071	0	0.156284875512092	1	42	28
ASNSD1	-4.94174125379787	0	0.107	0.0327563692535534	1	42	28
YLPM1	-4.94059035014977	0.024	0.25	0.00316527047325102	1	42	28
ZFYVE28	-4.93643088062194	0	0.107	0.0327563692535534	1	42	28
PLCXD1	-4.92907045044948	0	0.107	0.0327563692535534	1	42	28
ENSG00000237356	-4.92829060418835	0	0.071	0.0847460821233674	1	42	28
HIC2	-4.92806758756407	0	0.071	0.0847460821233674	1	42	28
ENSG00000274422	-4.92739337985013	0	0.107	0.0327563692535534	1	42	28
SMIM11	4.92420786444113	0.095	0	0.0981495569991986	1	42	28
CLIP4	-4.92166636717525	0	0.071	0.0847460821233674	1	42	28
OTUD4	-4.92166636717525	0	0.071	0.0847460821233674	1	42	28
RAB3D	-4.92114507684171	0	0.071	0.0847460821233674	1	42	28
IFT57	4.91992007599187	0.095	0	0.0981495569991986	1	42	28
LEF1	-4.91479428646376	0	0.071	0.0847460821233674	1	42	28
CCSAP	4.91419475687962	0.095	0	0.0981495569991986	1	42	28
EGR1	-4.91371536702129	0	0.071	0.0847460821233674	1	42	28
ZNF45	-4.91371536702129	0	0.071	0.0847460821233674	1	42	28
CFAP298	4.91366553771918	0.095	0	0.0981495569991986	1	42	28
CTDSPL	-4.91349569073198	0	0.107	0.0327563692535534	1	42	28
GATA2	-4.90909571027929	0.024	0.071	0.330262185426082	1	42	28
CAPN15	-4.90762413056437	0	0.071	0.0847460821233674	1	42	28
C12orf4	-4.90712665740327	0.024	0.143	0.0548955726997697	1	42	28
RTCA	4.90477725238337	0.095	0	0.0981495569991986	1	42	28
PYM1	-4.9034761827161	0	0.071	0.0847460821233674	1	42	28
LAGE3	4.90282128401889	0.119	0	0.0620408228193489	1	42	28
TSNAX	-4.90245891150465	0.024	0.179	0.0216663367549505	1	42	28
RHPN1	-4.8941487453332	0	0.071	0.0847460821233674	1	42	28
SLC25A25	-4.8919080381216	0	0.071	0.0847460821233674	1	42	28
TMEM184B	-4.8919080381216	0	0.071	0.0847460821233674	1	42	28
CCDC127	-4.89100286618098	0	0.071	0.0847460821233674	1	42	28
ACVR1B	-4.89052816708791	0	0.107	0.0327563692535534	1	42	28
TFCP2	-4.89001912662649	0	0.143	0.0128360016477947	1	42	28
EIF3D	-4.88962937026656	0	0.107	0.0327563692535534	1	42	28
ELOVL7	-4.88757425182296	0	0.071	0.0847460821233674	1	42	28
ZC3H6	4.88717613354566	0.071	0	0.156284875512092	1	42	28
ABHD18	-4.88038915775985	0.024	0.179	0.0216663367549505	1	42	28
STEAP4	-4.87956329710293	0	0.071	0.0847460821233674	1	42	28
ATPAF2	-4.87956329710293	0	0.071	0.0847460821233674	1	42	28
MYOF	-4.87822847042491	0	0.071	0.0847460821233674	1	42	28
CREBL2	4.87815350603526	0.095	0	0.0981495569991986	1	42	28
HMGA1P4	-4.87319734471468	0	0.071	0.0847460821233674	1	42	28
CYP7B1	-4.87271096269344	0	0.071	0.0847460821233674	1	42	28
TXNDC11	-4.87271096269344	0	0.071	0.0847460821233674	1	42	28
ENSG00000285679	-4.87062497810889	0	0.143	0.0128360016477947	1	42	28
RGS16	-4.8633458113689	0	0.071	0.0847460821233674	1	42	28
TSPAN14	-4.86226481152084	0.024	0.143	0.0548955726997697	1	42	28
NIP7	-4.85492756425496	0	0.071	0.0847460821233674	1	42	28
PSMB5	4.85164825108985	0.095	0	0.0981495569991986	1	42	28
HOXB6	4.85083925811371	0.071	0	0.156284875512092	1	42	28
KANK1	-4.85032304354679	0	0.071	0.0847460821233674	1	42	28
BCKDHB	4.84652003538039	0.095	0	0.0981495569991986	1	42	28
SNHG10	-4.84568238180455	0	0.071	0.0847460821233674	1	42	28
ENSG00000278996	-4.84568238180455	0	0.071	0.0847460821233674	1	42	28
STXBP5L	-4.84461982329693	0	0.071	0.0847460821233674	1	42	28
TFPI2	4.8434528323364	0.071	0	0.156284875512092	1	42	28
DELE1	-4.84050757440912	0	0.071	0.0847460821233674	1	42	28
THOC6	-4.83866682300082	0	0.071	0.0847460821233674	1	42	28
DPF2	4.83473503676358	0.095	0	0.0981495569991986	1	42	28
KCNE1	-4.83175939589212	0	0.071	0.0847460821233674	1	42	28
NUDCD1	-4.83121996720875	0	0.071	0.0847460821233674	1	42	28
CRCP	-4.83101355748643	0	0.107	0.0327563692535534	1	42	28
UBE2A	4.82949370977238	0.119	0	0.0620408228193489	1	42	28
MGAT2	-4.82784011602311	0	0.107	0.0327563692535534	1	42	28
SCAP	-4.82736273787552	0	0.107	0.0327563692535534	1	42	28
GPR180	-4.82584469028822	0	0.107	0.0327563692535534	1	42	28
SPOPL-DT	-4.82377966740761	0	0.071	0.0847460821233674	1	42	28
KDM2B	4.82023018526543	0.119	0	0.0620408228193489	1	42	28
CARD6	-4.81939222527668	0	0.071	0.0847460821233674	1	42	28
EVC	-4.81934178524731	0	0.071	0.0847460821233674	1	42	28
BAG2	4.81798589724566	0.095	0	0.0981495569991986	1	42	28
CMTM8	-4.81466025568155	0	0.071	0.0847460821233674	1	42	28
TNF	-4.81466025568155	0	0.071	0.0847460821233674	1	42	28
CAPN3	-4.81261930471749	0	0.071	0.0847460821233674	1	42	28
ENSG00000290427	-4.81261930471749	0	0.071	0.0847460821233674	1	42	28
SACM1L	-4.80998768719109	0.048	0.179	0.0605545234161855	1	42	28
DYNC2I2	-4.80937540032595	0	0.071	0.0847460821233674	1	42	28
PDHB	4.80590320743087	0.119	0	0.0620408228193489	1	42	28
DLC1	-4.80361258963039	0	0.071	0.0847460821233674	1	42	28
BRMS1L	-4.80361258963039	0	0.071	0.0847460821233674	1	42	28
LRRC8D	-4.80331963645755	0.048	0.214	0.0247065052594118	1	42	28
GANC	-4.80266821570908	0	0.071	0.0847460821233674	1	42	28
DYNLT3	4.80046578182243	0.095	0	0.0981495569991986	1	42	28
RBCK1	4.79905544286199	0.119	0	0.0620408228193489	1	42	28
PRRG4	-4.79144581626088	0.024	0.107	0.136226245910242	1	42	28
