gene	avg_log2FC	pct.1	pct.2	p_val	p_val_adj	n1	n2
EEF1B2	1.00754619197431	0.718	0.558	4.35903417060585e-36	1.0684428655572e-31	837	1190
RPL28	0.810547127596457	0.901	0.834	6.47148896182763e-36	1.58622665943357e-31	837	1190
GYPC	1.41220132711612	0.621	0.418	7.63433007301415e-36	1.8712506441965e-31	837	1190
SERPINB1	0.832675291389324	0.888	0.841	1.48766472573746e-35	3.64641500925508e-31	837	1190
ENSG00000289474	-0.5832365694254	0.906	0.976	2.05003666682616e-35	5.0248448740576e-31	837	1190
BRI3BP	-1.15013370860672	0.366	0.603	2.35303621842843e-35	5.76752707498993e-31	837	1190
RPL41	0.729784043894235	0.928	0.923	4.27860216422879e-35	1.04872817647412e-30	837	1190
EREG	2.54959946537965	0.264	0.07	9.19477555826222e-35	2.25373143708565e-30	837	1190
CACNB4	-3.2658831141896	0.032	0.227	2.13764720325336e-34	5.23958705989432e-30	837	1190
CHST11	-0.514947103235382	0.957	0.984	3.64466718764447e-34	8.93344374363536e-30	837	1190
HMGB3	1.56559840410651	0.459	0.225	6.51058411666935e-34	1.59580927283682e-29	837	1190
RPL18A	0.825426024788545	0.84	0.782	1.69997518961975e-33	4.16680918727698e-29	837	1190
MT-ND1	-0.466286817901897	0.97	0.999	1.9551073805617e-33	4.79216370049478e-29	837	1190
CYBB	-1.10083374270662	0.375	0.624	2.18863547107799e-33	5.36456440315926e-29	837	1190
SNTB1	0.658117149197986	0.945	0.903	1.83660169206252e-32	4.50169440741444e-28	837	1190
RPS5	1.15296675307793	0.62	0.433	1.84203437127319e-32	4.51501044742772e-28	837	1190
SDF2L1	-1.46677383942587	0.201	0.438	2.03022309625761e-32	4.97627983123704e-28	837	1190
CCDC18-AS1	1.34114789248159	0.477	0.248	5.72070517441929e-32	1.40220204530191e-27	837	1190
DAB2	-1.64215754461155	0.164	0.395	1.09754622737442e-31	2.69019555791743e-27	837	1190
TBL1X	0.891293308718908	0.853	0.703	1.48086646250799e-31	3.62975178625335e-27	837	1190
ABR	-0.789363398683822	0.59	0.766	3.66155262030182e-31	8.97483162762178e-27	837	1190
RPSA	0.78987347370162	0.827	0.772	4.13752992010686e-31	1.01414995871739e-26	837	1190
ST8SIA4	1.17536463011753	0.578	0.365	6.35170900912904e-31	1.55686739522762e-26	837	1190
RPL32	0.726417800181684	0.884	0.846	7.02961242584074e-31	1.72302830169783e-26	837	1190
RPS12	0.626668574339293	0.925	0.919	7.25068997979641e-31	1.7772166209479e-26	837	1190
SLC7A11	1.94006116408174	0.423	0.215	8.06607480673367e-31	1.97707559587849e-26	837	1190
HIF1A	0.933575578271839	0.688	0.476	2.43793508340649e-30	5.97562268293766e-26	837	1190
RNF24	0.768617962041706	0.849	0.739	4.16126721551567e-30	1.01996820719505e-25	837	1190
RPS3A	0.786061644072688	0.824	0.767	5.66379837927179e-30	1.38825362074331e-25	837	1190
SMC1A	-0.729202845430437	0.625	0.786	5.784970859771e-30	1.41795420743847e-25	837	1190
TCF4	1.11057144593855	0.656	0.452	6.46974185520493e-30	1.58579842612928e-25	837	1190
DGKG	-1.49096727166098	0.203	0.43	6.75444681387763e-30	1.65558245854955e-25	837	1190
MALAT1	0.535571615961486	1	1	7.38574740847516e-30	1.81032054729135e-25	837	1190
MCTP2	0.587347323428789	0.921	0.876	1.35079629385006e-29	3.31093679585588e-25	837	1190
CST7	1.17941382546411	0.646	0.456	2.1649937600821e-29	5.30661620533723e-25	837	1190
FOSB	-4.01323109790235	0.011	0.161	1.10738305596384e-28	2.71430660847297e-24	837	1190
SAMHD1	-1.26113346717928	0.183	0.413	1.85251005296775e-28	4.54068739082926e-24	837	1190
RPS6	0.558403760505546	0.937	0.93	2.96321786325624e-28	7.26314330462738e-24	837	1190
S100A9	-0.603968479302385	0.461	0.689	3.38175931651507e-28	8.28903026071008e-24	837	1190
PHF21A	0.812920257242937	0.818	0.67	7.25449505282726e-28	1.77814928239849e-23	837	1190
MMP9	-1.28483194137504	0.179	0.397	1.47090728753605e-27	3.60534085247961e-23	837	1190
RPL5	0.724132615762389	0.861	0.845	1.61006929456493e-27	3.94644084790809e-23	837	1190
CD163	-1.94154787494133	0.063	0.244	1.7861686516877e-27	4.37807798215173e-23	837	1190
NFIC	-0.712597999809644	0.522	0.721	2.66839759516906e-27	6.54050934551889e-23	837	1190
GNB1	-0.537764682972869	0.778	0.881	2.70960043896645e-27	6.64150163595068e-23	837	1190
DHCR24	-2.0557309278767	0.069	0.254	3.32191104107325e-27	8.14233615277464e-23	837	1190
HYOU1	-1.40345161558116	0.158	0.366	4.23131382388215e-27	1.03713733137175e-22	837	1190
TLR2	1.30234388426085	0.607	0.42	4.93619765930179e-27	1.20991140827146e-22	837	1190
CCL2	-0.886332551716541	0.319	0.55	5.05729834188697e-27	1.23959439657992e-22	837	1190
ARID1A	-0.652177750404045	0.667	0.796	5.13982717807705e-27	1.25982303961847e-22	837	1190
NDUFV2	0.839358927072891	0.685	0.497	5.62453312288398e-27	1.37862931375009e-22	837	1190
ATP8B4	0.384811781684025	0.99	0.997	6.13936647763478e-27	1.50482011733306e-22	837	1190
TALAM1	1.2611365425453	0.589	0.41	8.52719988886172e-27	2.0901019647589e-22	837	1190
MXD1	1.46175334079624	0.394	0.189	1.24887391099369e-26	3.06111484323662e-22	837	1190
LAMP1	-1.14916450960036	0.293	0.5	1.36839832722106e-26	3.35408113985154e-22	837	1190
EIF4G2	-0.771623156481921	0.556	0.711	1.41989237766901e-26	3.4802982069045e-22	837	1190
EEF1G	0.657860826948476	0.858	0.806	3.46514173510836e-26	8.49340890692409e-22	837	1190
CANX	-0.600956845502496	0.738	0.824	8.86786094260743e-26	2.17360139564251e-21	837	1190
MGAT5	-0.615217401382506	0.708	0.857	1.24367522678282e-25	3.04837234836738e-21	837	1190
MIR142HG	-0.829472733846548	0.454	0.643	1.45313899177271e-25	3.56178898273409e-21	837	1190
SSBP2	1.01394201189378	0.616	0.424	1.57666911081842e-25	3.86457365752704e-21	837	1190
ACSL1	1.08008937189645	0.699	0.526	2.77498391046064e-25	6.80176306293007e-21	837	1190
CFD	1.41971216001017	0.484	0.296	3.56306429798291e-25	8.73342690078592e-21	837	1190
DNAJC5	-0.688359449529068	0.577	0.755	4.09737668641384e-25	1.0043079996069e-20	837	1190
ZEB1	0.873152031254654	0.662	0.453	4.66054504173554e-25	1.1423461951798e-20	837	1190
RPS15	0.745417804543127	0.814	0.738	5.72425272190794e-25	1.40307158466686e-20	837	1190
PDE4D	-0.519564884315789	0.915	0.972	5.81672081445375e-25	1.42573643883076e-20	837	1190
RPS24	0.520444549848359	0.945	0.964	1.34664214514565e-24	3.3007545619665e-20	837	1190
NOP53	0.965371139987346	0.59	0.398	1.61659992000421e-24	3.96244806392231e-20	837	1190
S100A4	-0.806644209921361	0.411	0.608	2.35028679613776e-24	5.76078796601325e-20	837	1190
TNFAIP8	-0.490610014136724	0.858	0.942	2.51472035243421e-24	6.16383105585148e-20	837	1190
GAPDH	0.568792200208393	0.91	0.917	3.0719225986935e-24	7.52958948165765e-20	837	1190
NAP1L1	0.638784367663749	0.853	0.787	3.90644480007372e-24	9.57508684946071e-20	837	1190
CTSG	-1.40230295170076	0.233	0.439	3.96000013913871e-24	9.70635634104288e-20	837	1190
RPS27	0.671741156950531	0.795	0.706	4.75999954155503e-24	1.16672348763055e-19	837	1190
RPS18	0.67039910879537	0.879	0.824	5.11284121363373e-24	1.25320850987376e-19	837	1190
ENSG00000254006	-1.69124462759555	0.129	0.314	5.23948029393082e-24	1.28424901484538e-19	837	1190
RPL13	0.487206882597667	0.928	0.948	5.69313159427571e-24	1.39544348507292e-19	837	1190
ENSG00000289901	-0.438256563547753	0.863	0.949	6.92202720942458e-24	1.69665808930206e-19	837	1190
ACSM3	0.980962484474125	0.72	0.587	7.99046624702491e-24	1.95854318180827e-19	837	1190
PAK1	-1.24896108395252	0.188	0.391	8.3593730772139e-24	2.0489659349559e-19	837	1190
DOCK10	-0.631882936462617	0.627	0.759	8.5676399562331e-24	2.1000142296723e-19	837	1190
FCAR	1.40932545890176	0.336	0.152	8.87369730469572e-24	2.17503194635397e-19	837	1190
MT-ATP8	-1.10392439759311	0.265	0.474	9.38431788003917e-24	2.3001901555764e-19	837	1190
MAN1A1	1.02243511859723	0.694	0.545	1.22776661429017e-23	3.00937874828662e-19	837	1190
ANKRD33B	-1.26875985813099	0.204	0.403	1.62934766337431e-23	3.99369405769677e-19	837	1190
MKI67	-0.549224218136044	0.54	0.757	1.71022131235531e-23	4.1919234587141e-19	837	1190
MIR3667HG	1.25699838855622	0.395	0.196	1.82637358212958e-23	4.47662428715782e-19	837	1190
RACK1	0.805412082793012	0.765	0.698	2.1603213094367e-23	5.2951635615603e-19	837	1190
RPN2	-0.811205208187715	0.417	0.608	4.35340355236525e-23	1.06706274472025e-18	837	1190
HLA-A	0.780113332202176	0.751	0.623	5.2242580787513e-23	1.28051789768273e-18	837	1190
RPL36A	0.622503557598255	0.861	0.813	5.80195274634082e-23	1.4221166376556e-18	837	1190
RPS15A	0.699828058989819	0.756	0.655	1.03010661661896e-22	2.52489432799474e-18	837	1190
IGSF6	-2.12406671198354	0.067	0.228	1.11542295680483e-22	2.73401320942431e-18	837	1190
CTSD	-0.555174073565986	0.622	0.779	1.36421777137463e-22	3.34383417941636e-18	837	1190
PIK3R5	1.04783043833582	0.553	0.365	1.41686718690947e-22	3.47288316183379e-18	837	1190
CD99L2	1.16705468976734	0.458	0.262	1.95909640970242e-22	4.80194120982161e-18	837	1190
RIN2	1.90503595367727	0.233	0.082	2.10625206748172e-22	5.16263444260445e-18	837	1190
ZDHHC19	1.54285645000365	0.301	0.128	2.16576516411299e-22	5.30850699375735e-18	837	1190
ARHGAP26	0.676642286349243	0.877	0.79	2.34682788842807e-22	5.75230983732603e-18	837	1190
CSF3R	0.779200612291298	0.741	0.603	3.72723920109284e-22	9.13583600579865e-18	837	1190
SEL1L3	1.46474265961471	0.307	0.136	4.41680487962779e-22	1.08260304404557e-17	837	1190
FBXL4	1.02972439660376	0.534	0.346	6.38634024595031e-22	1.56535585768488e-17	837	1190
CLEC12A	1.05566713816479	0.577	0.406	6.93937333975564e-22	1.70090979930751e-17	837	1190
CTSS	-0.969544365784142	0.282	0.48	7.48162489172383e-22	1.83382107721043e-17	837	1190
CLSPN	-1.02025510585368	0.309	0.506	7.92938012265318e-22	1.94357036186352e-17	837	1190
STAT4	1.36070691929388	0.319	0.144	8.48254666711984e-22	2.07915701357774e-17	837	1190
GPR183	1.8004144339912	0.179	0.047	8.50076382426026e-22	2.08362222096443e-17	837	1190
EIF3A	-0.425655162614961	0.854	0.9	1.41617424637111e-21	3.47118469528023e-17	837	1190
ENSG00000234426	-1.64788239932989	0.099	0.271	2.41394013364448e-21	5.91680866157599e-17	837	1190
SLC8A1	-0.954219266688151	0.223	0.427	2.72891960277738e-21	6.68885483836764e-17	837	1190
RPL7	0.666086158567142	0.827	0.753	3.04120682873347e-21	7.45430205790861e-17	837	1190
PDE1C	2.11371233010122	0.239	0.092	3.72903003832503e-21	9.14022552693848e-17	837	1190
OGT	0.869809364647791	0.619	0.449	3.97889561846133e-21	9.75267105041057e-17	837	1190
RAP1GAP2	-0.95003897591722	0.348	0.539	4.00804590105205e-21	9.82412130806868e-17	837	1190
AMPD3	-1.32482964331004	0.197	0.382	4.07447458271254e-21	9.98694464968671e-17	837	1190
RPL35A	0.63905054043547	0.817	0.777	4.59856691343721e-21	1.12715473615259e-16	837	1190
ABCA13	-1.39118665129426	0.171	0.359	5.43628434136791e-21	1.33248765491269e-16	837	1190
IRAK3	0.461041750479927	0.913	0.858	7.45195591788014e-21	1.8265489150316e-16	837	1190
EIF3E	0.646621775125625	0.738	0.594	9.85994383711015e-21	2.41677083391407e-16	837	1190
CTBP2	-0.570618557466762	0.7	0.802	1.05963465727659e-20	2.59727050845066e-16	837	1190
SRGN	-0.355163773312993	0.947	0.999	1.13839883458987e-20	2.79032938346324e-16	837	1190
N4BP2L2	0.587532050726458	0.799	0.686	1.19920420927233e-20	2.9393694373474e-16	837	1190
AP1B1	-1.28480620537461	0.201	0.381	1.35304423427985e-20	3.31644672264335e-16	837	1190
RPN1	-0.809108653077101	0.381	0.556	1.41637341983761e-20	3.47167288936396e-16	837	1190
PDIA4	-0.913959758733749	0.323	0.505	1.67084702564024e-20	4.0954131445468e-16	837	1190
TGFB1	-1.19644372569503	0.253	0.429	1.72761574653478e-20	4.2345589563314e-16	837	1190
SLC22A15	0.661160530899518	0.816	0.712	1.87143691557239e-20	4.5870790237595e-16	837	1190
ARPC1B	-0.609553305402332	0.622	0.756	1.94404785543489e-20	4.76505569845645e-16	837	1190
UGGT1	-0.729487487366733	0.447	0.617	2.69532862078386e-20	6.60651998240333e-16	837	1190
MYO9B	-0.614274936346195	0.593	0.758	2.69721050603193e-20	6.61113267133486e-16	837	1190
ATP2A2	-0.743301245938282	0.41	0.582	3.03492232609185e-20	7.43889811348374e-16	837	1190
ZNF438	0.712884004307972	0.849	0.798	5.08690944412544e-20	1.24685237384959e-15	837	1190
RPL34	0.541398189841991	0.892	0.865	5.77068461453882e-20	1.41445250586961e-15	837	1190
LINC00926	1.15190424832257	0.466	0.292	6.96241134376971e-20	1.70655664447139e-15	837	1190
BTF3	0.98240630269752	0.544	0.394	9.16195101504311e-20	2.24568581329722e-15	837	1190
DNMT1	-0.615651323602982	0.594	0.727	1.37435342170014e-19	3.3686776719292e-15	837	1190
CTSZ	-1.06130327647895	0.168	0.341	1.47918165295464e-19	3.62562214955712e-15	837	1190
EIF4G1	-0.64691850663453	0.52	0.655	2.68168230974865e-19	6.57307150942491e-15	837	1190
SESN3	-0.690891682533033	0.53	0.689	3.6854346050147e-19	9.03336876035152e-15	837	1190
FADS2	-1.38912163946165	0.122	0.284	4.15529484596761e-19	1.01850431969512e-14	837	1190
VAV1	-0.839343656449609	0.385	0.562	5.38933679865484e-19	1.32098034271829e-14	837	1190
PSMA1	0.670946674591977	0.7	0.54	5.4673411176913e-19	1.34009998135732e-14	837	1190
FOXK2	-0.748485669138288	0.37	0.548	5.53598745596923e-19	1.35692588533262e-14	837	1190
DDIT4	2.34736056360231	0.137	0.032	5.81748894912774e-19	1.4259247163207e-14	837	1190
AFF2	-0.622361293279338	0.45	0.666	6.43392170420573e-19	1.57701854891787e-14	837	1190
TPM3	-0.415615795279476	0.839	0.892	6.46159154700148e-19	1.58380070408553e-14	837	1190
FEN1	-0.948170843220093	0.252	0.429	7.9893643387577e-19	1.9582730930729e-14	837	1190
MCU	-0.481714091775481	0.792	0.924	8.39906311254461e-19	2.05869435951581e-14	837	1190
NAMPT	1.31415314269852	0.479	0.307	9.30933168052171e-19	2.28181028821268e-14	837	1190
TMSB10	-0.445427730910307	0.756	0.862	1.5020217209967e-18	3.68160544033502e-14	837	1190
RPL4	0.557542926732141	0.835	0.783	1.55169639721686e-18	3.80336303921824e-14	837	1190
ACTN4	-0.566469532342678	0.621	0.756	2.00228158081599e-18	4.90779238273808e-14	837	1190
MT1X	-1.34852362271884	0.154	0.313	2.40784542593036e-18	5.9018699234979e-14	837	1190
PYGL	1.02039108720958	0.479	0.308	2.48603584816588e-18	6.0935224674394e-14	837	1190
CLDND1	1.40744678335851	0.251	0.107	2.99735604808488e-18	7.34681940946085e-14	837	1190
RPL13A	0.46490152915621	0.95	0.961	3.53192954935827e-18	8.65711251843206e-14	837	1190
FUS	-0.425876491253529	0.778	0.84	3.76298293771346e-18	9.22344747862946e-14	837	1190
LDLR	-2.23044900545595	0.048	0.175	3.79372246211867e-18	9.29879312689907e-14	837	1190
RPS14	0.535065012854218	0.909	0.914	4.08621093894973e-18	1.00157116324597e-13	837	1190
ZNF804A	-0.666250850492792	0.46	0.639	4.15036039871389e-18	1.01729483732876e-13	837	1190
PRKN	1.66132349639149	0.266	0.123	4.29720283440022e-18	1.05328738673984e-13	837	1190
NAV1	-1.29073868811517	0.146	0.309	4.67948055894496e-18	1.146987479803e-13	837	1190
FAU	0.593137274922768	0.815	0.751	4.85696520265406e-18	1.19049074082254e-13	837	1190
ABTB2	-1.76544871558572	0.061	0.196	5.48709044498845e-18	1.34494073897112e-13	837	1190
EEF2	0.582955322249526	0.797	0.742	5.97759690808079e-18	1.46516877813968e-13	837	1190
RABL6	-0.804405668266927	0.393	0.55	6.92375599087901e-18	1.69708183092436e-13	837	1190
LEKR1	2.69025636970993	0.118	0.024	7.87989360510724e-18	1.93144072154783e-13	837	1190
ANXA5	-1.07952691980798	0.194	0.365	8.25122150739051e-18	2.02245690367649e-13	837	1190
GATAD2A	-0.532856403832098	0.644	0.768	8.65854370342733e-18	2.12229564714707e-13	837	1190
MIR23AHG	-1.32715214249335	0.13	0.287	9.30323175440472e-18	2.28031513532214e-13	837	1190
SRSF11	0.537892165938862	0.805	0.687	1.02158530170127e-17	2.50400773299999e-13	837	1190
LGR4	1.54835309415374	0.197	0.07	1.54580232235519e-17	3.78891607232481e-13	837	1190
ACER3	-0.686498834831959	0.399	0.576	2.18622973313904e-17	5.35866769889709e-13	837	1190
NOCT	-0.719719029657762	0.464	0.634	2.38134696915105e-17	5.83691955608613e-13	837	1190
RPS7	0.550094989895438	0.832	0.811	2.6976680729695e-17	6.61225421365555e-13	837	1190
KCNH7	-2.05677795580864	0.032	0.146	2.96169038280516e-17	7.25939929729372e-13	837	1190
SCD	-1.71041421867963	0.055	0.182	3.23931288311112e-17	7.93987980779368e-13	837	1190
ALPK1	0.672240760551818	0.802	0.701	3.68484468000979e-17	9.03192279517201e-13	837	1190
SRI	1.29333763366703	0.272	0.127	3.80956509845356e-17	9.33762501281952e-13	837	1190
TBXAS1	0.686869122224726	0.693	0.538	3.82806696605436e-17	9.38297494049585e-13	837	1190
F13A1	-1.27024773665982	0.183	0.344	3.93426055549217e-17	9.64326604756685e-13	837	1190
FHIT	0.594725344077123	0.858	0.835	3.95120470498912e-17	9.68479785239883e-13	837	1190
RPS27A	0.536256011144638	0.881	0.867	4.41837987781506e-17	1.08298909185125e-12	837	1190
MIR924HG	-0.563404630437349	0.539	0.708	4.52282857948142e-17	1.10859051311669e-12	837	1190
MAML3	0.58462037190192	0.828	0.687	4.79259209373918e-17	1.17471224809641e-12	837	1190
ACTR2	-0.414250400954484	0.802	0.861	4.86100540411758e-17	1.19148103460326e-12	837	1190
CYP4F3	-1.91335407289248	0.054	0.178	5.47873159401317e-17	1.34289190100857e-12	837	1190
IRAK1	-1.42565652734927	0.116	0.262	5.55257918060292e-17	1.36099268295758e-12	837	1190
LYRM1	1.22981175735921	0.266	0.123	7.11293903106043e-17	1.74345248590322e-12	837	1190
TUT4	0.71037258471147	0.646	0.487	7.22295673419134e-17	1.77041892511764e-12	837	1190
RCC1	-1.17983940559439	0.189	0.345	8.66100351782259e-17	2.12289857225349e-12	837	1190
RUNX2	0.832713787549051	0.582	0.429	1.28014049588668e-16	3.13775236946783e-12	837	1190
TRPS1	0.82644327069258	0.661	0.519	1.48260831242949e-16	3.63402123459592e-12	837	1190
KPNB1	-0.451584410002965	0.74	0.787	1.55929903533393e-16	3.82199786550701e-12	837	1190
GAB1	0.954028761482486	0.385	0.222	1.80212758651871e-16	4.41719492731602e-12	837	1190
NFE2	1.03581903705613	0.357	0.199	1.86189339067088e-16	4.5636868898734e-12	837	1190
H4C3	1.10577522009893	0.624	0.497	1.97051784391817e-16	4.82993628722782e-12	837	1190
ABCA1	1.42716998948945	0.29	0.146	2.0248682162162e-16	4.96315448476753e-12	837	1190
CFL1	-0.477782520995963	0.681	0.788	2.09091337148285e-16	5.12503776484161e-12	837	1190
