gene	avg_log2FC	pct.1	pct.2	p_val	p_val_adj	n1	n2
POU2F2	-1.64721112027514	0.078	0.338	2.13750375871927e-11	5.23923546299679e-07	218	308
PRTN3	-1.57041115505256	0.151	0.438	2.48165765710487e-11	6.08279108332975e-07	218	308
HDGF	-1.26113634888738	0.193	0.497	2.59977554751775e-11	6.37230984452076e-07	218	308
MT-ND4	-0.52681414001874	0.89	0.99	2.81203936650015e-11	6.89258969122852e-07	218	308
PDIA6	-1.36828242961216	0.17	0.464	3.06339334026452e-11	7.50868341632237e-07	218	308
MACF1	-0.626979961637683	0.739	0.912	3.26858734312071e-11	8.01163443672317e-07	218	308
EMP1	-1.64649162817824	0.165	0.442	4.53888088016064e-11	1.11252509253617e-06	218	308
LAMP1	-1.09486262194822	0.202	0.513	4.81130503611278e-11	1.1792989774016e-06	218	308
IFI30	-0.801569904237111	0.353	0.682	4.90394800659671e-11	1.20200669589692e-06	218	308
ARHGAP18	-0.938241967434676	0.372	0.692	5.07436960660852e-11	1.24377873427581e-06	218	308
SLC9A9	-1.57156389182393	0.193	0.471	5.75658528961048e-11	1.41099662033642e-06	218	308
LINC-PINT	0.915917456127622	0.83	0.753	5.90672975879128e-11	1.44779853117733e-06	218	308
MYO1E	-2.22782630983195	0.073	0.312	7.09094994712717e-11	1.73806274154034e-06	218	308
UPP1	1.21695525294411	0.647	0.458	8.80420925818936e-11	2.15799973127479e-06	218	308
AHRR	1.14440961485421	0.693	0.513	9.80348305241186e-11	2.40293173097667e-06	218	308
SPN	-1.64771114954262	0.115	0.373	1.00650576754005e-10	2.46704628681742e-06	218	308
TMEM117	-1.90265974250928	0.083	0.328	1.01744840282156e-10	2.49386778015592e-06	218	308
AP1B1	-1.81904493062543	0.106	0.354	1.20734190056004e-10	2.95931573246272e-06	218	308
MTSS1	-2.9563422167114	0.06	0.279	1.42838544758303e-10	3.50111557057078e-06	218	308
ARSB	-1.28999226367576	0.151	0.432	1.49501486729155e-10	3.66443094121831e-06	218	308
RASSF4	-3.03523040058412	0.018	0.211	1.67872427596372e-10	4.11472107281469e-06	218	308
MT1X	-1.61851049433959	0.096	0.344	1.7417752783501e-10	4.26926538476394e-06	218	308
SPRED1	-1.59453379213689	0.257	0.526	1.81164614069775e-10	4.44052585546425e-06	218	308
CCL13	-1.96250789350168	0.05	0.273	1.89157148178527e-10	4.63643085900388e-06	218	308
TRIO	-1.14442760735731	0.317	0.568	1.94151193368777e-10	4.75883990066209e-06	218	308
CCL2	-0.878828480821744	0.463	0.747	2.6365394571249e-10	6.46242186335884e-06	218	308
MT-CO2	-0.463828172974835	0.972	1	2.66669369748929e-10	6.536332921916e-06	218	308
DNAJC13	-1.02642730996111	0.243	0.549	2.77948477498726e-10	6.81279513197128e-06	218	308
ICAM1	-1.39874579055722	0.147	0.429	3.20677907239902e-10	7.86013618435725e-06	218	308
CENPF	-1.50917237056519	0.147	0.406	3.25625534715446e-10	7.98140748141031e-06	218	308
CKAP4	-1.38469741172733	0.106	0.364	3.39536743339268e-10	8.3223851159888e-06	218	308
GRN	-1.1121361734705	0.289	0.578	3.4648371116644e-10	8.49266224440061e-06	218	308
PSTPIP2	0.839531269874369	0.904	0.877	3.48015493519974e-10	8.53020776166808e-06	218	308
PVT1	-1.69334807109461	0.096	0.338	3.52971266704464e-10	8.65167871819312e-06	218	308
XYLT1	1.59290692222954	0.67	0.539	3.81801075556581e-10	9.35832616296737e-06	218	308
WWOX	-1.16809608323144	0.294	0.584	3.83030535775881e-10	9.38846146240261e-06	218	308
PHTF2	-1.08318388694935	0.234	0.545	3.99439450909301e-10	9.79066038123787e-06	218	308
MLEC	-1.51702133275464	0.124	0.377	4.36484187872753e-10	1.06986639289491e-05	218	308
RAPH1	-3.07570376344558	0.028	0.221	4.49167241907294e-10	1.10095382663897e-05	218	308
FOSB	-5.21261277929571	0.005	0.172	4.83363931053799e-10	1.18477333140597e-05	218	308
HIF1A	1.1360668181097	0.661	0.519	6.88197875457509e-10	1.6868418125339e-05	218	308
PLAC8	-0.841419063756839	0.394	0.662	8.44932953999664e-10	2.07101516354858e-05	218	308
MS4A6A	-1.61461816468842	0.133	0.373	9.25860890246685e-10	2.26937762808365e-05	218	308
KCNH7	-1.56633237799471	0.073	0.299	9.4009990231676e-10	2.30427887056861e-05	218	308
FCN1	-0.897749813394637	0.326	0.643	9.83558849115984e-10	2.41080109506819e-05	218	308
GAB2	0.910034300117643	0.821	0.812	1.04514761946496e-09	2.56176133007056e-05	218	308
ARHGAP31	-1.72148345432483	0.115	0.351	1.09916100885703e-09	2.69415354880946e-05	218	308
GPNMB	-1.72595347599161	0.156	0.399	1.16296639510511e-09	2.85054693104212e-05	218	308
TET3	-0.753349676635209	0.344	0.662	1.18905594477158e-09	2.91449502622961e-05	218	308
ADGRL3	-1.00492693140264	0.211	0.487	1.34094595292398e-09	3.28679262521196e-05	218	308
SIPA1L1	1.13219364274191	0.72	0.636	1.39104612350579e-09	3.40959315332505e-05	218	308
MCUB	-1.06739132959317	0.124	0.38	1.40445721062768e-09	3.44246506896951e-05	218	308
CD4	-1.32383024998236	0.174	0.435	1.54603795001285e-09	3.78949361927649e-05	218	308
EEF2K	-2.13963956202749	0.041	0.24	1.62791849020797e-09	3.99019101134875e-05	218	308
ARHGAP10	-1.8582981905097	0.17	0.399	1.65399072363814e-09	4.05409666270944e-05	218	308
PDIA4	-1.65402017250848	0.092	0.318	1.65873851049459e-09	4.06573396307329e-05	218	308
F13A1	-1.43697944858136	0.243	0.523	1.71107070853873e-09	4.19400541369928e-05	218	308
SLCO2B1	-2.03945794974573	0.092	0.315	1.72211977507359e-09	4.22108778068288e-05	218	308
SEC62	1.00216662389766	0.711	0.584	1.76994231168656e-09	4.33830560017493e-05	218	308
CTSZ	-1.0886504660437	0.22	0.5	1.87974160676209e-09	4.60743465233456e-05	218	308
RPS8	0.715311738667679	0.862	0.838	1.90351718371063e-09	4.66571096899312e-05	218	308
TBC1D1	-0.885743460471142	0.239	0.529	1.97946130018162e-09	4.85185759287517e-05	218	308
GAPDH	0.603388924480016	0.899	0.903	2.04640133952872e-09	5.01593432331885e-05	218	308
SCFD2	-1.88242749208519	0.069	0.282	2.2481499971141e-09	5.51044045792638e-05	218	308
PTMA	-0.746322191395051	0.743	0.929	2.25176633610246e-09	5.51930446642073e-05	218	308
IL2RA	1.56216732702221	0.514	0.325	2.6135748526407e-09	6.40613332130763e-05	218	308
LRPPRC	-1.31894784031771	0.156	0.409	2.89564512088451e-09	7.09751575580003e-05	218	308
LINC02785	-1.81309208245647	0.055	0.26	3.02879369617952e-09	7.42387622870562e-05	218	308
PPIA	-0.917023085494053	0.326	0.627	3.23679067340989e-09	7.93369761959499e-05	218	308
ACTN1	-1.01698180673035	0.303	0.61	3.43867459715888e-09	8.42853530509613e-05	218	308
HMGB3	2.00862646352571	0.39	0.195	3.48813640716492e-09	8.54977114760193e-05	218	308
MT-ND1	-0.529890623662914	0.766	0.945	3.58994688135615e-09	8.79931880089205e-05	218	308
CORO1C	-0.945152954990604	0.202	0.484	3.87588516868047e-09	9.50018213695271e-05	218	308
CSF3R	0.846385779381797	0.798	0.666	3.92101420210109e-09	9.61079791076998e-05	218	308
HNRNPA3	-0.881507054564141	0.362	0.62	4.08366361026784e-09	0.000100094678751275	218	308
PRKDC	-1.10980903854456	0.248	0.516	4.12671440146565e-09	0.000101149896694325	218	308
FTL	-0.331277820106611	0.991	1	4.13999589296793e-09	0.000101475439332537	218	308
CENPP	-1.2586284328468	0.165	0.422	4.32099265539793e-09	0.000105911850976459	218	308
LILRA6	-1.86135525810577	0.055	0.256	4.35940525778106e-09	0.000106853382273471	218	308
HSP90AA1	-0.81634594494453	0.459	0.727	4.67274692972062e-09	0.000114533699994382	218	308
PDE3B	1.08907634240002	0.72	0.578	4.68534372142261e-09	0.00011484245995579	218	308
EIF4G1	-1.04409243589738	0.229	0.51	4.84027395484023e-09	0.000118639954907089	218	308
EGR1	-1.7078273564255	0.073	0.286	4.85125947287121e-09	0.000118909220939546	218	308
BST2	-0.848884650285893	0.165	0.435	5.59690012539084e-09	0.000137185618973455	218	308
TOP2A	-1.30668677850755	0.138	0.377	6.24732470321813e-09	0.00015312817580058	218	308
CD55	1.21279767007911	0.674	0.549	6.2634206451166e-09	0.000153522703432453	218	308
SNX24	-1.78996856093057	0.11	0.331	6.546333341632e-09	0.000160457176536742	218	308
PRKACB	-1.18617105320098	0.096	0.328	6.86988347537788e-09	0.000168387713864987	218	308
N4BP2L2	0.834611508852263	0.78	0.721	7.58744898031862e-09	0.00018597596195659	218	308
TUBA1A	-1.39989371945328	0.133	0.373	8.01949557262473e-09	0.000196565855980605	218	308
AKR1A1	-2.16757509057276	0.032	0.211	8.16451599333991e-09	0.000200120451512754	218	308
SHLD2	-1.60823906364531	0.083	0.295	8.86145216984648e-09	0.000217203054135107	218	308
IQGAP2	-0.873626707773683	0.45	0.744	1.01998115247197e-08	0.000250007580282406	218	308
ITGA4	-1.04064353691349	0.197	0.438	1.05595542001583e-08	0.00025882523300008	218	308
ABHD12	-1.33818141649934	0.101	0.325	1.07481423901206e-08	0.000263447718124246	218	308
BTG1	1.38120130906608	0.596	0.461	1.11605305709969e-08	0.000273555764825704	218	308
MCM4	-2.25019656059319	0.055	0.244	1.18959484223399e-08	0.000291581591779973	218	308
THOC2	-0.793565446635973	0.271	0.558	1.22918703367394e-08	0.00030128603382382	218	308
LRP8	-2.13218971192631	0.046	0.231	1.30806323311355e-08	0.000320619379068462	218	308
LRRC8C	-0.926458792517636	0.17	0.419	1.32252767020738e-08	0.000324164757244532	218	308
STAB1	-1.86670496639253	0.073	0.273	1.35100586994957e-08	0.00033114504878334	218	308
KDM7A	-1.03930660694996	0.174	0.422	1.41768542170149e-08	0.000347488873713252	218	308
PTPN9	-1.01555581963261	0.17	0.422	1.44653042770433e-08	0.000354559073134609	218	308
SSBP4	-2.72613602507991	0.018	0.179	1.45377186797241e-08	0.000356334022558718	218	308
MSC-AS1	-1.55343000000285	0.083	0.292	1.50558633177587e-08	0.000369034265781583	218	308
ACTG1	-0.541755390380378	0.706	0.903	1.67062334354097e-08	0.000409486487735327	218	308
ACTR2	-0.480956450291405	0.761	0.948	1.69752458806974e-08	0.000416080251781773	218	308
FMN1	-2.07997794455778	0.115	0.325	1.70933859648779e-08	0.000418975983385122	218	308
VAMP8	-1.06442375280724	0.165	0.406	1.79072960168687e-08	0.000438925732669468	218	308
MKI67	-1.39214751570866	0.183	0.409	1.86439767791277e-08	0.000456982514833199	218	308
ENSG00000257764	-1.37498551979545	0.096	0.308	1.90938900274434e-08	0.000468010338462666	218	308
MYO5A	-0.860253210215748	0.275	0.532	1.94934559249069e-08	0.000477804098175394	218	308
ATP1A1	-1.06631576136423	0.147	0.39	2.232793820102e-08	0.000547280093245202	218	308
ARPC1B	-0.547825140685843	0.596	0.864	2.56701281647034e-08	0.000629200511445044	218	308
ST6GALNAC3	0.803353481426099	0.775	0.675	2.62537191731287e-08	0.000643504910652557	218	308
ADGRE5	-1.05695929345578	0.261	0.532	2.70259820790855e-08	0.000662433846740466	218	308
PLEK	-0.881144058421095	0.339	0.617	2.88340078798105e-08	0.000706750367142034	218	308
LAP3	-1.09841016798443	0.147	0.383	3.02133801342483e-08	0.00074056016047056	218	308
EPB41L2	-1.35133622889521	0.087	0.292	3.68374631642521e-08	0.000902923059618984	218	308
RPN2	-0.928863784214677	0.161	0.399	4.72083544151728e-08	0.0011571239750703	218	308
NACC2	-1.69401256590674	0.064	0.253	4.77671412004693e-08	0.0011708203979647	218	308
SERF2	-0.592431737344676	0.55	0.828	4.79766092803058e-08	0.00117595467006958	218	308
HELLS	-1.54645250966464	0.128	0.341	4.94664495039834e-08	0.00121247214379214	218	308
MCL1	-0.864116164184049	0.413	0.675	5.01128972503067e-08	0.00122831722450227	218	308
RABGAP1L	-0.871725422007965	0.307	0.568	5.06688033444497e-08	0.00124194303877581	218	308
ME1	-2.29208553088188	0.055	0.231	5.32481836174924e-08	0.00130516622864836	218	308
TIAM1	-2.26296257825631	0.023	0.179	5.45907435764945e-08	0.00133807371580346	218	308
ARID5B	0.851696893131582	0.693	0.591	5.47954601478935e-08	0.00134309152368502	218	308
SLC38A6	-1.47045355183197	0.147	0.36	5.81687600545927e-08	0.00142577447769812	218	308
TANGO6	-1.82552141751709	0.041	0.214	6.22944119912473e-08	0.00152689833231746	218	308
TUBA1C	-1.26842649545198	0.124	0.341	6.46303565573743e-08	0.0015841546695778	218	308
PRDX1	-1.13474413265185	0.147	0.377	6.66460983847889e-08	0.00163356251750956	218	308
EMP3	-0.762185383318057	0.28	0.549	6.66638642827406e-08	0.00163399797743426	218	308
PMM2	-1.39948931130435	0.106	0.315	7.34399934267127e-08	0.00180008767888216	218	308
CTSD	-0.62579342647068	0.624	0.87	7.76191485561254e-08	0.00190252295025919	218	308
WDFY4	-0.776787185322524	0.257	0.523	7.98001878252121e-08	0.00195598240378377	218	308
TOP2B	-0.906491017957111	0.225	0.497	8.08414630852218e-08	0.00198150510168187	218	308
NIBAN1	0.718953820358605	0.817	0.724	8.34025754418608e-08	0.00204428052665545	218	308
FUT8	-1.46996915025412	0.096	0.292	9.2054573944662e-08	0.00225634966195761	218	308
UBE2H	0.833273623857584	0.748	0.623	9.33701848244728e-08	0.00228859660023265	218	308
EPS8	-1.56549159268444	0.05	0.224	9.46102288659664e-08	0.0023189913197337	218	308
ASPM	-1.66490287284806	0.115	0.312	9.70485164642312e-08	0.00237875618705477	218	308
HSPA5	-0.810592494428348	0.385	0.653	9.84922889558426e-08	0.00241414449459666	218	308
CFL1	-0.484412104188881	0.656	0.883	9.91717318765387e-08	0.00243079832002584	218	308
TMEM236	-1.07742616992565	0.128	0.347	1.00420990627717e-07	0.00246141890127597	218	308
MARCHF1	-1.15049338030326	0.202	0.419	1.02768457618068e-07	0.00251895766467646	218	308
G3BP1	-0.964424516303219	0.197	0.445	1.05454403834881e-07	0.00258479289239677	218	308
ITSN1	-1.24048319663863	0.119	0.325	1.07272517733207e-07	0.00262935668215864	218	308
DNAJC5	-0.68584692426731	0.381	0.672	1.08442672240082e-07	0.00265803833927665	218	308
P2RY6	-2.00849341584821	0.032	0.192	1.16089749886519e-07	0.00284547585946847	218	308
SCPEP1	-1.80408259518417	0.06	0.234	1.25275112116995e-07	0.00307061827309965	218	308
RPL23	-0.630926235113562	0.445	0.727	1.33838204728574e-07	0.00328050823610208	218	308
TBC1D4	-2.75220196474826	0.023	0.169	1.39191456866695e-07	0.00341172179925956	218	308
ZFP36	-1.28638850639621	0.101	0.302	1.44874973807563e-07	0.00355103048299719	218	308
SYK	-0.440814837099948	0.807	0.948	1.55602505455324e-07	0.00381397301121545	218	308
NRAS	-1.71391685281926	0.055	0.227	1.55940219888182e-07	0.00382225072967923	218	308
CLEC5A	-0.838398337952974	0.206	0.458	1.60627626371252e-07	0.00393714374998575	218	308
CAMKK2	-1.04625852107209	0.138	0.354	1.64166391546543e-07	0.00402388242319731	218	308
CUEDC1	-1.33139719364545	0.046	0.218	1.67960534517052e-07	0.00411688066154745	218	308
ELANE	-1.55793167837187	0.115	0.312	1.69625307210532e-07	0.00415768590503736	218	308
STAT4	1.7023894210879	0.349	0.162	1.76120654456181e-07	0.00431689336137546	218	308
AGPAT3	-0.701139885440136	0.174	0.419	1.85475466008168e-07	0.0045461891473262	218	308
ANXA5	-0.657239718913254	0.317	0.571	1.90049263178162e-07	0.00465829748975993	218	308
FSCN1	-3.32466265695118	0.018	0.156	1.91101807108437e-07	0.00468409639403489	218	308
PRR11	-1.63214341583964	0.101	0.289	1.94412201439188e-07	0.00476523746947593	218	308
LPP	0.643881202628781	0.867	0.805	1.95097072246954e-07	0.00478202433784509	218	308
NUDC	-0.952611051743388	0.055	0.227	1.99068942821397e-07	0.00487937885749526	218	308
RYBP	0.906657984329308	0.734	0.675	2.0575114727529e-07	0.00504316637086463	218	308
VWA8	-0.987102374699781	0.142	0.364	2.09199059500087e-07	0.00512767814740663	218	308
MIR181A1HG	-0.955140729363059	0.138	0.354	2.15297352282605e-07	0.00527715340179893	218	308
NSUN7	2.35856772172039	0.225	0.075	2.19297205986409e-07	0.00537519381593286	218	308
ACACA	-1.46834913266782	0.092	0.279	2.2123902160464e-07	0.00542278965855133	218	308
SEPTIN11	-1.04979163834195	0.119	0.325	2.38498386178478e-07	0.00584583394362068	218	308
HSP90AB1	-0.875538301831762	0.298	0.549	2.41730043989744e-07	0.0059250451082326	218	308
SPATA5	-1.06854616654112	0.119	0.325	2.79232682617331e-07	0.0068442722836334	218	308
VCL	-1.12671309560011	0.193	0.419	2.84032453983888e-07	0.00696191947959907	218	308
DDX21	-1.1438360372069	0.183	0.406	2.89483417423895e-07	0.0070955280444771	218	308
ADAP2	-1.69730620404135	0.092	0.276	2.94571099488498e-07	0.00722023221956256	218	308
PTPRO	-1.73597432556732	0.069	0.244	2.95057283122297e-07	0.00723214906661062	218	308
GAS2L3	-1.4084924555101	0.073	0.256	3.08983815195842e-07	0.00757350229426528	218	308
EIPR1	-1.11211222900563	0.119	0.325	3.16711763404007e-07	0.00776292203279561	218	308
POLR2E	-1.38781444148265	0.064	0.237	3.38053247573081e-07	0.00828602315126378	218	308
LITAF	0.91035044860106	0.656	0.545	3.51602057153095e-07	0.0086181180228795	218	308
FCGR3A	-1.56477344404299	0.041	0.198	3.72506545563194e-07	0.00913050793829946	218	308
TAF1B	-1.50455088561551	0.05	0.214	4.00365162888755e-07	0.00981335050756626	218	308
GNB4	-0.883179584942237	0.202	0.435	4.12616745202389e-07	0.0101136490416558	218	308
BRI3BP	-1.75997530386664	0.083	0.256	4.12688266568715e-07	0.0101154021018658	218	308
ANKRD27	-1.70843757151111	0.06	0.227	4.14913166890526e-07	0.0101699366336537	218	308
IL18R1	1.6723210702645	0.321	0.149	4.33193248709185e-07	0.0106179997191108	218	308
ITGB2	-0.505676055533858	0.564	0.847	4.63501486131605e-07	0.0113608849265718	218	308
MFSD1	-0.702109040829871	0.206	0.458	4.72490072247256e-07	0.0115812041608525	218	308
GCN1	-2.19687849960223	0.037	0.185	4.73110867937887e-07	0.0115964204840255	218	308
ACER3	-0.555968029318004	0.523	0.75	4.84688169981911e-07	0.0118801917344266	218	308
TUBB	-0.872364080216787	0.33	0.562	5.04942955775852e-07	0.0123766567890219	218	308
RASA2	0.711982150924221	0.784	0.74	5.4159183727821e-07	0.0132749575235262	218	308
DAP3	-1.06182014051317	0.133	0.341	5.53588540561372e-07	0.0135690087176998	218	308
VPS37C	-1.95126287018933	0.05	0.208	5.61348882953806e-07	0.0137592224700807	218	308
CBX6	-0.988941025730493	0.142	0.351	5.70507281314644e-07	0.0139837039723032	218	308
CTTNBP2NL	-2.64350271447716	0.028	0.166	5.77323183348018e-07	0.0141507685470433	218	308
MYL6	-0.471182668027697	0.651	0.893	5.7795314636908e-07	0.0141662095706525	218	308
ENPP2	-1.02993865151075	0.115	0.318	5.79269356024282e-07	0.0141984711855112	218	308
EIF4A1	-0.624155036214237	0.344	0.614	5.88173609568451e-07	0.0144167233441323	218	308
ZNF804A	-1.04580597986912	0.28	0.49	5.97514451522654e-07	0.0146456767212718	218	308
LINC01504	-2.11180030544846	0.041	0.192	5.98675075089352e-07	0.0146741247655151	218	308
MEF2C	-1.18482994594208	0.183	0.396	6.00558704447544e-07	0.0147202944047137	218	308
KIF14	-2.08457036588088	0.064	0.224	6.1996375990057e-07	0.0151959317189229	218	308
ACP3	-1.31522238257798	0.119	0.308	6.23401710429502e-07	0.0152801993243375	218	308
DNMT1	-1.08248033106319	0.234	0.448	6.2702908779863e-07	0.0153691099710322	218	308
PPT1	-1.15492873788906	0.11	0.305	6.29616317987718e-07	0.015432525570197	218	308
TGFB1	-0.873297743010868	0.225	0.458	6.30600394409753e-07	0.0154566462673775	218	308
RPS20	-0.575987429919549	0.573	0.808	6.33520428906997e-07	0.0155282192329394	218	308
SNTB2	-2.47004597486096	0.014	0.14	6.48210721790256e-07	0.015888293001801	218	308
APPL1	-0.792329814643271	0.211	0.451	6.57893892347571e-07	0.0161256371953313	218	308
