gene	avg_log2FC	pct.1	pct.2	p_val	p_val_adj	n1	n2
ZCCHC4	-3.26044731185296	0	0.073	0.0589743156126568	1	46	218
KRI1	-3.25969499224808	0	0.064	0.0785306874974558	1	46	218
AZU1	-3.25873946404083	0	0.069	0.0680420945785692	1	46	218
CATSPER2	-3.25735679340202	0	0.078	0.0511254302407335	1	46	218
CIZ1	-3.25426378498154	0	0.073	0.0589743156126568	1	46	218
ZFAND1	-3.24952000200643	0	0.069	0.0680420945785692	1	46	218
ZCCHC3	3.23831570153024	0.087	0.009	0.00130720279125754	1	46	218
GPX3	3.23825891203683	0.065	0.009	0.011006645689905	1	46	218
NF2	-3.23657547930526	0	0.069	0.0680420945785692	1	46	218
AVEN	-3.23427114699924	0	0.055	0.104783325848178	1	46	218
C5orf63	3.23295824204969	0.065	0.014	0.0316806572202282	1	46	218
PTMS	-3.23136653899076	0	0.06	0.0906811040278476	1	46	218
CEP55	-3.22935055246755	0	0.073	0.0589743156126568	1	46	218
UBXN6	-3.22698233817529	0	0.064	0.0785306874974558	1	46	218
KRBOX4	-3.22674458979564	0	0.055	0.104783325848178	1	46	218
UFSP2	-3.22074841139756	0	0.073	0.0589743156126568	1	46	218
PAICS	-3.21538208651457	0	0.06	0.0906811040278476	1	46	218
PPP2R2B	3.20967373876528	0.087	0.009	0.00130720279125754	1	46	218
ST8SIA6	-3.20544782066171	0	0.055	0.104783325848178	1	46	218
RNMT	-3.19235747246725	0.022	0.142	0.0207268453674683	1	46	218
COPS7B	-3.19199176560335	0	0.064	0.0785306874974558	1	46	218
BMF	3.18989025178711	0.087	0.018	0.0126364454990238	1	46	218
ASPM	-3.18452346832696	0.022	0.115	0.049458927041821	1	46	218
XRCC2	-3.18205687036557	0	0.073	0.0589743156126568	1	46	218
PIK3CD-AS2	3.18160936935757	0.087	0.014	0.00456016932360031	1	46	218
LETM2	-3.17829459658646	0	0.055	0.104783325848178	1	46	218
HMGCS1	-3.17469601139739	0	0.055	0.104783325848178	1	46	218
CAPRIN2	-3.17354621769719	0	0.06	0.0906811040278476	1	46	218
SNRNP25	-3.17280261175077	0	0.073	0.0589743156126568	1	46	218
SEPHS1	-3.17042754940252	0	0.069	0.0680420945785692	1	46	218
EIF6	-3.16558011878785	0	0.064	0.0785306874974558	1	46	218
MED11	-3.16527442010016	0	0.06	0.0906811040278476	1	46	218
APOL3	3.16400956718644	0.065	0.014	0.0323397910498863	1	46	218
LYAR	-3.16209292520407	0	0.073	0.0589740740971801	1	46	218
EEF1E1	-3.15789660389051	0	0.06	0.0906811040278476	1	46	218
ANKMY1	-3.15620667597092	0	0.05	0.121189676931753	1	46	218
TGM2	3.154861817129	0.087	0.018	0.0128934731678854	1	46	218
DENND2B	3.15458880226644	0.065	0.005	0.002341838166381	1	46	218
RHOT2	-3.14160741613226	0	0.064	0.0785306874974558	1	46	218
LINC01376	-3.14104594342345	0.043	0.206	0.0067862347598524	1	46	218
ENTPD6	-3.14045607872401	0	0.069	0.0680420945785692	1	46	218
PARPBP	-3.13982878235162	0	0.069	0.0680420945785692	1	46	218
NMNAT3	-3.13104233870372	0	0.055	0.104783325848178	1	46	218
CSRNP1	-3.12864735676585	0	0.05	0.121189676931753	1	46	218
YOD1	-3.12576664592512	0	0.064	0.0785306874974558	1	46	218
RAD54B	-3.12319133923083	0	0.06	0.0906811040278476	1	46	218
