gene	avg_log2FC	pct.1	pct.2	p_val	p_val_adj	n1	n2
FCGR2A	1.85441371443664	0.908	0.785	1.99519597199649e-21	4.89042484696059e-17	617	79
POLR2L	-1.79686440966654	0.19	0.696	2.89320821588288e-21	7.09154265795054e-17	617	79
HIGD2A	-1.94981383758737	0.112	0.557	2.92815173537758e-21	7.177192718584e-17	617	79
CSTB	-1.51689892654075	0.843	0.975	3.8115006956475e-21	9.34236935510158e-17	617	79
CXCL5	1.46973051639541	0.974	1	4.5889800841602e-21	1.12480490842851e-16	617	79
MREG	-2.68574296526088	0.049	0.367	4.74434445380946e-21	1.16288626907324e-16	617	79
NUPR1	-2.351664770289	0.418	0.886	6.38911376787379e-21	1.56603567564354e-16	617	79
RPS19	-1.14568399893578	0.713	0.975	9.066028272428e-21	2.22217418985483e-16	617	79
IGSF6	-1.79943712456407	0.71	0.949	1.30030859835191e-20	3.18718640542036e-16	617	79
FLNA	-2.04137946713159	0.29	0.747	1.30796733933145e-20	3.20595874543531e-16	617	79
CTSZ	-1.33404801620057	0.6	0.962	1.46453177572214e-20	3.58971383547253e-16	617	79
PHPT1	-2.13232801164681	0.076	0.443	1.74541469622188e-20	4.27818596190946e-16	617	79
SERF2	-1.07778222673941	0.854	1	2.87095778410468e-20	7.03700462461898e-16	617	79
BBC3	-2.96372141291334	0.036	0.316	2.94173724637195e-20	7.2104921645823e-16	617	79
HIF1A	1.37684507024421	0.934	0.886	3.01633464683507e-20	7.39333785285744e-16	617	79
RPS6	-1.37391030149399	0.549	0.949	4.88118264227217e-20	1.19642667744733e-15	617	79
RPL13A	-1.04286073361211	0.746	0.975	4.93725332257115e-20	1.21017016189542e-15	617	79
ATP5MG	-1.25522592531291	0.582	0.962	1.43467878735711e-19	3.51654117569101e-15	617	79
HSPA5	-1.48226714579211	0.619	0.949	1.66630415277561e-19	4.08427810886829e-15	617	79
SLC25A6	-1.24562704341336	0.329	0.873	2.24421481164732e-19	5.50079492482875e-15	617	79
RPSA	-1.40217241373226	0.457	0.911	2.26026905058677e-19	5.54014546989324e-15	617	79
RPS24	-0.902974348628323	0.809	0.975	2.7152245030057e-19	6.65528677931726e-15	617	79
HSP90AA1	-1.45969076476296	0.687	0.949	3.21539727575733e-19	7.88126026260878e-15	617	79
RPL7A	-1.07442258358713	0.742	0.975	3.70852022800546e-19	9.08995393086417e-15	617	79
RPS28	-1.00597570946584	0.788	1	3.98188449504281e-19	9.75999708579944e-15	617	79
LIPA	-1.97261110978145	0.553	0.911	5.69626242358317e-19	1.39621088264447e-14	617	79
GCLC	-1.98006026355168	0.165	0.646	6.0989554844592e-19	1.4949149787958e-14	617	79
EEF1A1	-0.927593403460595	0.922	1	6.32353441264418e-19	1.54996151988322e-14	617	79
MT-CYB	-0.724116050836917	0.888	1	7.27268180465794e-19	1.78260703713971e-14	617	79
MXD1	2.07404662300346	0.84	0.608	9.68378545331096e-19	2.37359265246105e-14	617	79
CXCL8	1.59302032950441	0.929	0.734	1.3105605528594e-18	3.21231497111368e-14	617	79
RPS8	-0.872422398094504	0.87	1	1.51435244772354e-18	3.71182928461517e-14	617	79
FDXR	-3.36787279264556	0.015	0.215	1.84483916801575e-18	4.52188528472342e-14	617	79
MOB3B	1.62595921663648	0.911	0.81	2.05943871155111e-18	5.04789022588292e-14	617	79
GPR183	2.28025816876882	0.794	0.494	3.25290995670775e-18	7.97320759488637e-14	617	79
RPS13	-1.05926045925273	0.724	0.949	3.60814366266722e-18	8.84392093156362e-14	617	79
TUBB6	-1.59974508034712	0.263	0.759	4.20570371528052e-18	1.03086003765241e-13	617	79
RPL13	-0.903070849703388	0.609	0.962	4.25128052356368e-18	1.04203136913069e-13	617	79
CD63	-1.36561609684413	0.932	0.975	4.34002416823084e-18	1.06378332387506e-13	617	79
ANXA2	-1.27327906128627	0.671	0.962	4.61185050344375e-18	1.1304106768991e-13	617	79
RPL11	-0.801086751516182	0.903	1	5.14620367483383e-18	1.26138598273852e-13	617	79
PSAP	-0.983316739098949	0.948	1	5.22605065751292e-18	1.28095727666299e-13	617	79
TOMM6	-1.59963269951932	0.212	0.684	6.27920955960468e-18	1.5390970551547e-13	617	79
RRM2B	-1.52160430926452	0.405	0.861	6.79642177681999e-18	1.66587094171635e-13	617	79
CDC42EP3	-2.03687768315924	0.1	0.468	7.44317483917626e-18	1.82439658483049e-13	617	79
PELATON	-1.76996616632042	0.167	0.608	9.5660978321552e-18	2.34474623963956e-13	617	79
APOC1	-5.30455241224436	0.006	0.165	1.03148308284443e-17	2.52826818435999e-13	617	79
TMEM192	-1.58717842718248	0.133	0.57	1.27057602917758e-17	3.11430890511717e-13	617	79
TUSC2	-1.28174429711025	0.135	0.57	1.98371498611877e-17	4.86228380247573e-13	617	79
PLEKHB2	-1.2326833329477	0.476	0.911	2.22328400887977e-17	5.44949143416521e-13	617	79
RPL30	-0.91171224972557	0.749	0.987	2.32745661920558e-17	5.7048289193348e-13	617	79
HBEGF	2.4670600496583	0.733	0.38	2.75686597594764e-17	6.75735419364525e-13	617	79
KCNJ5	-4.38737881884923	0.005	0.152	2.81913513554328e-17	6.90998213073014e-13	617	79
PRDX1	-1.49861638195882	0.596	0.899	3.27552194480383e-17	8.02863183890868e-13	617	79
MT1X	-1.97269279234509	0.297	0.797	4.15077000281182e-17	1.0173952353892e-12	617	79
TGFBI	1.62480337514952	0.898	0.747	5.29973782407426e-17	1.29901873805884e-12	617	79
CDKN2A	-1.85042983534023	0.188	0.595	5.56804066555489e-17	1.36478244753416e-12	617	79
FTL	-0.885111939539226	1	1	5.68659176351099e-17	1.39384050715418e-12	617	79
MTHFD1L	-1.74092986958932	0.122	0.506	7.31034893371194e-17	1.79183962714213e-12	617	79
P2RX7	-2.45997901508159	0.05	0.329	8.07691227894302e-17	1.97973196869172e-12	617	79
RPS12	-0.829756073699971	0.812	0.962	8.29108375400529e-17	2.03222753894424e-12	617	79
MICOS10	-1.42055574970156	0.276	0.759	8.81870152188037e-17	2.1615519300281e-12	617	79
RPLP0	-1.17980160074084	0.533	0.899	9.89525016920472e-17	2.42542476897377e-12	617	79
RPS3	-0.948890268303751	0.749	0.949	1.0312713955843e-16	2.52774931771668e-12	617	79
MT-CO2	-0.554116601738762	0.977	0.987	1.03355016982893e-16	2.5333348212677e-12	617	79
TRIAP1	-2.02244088728853	0.066	0.38	1.11606362313759e-16	2.73558354667254e-12	617	79
ESYT1	-1.97650099552199	0.092	0.443	1.14393476314669e-16	2.80389849794885e-12	617	79
TUBA1B	-1.42129139652203	0.536	0.924	1.16462401842991e-16	2.85460993157356e-12	617	79
SELENOH	-1.32294696107063	0.438	0.886	1.22391558745163e-16	2.99993949640268e-12	617	79
YBX1	-0.934259021903856	0.817	0.975	1.2503914896144e-16	3.06483458019385e-12	617	79
GPX4	-1.54797614681196	0.428	0.911	1.40215954084715e-16	3.43683325057045e-12	617	79
NDUFAF8	-1.65854135793998	0.06	0.367	1.4267056755272e-16	3.49699828128473e-12	617	79
RPS3A	-1.00319332241644	0.558	0.949	1.74468017262463e-16	4.27638557112024e-12	617	79
SPN	-1.12310410592634	0.146	0.57	1.83585196880531e-16	4.49985676073869e-12	617	79
ENSG00000290032	-3.24270118336647	0.013	0.19	2.13861546997245e-16	5.24196037844948e-12	617	79
TPT1	-0.687965437923742	0.968	1	2.38243075455237e-16	5.8395760224833e-12	617	79
ANKRD12	1.10853429463201	0.963	0.975	2.39239297000644e-16	5.86399440878278e-12	617	79
LGALS3	-1.48343457454922	0.713	0.987	2.43365569759368e-16	5.96513348037187e-12	617	79
MAP4K4	-1.44655453025713	0.639	0.962	2.53557136712683e-16	6.21493897796456e-12	617	79
COPS9	-1.7693713663769	0.186	0.62	2.64835712293583e-16	6.49138814402802e-12	617	79
TNFRSF10B	-1.97197353979523	0.084	0.418	2.76224431869163e-16	6.77053704954504e-12	617	79
SGTB	-1.45605586048051	0.357	0.848	4.4238468676818e-16	1.08432910573749e-11	617	79
VIM	-0.997286849321222	0.966	0.987	5.39946486318775e-16	1.32346283261595e-11	617	79
GRIP1	-2.17331513264979	0.049	0.316	5.64552948278427e-16	1.38377573152525e-11	617	79
ACP5	-1.93596490070598	0.442	0.873	6.03446217765162e-16	1.47910702436419e-11	617	79
MFSD12	-1.34718489663405	0.159	0.608	6.34537740051207e-16	1.55531545463951e-11	617	79
RPS23	-0.930704304176487	0.545	0.937	7.47101540567904e-16	1.83122058608599e-11	617	79
VMO1	3.65058496673144	0.59	0.114	8.28981882797774e-16	2.03191749292562e-11	617	79
RBM3	-1.35518372877918	0.34	0.785	8.52731226221797e-16	2.09012950859225e-11	617	79
KARS1	-1.31243036193303	0.092	0.443	8.95369929414999e-16	2.1946412339891e-11	617	79
DNAH14	-1.72060828949259	0.071	0.38	1.27164253385111e-15	3.11692301472246e-11	617	79
VAMP8	-1.20257807113305	0.413	0.861	1.54731591141294e-15	3.79262603046424e-11	617	79
PLSCR1	1.06441622491618	0.934	0.937	1.58611368022665e-15	3.88772324160354e-11	617	79
METRNL	1.23731081226291	0.909	0.861	1.66388386939708e-15	4.07834575227919e-11	617	79
CHCHD10	-1.30192840980176	0.284	0.797	1.66894896640836e-15	4.09076081156354e-11	617	79
SLC11A1	1.68091891028372	0.862	0.709	1.79637544193357e-15	4.40309584572338e-11	617	79
APRT	-1.29030583201977	0.128	0.532	1.94166661294201e-15	4.75921903498217e-11	617	79
GNAS	-1.09025568902215	0.703	0.937	2.08714130633353e-15	5.11579205595412e-11	617	79
SLC1A3	-1.47508634800958	0.271	0.722	2.2220512765178e-15	5.44646988387277e-11	617	79
PABPC4	-1.52662108904166	0.154	0.557	2.36761824047407e-15	5.803269069226e-11	617	79
RPL22	-0.912654482240964	0.705	0.962	2.51664003017154e-15	6.16853637795347e-11	617	79
ETS2	2.15285421867339	0.749	0.456	2.56513111395642e-15	6.28739287341858e-11	617	79
EIF1	-1.1528812750567	0.809	0.987	2.66276566423724e-15	6.52670491961189e-11	617	79
CT69	-5.41333205936428	0.002	0.114	2.84901733381533e-15	6.98322638691477e-11	617	79
PSME2	-1.66165852675954	0.243	0.684	3.06801451845428e-15	7.5200103861833e-11	617	79
RPL7	-0.89511282798492	0.501	0.911	3.07397883103838e-15	7.53462951275818e-11	617	79
PPP2R2B	-4.82923456746982	0.013	0.177	3.2794141439523e-15	8.03817200824148e-11	617	79
SCD	-1.86713491769049	0.144	0.544	3.49333653575075e-15	8.56251718277867e-11	617	79
COX20	-1.47208649043596	0.154	0.557	3.70172182656281e-15	9.07329036908811e-11	617	79
RPS19BP1	-1.18537695403394	0.287	0.772	3.75341791967827e-15	9.2000026629234e-11	617	79
ATP5F1E	-0.895904470241247	0.707	0.987	3.79557240481329e-15	9.30332752143787e-11	617	79
SMCO4	-1.17664045156487	0.25	0.747	4.2481282649267e-15	1.04125871901618e-10	617	79
ELOVL1	-1.61656960364088	0.1	0.456	4.65556887221538e-15	1.14112648626871e-10	617	79
BAK1	-1.49827723853841	0.096	0.443	4.69575653077963e-15	1.15097688325939e-10	617	79
PPBP	2.20497791750973	0.838	0.671	5.27915033466101e-15	1.29397253852876e-10	617	79
RPL8	-1.06930151782276	0.754	0.962	6.07832320176845e-15	1.48985779998546e-10	617	79
MIR3945HG	-3.71662449399008	0.019	0.203	7.36210148084537e-15	1.80452469397001e-10	617	79
HTRA4	-3.13281950528373	0.013	0.177	7.3784551240774e-15	1.80853313546261e-10	617	79
RASGEF1B	-1.42795841027289	0.241	0.722	7.5791427474042e-15	1.85772367881624e-10	617	79
PLXNA2	-1.80390307841586	0.06	0.342	7.67005611564043e-15	1.88000745450463e-10	617	79
LHFPL2	-1.24196092513783	0.553	0.924	7.77471293525513e-15	1.90565988756039e-10	617	79
PYHIN1	-3.18700898759652	0.023	0.215	7.95311462532417e-15	1.94938792581321e-10	617	79
ATP5MC2	-1.34513555784016	0.292	0.759	8.0027591408875e-15	1.96155629302293e-10	617	79
OPTN	-1.51934734243369	0.201	0.633	8.56331823033396e-15	2.09895493143716e-10	617	79
SRM	-2.06228057652812	0.036	0.266	8.68998234754643e-15	2.13000157320711e-10	617	79
CSF1	-2.61707187347501	0.05	0.304	1.01639930823597e-14	2.49129634441719e-10	617	79
TIGAR	-1.39171483932793	0.254	0.747	1.24020198820244e-14	3.039859093283e-10	617	79
LINC03002	-2.37404606182233	0.029	0.241	1.29919813265444e-14	3.1844645429493e-10	617	79
PDGFRA	-2.93088737637069	0.019	0.203	1.4033456790207e-14	3.43974059384764e-10	617	79
CD101	-1.75508830544499	0.071	0.367	1.42112167990031e-14	3.48331134960366e-10	617	79
ADGRE3	3.65966102979204	0.561	0.114	1.46091872019556e-14	3.58085787507135e-10	617	79
RPL21	-1.06860993126605	0.545	0.911	1.68710548005499e-14	4.13526424216278e-10	617	79
CCT4	-1.05511355300969	0.224	0.696	1.69110881243241e-14	4.14507681015307e-10	617	79
PFN1	-0.858206452011871	0.865	0.987	1.71775796973224e-14	4.21039655961069e-10	617	79
ABCE1	-1.61410326831277	0.109	0.456	1.97230577823454e-14	4.83431869303068e-10	617	79
DDIT3	-1.78344178876505	0.164	0.557	2.0716446109525e-14	5.07780810590568e-10	617	79
RPL5	-0.845323232128914	0.708	0.962	2.13435144987918e-14	5.23150883879886e-10	617	79
VWCE	-3.59226059856226	0.011	0.165	2.25300431496658e-14	5.52233887641459e-10	617	79
NAP1L5	-2.06615883998015	0.023	0.215	2.37216967135578e-14	5.81442508146016e-10	617	79
RPL14	-0.851710244328865	0.76	0.962	2.81893116565235e-14	6.90948218013047e-10	617	79
ADISSP	-1.80422230323368	0.058	0.329	3.1034938487547e-14	7.60697377268266e-10	617	79
EIF4G1	-1.13655106857924	0.528	0.899	3.49873336676433e-14	8.57574535527606e-10	617	79
CTSD	-0.813802085546911	0.972	1	3.83992292555019e-14	9.41203508281608e-10	617	79
FOXP2	-1.59714225782351	0.065	0.342	3.93012096121575e-14	9.63311948803592e-10	617	79
SLX9	-1.24781429207399	0.05	0.304	4.01239537823893e-14	9.83478231160145e-10	617	79
TSR3	-1.59072812804892	0.112	0.456	4.17856807402964e-14	1.02420882062541e-09	617	79
MRPL52	-1.58491795681718	0.183	0.595	4.20444103114333e-14	1.03055054114354e-09	617	79
QKI	0.915269584035821	0.956	0.962	4.37549360668706e-14	1.07247723793506e-09	617	79
ASTN2	-2.81683998871177	0.015	0.177	4.75421624456558e-14	1.16530594370547e-09	617	79
HSP90AB1	-1.20333655364652	0.741	0.949	5.02443413809508e-14	1.23153905158849e-09	617	79
BRK1	-1.5400568857875	0.271	0.709	5.19863064765554e-14	1.27423635804685e-09	617	79
GM2A	-1.76776722314862	0.551	0.886	5.34549990450607e-14	1.31023548159348e-09	617	79
RPL24	-0.949619310907245	0.666	0.975	6.01094302897445e-14	1.47334224583193e-09	617	79
MVP-DT	-2.72201317445202	0.021	0.203	6.64248224581837e-14	1.62813882327254e-09	617	79
RPS4X	-0.91681648546235	0.762	0.924	6.68914568464866e-14	1.63957649876423e-09	617	79
RPL18	-0.861771273023109	0.703	0.962	6.75819276473779e-14	1.65650062856488e-09	617	79
PPIB	-1.25495684832913	0.535	0.873	7.29388260517835e-14	1.78780356535526e-09	617	79
CYBA	-1.00143761151361	0.746	0.937	7.61274041309375e-14	1.86595880265341e-09	617	79
LINC01010	-4.21433802436598	0.01	0.152	7.6778415938441e-14	1.88191575306713e-09	617	79
A2M	-2.61642275951493	0.044	0.278	7.80152411419616e-14	1.91223157563062e-09	617	79
MYO6	-2.52409197101168	0.021	0.203	8.08060528053557e-14	1.98063716031207e-09	617	79
CD14	0.99836326170844	0.958	0.962	9.2898128232857e-14	2.27702602111556e-09	617	79
PSMB3	-1.11896437371783	0.431	0.899	9.33618920715903e-14	2.28839333656675e-09	617	79
SPATA18	-3.30137167603552	0.01	0.152	9.50344423692825e-14	2.32938921691348e-09	617	79
SSU72	-1.26678083314894	0.225	0.684	1.06452943465266e-13	2.60926809727714e-09	617	79
CTSS	-0.887329819641482	0.904	1	1.07596411436532e-13	2.63729564072084e-09	617	79
RPS16	-1.08625765586495	0.35	0.797	1.14004193690163e-13	2.79435679153958e-09	617	79
CENPX	-1.60671529094935	0.06	0.329	1.35086965014064e-13	3.31111659945973e-09	617	79
LSM4	-1.10053002625245	0.209	0.646	1.45422665431905e-13	3.56445495240142e-09	617	79
UQCR11	-1.11932540202463	0.387	0.873	1.64093205496303e-13	4.02208855991989e-09	617	79
KCNJ2	-4.83075097179175	0.002	0.101	1.77292655081106e-13	4.345620268693e-09	617	79
UST	-1.77843648777337	0.036	0.253	1.9096872345182e-13	4.68083438052755e-09	617	79
CORO1C	-1.00673146457684	0.512	0.911	2.13143050027986e-13	5.22434929923596e-09	617	79
FAHD1	-1.59583449658796	0.076	0.367	2.19815834229545e-13	5.38790591280038e-09	617	79
RNH1	-1.17231771995624	0.428	0.873	2.21146041790712e-13	5.42051063033213e-09	617	79
ATP8B4	0.922776157946507	0.972	0.962	2.37238888747178e-13	5.81496240208209e-09	617	79
PSMC4	-1.43604480945136	0.125	0.481	2.83199172799824e-13	6.94149492449649e-09	617	79
ATP5F1B	-1.4058883085647	0.258	0.658	2.83964147132989e-13	6.96024521037669e-09	617	79
SCRIB	-5.0558040801816	0.008	0.139	2.96076770107819e-13	7.25713771211276e-09	617	79
BPNT1	-1.49579932579713	0.049	0.291	3.07082566846461e-13	7.52690079597361e-09	617	79
PHB1	-1.46448575855897	0.128	0.481	3.07535535217141e-13	7.53800350370733e-09	617	79
DBI	-1.23127771157924	0.493	0.886	3.34695444938434e-13	8.20372005088595e-09	617	79
RPL15	-1.05035705991476	0.797	0.949	3.39471173305721e-13	8.32077792889653e-09	617	79
ACTB	-0.897329348447775	0.976	1	3.43205154052496e-13	8.41230153098073e-09	617	79
RPL18A	-0.91151443979465	0.549	0.924	3.49286051966472e-13	8.56135041975019e-09	617	79
CCT7	-1.40002223259606	0.117	0.468	3.53044339477943e-13	8.65346980494387e-09	617	79
CTSB	-1.20539509017437	0.947	1	3.6890455335172e-13	9.04221950720401e-09	617	79
FAM89B	-1.42675851512914	0.104	0.418	3.69801573130931e-13	9.06420635901224e-09	617	79
TYW3	-1.25099093209866	0.1	0.43	3.73784505627194e-13	9.16183201742814e-09	617	79
MT1F	-1.20170624383148	0.248	0.696	3.86563167081458e-13	9.47504978833362e-09	617	79
SRGN	0.973786646901435	0.963	0.975	4.12396339958847e-13	1.01082466887313e-08	617	79
HSPD1	-1.13247483616394	0.344	0.785	4.15150907295247e-13	1.01757638887138e-08	617	79
PTPN14	4.70195427235321	0.499	0.076	4.36024214091412e-13	1.06873895115946e-08	617	79
LDHB	-1.22973820957346	0.35	0.797	4.3631159413847e-13	1.0694433483928e-08	617	79
ZNF432	-1.49710906472083	0.107	0.43	4.56026369248977e-13	1.11776623366617e-08	617	79
AKR1A1	-1.23849093626651	0.318	0.759	4.83547695267834e-13	1.18522375587099e-08	617	79
ARHGDIA	-1.2166359999296	0.397	0.835	5.04295936726465e-13	1.23607977051024e-08	617	79
IVNS1ABP	1.25018109517174	0.874	0.848	5.18195977357545e-13	1.27015016010108e-08	617	79
EEF2	-1.09264120780574	0.335	0.785	5.51439182420618e-13	1.35163258003118e-08	617	79
VCAN	1.3622586229121	0.872	0.709	6.47543434561819e-13	1.58719371245447e-08	617	79
PPIA	-0.887576442874207	0.669	0.949	6.54753662238937e-13	1.60486670151386e-08	617	79
CFL1	-0.874910164277561	0.877	0.987	6.55659039374224e-13	1.60708587141016e-08	617	79
OST4	-1.39151193917457	0.24	0.62	6.68173393101488e-13	1.63775980383106e-08	617	79
WARS1	-1.46288624288324	0.209	0.608	6.70249888190311e-13	1.64284950094327e-08	617	79
RABGGTB	-1.33512560323114	0.088	0.392	7.12798983492552e-13	1.7471415884386e-08	617	79
PCK2	-1.41049275241172	0.141	0.506	7.46545397538762e-13	1.82985742390726e-08	617	79
LST1	-1.08578205588335	0.277	0.772	7.55295887138055e-13	1.85130574896409e-08	617	79
CCDC124	-1.27088905872643	0.162	0.544	8.23235629910555e-13	2.01783285247376e-08	617	79
TRPV2	-1.51518480777062	0.165	0.544	8.31437516152205e-13	2.03793649584067e-08	617	79
SLC20A1	-1.34618423510267	0.397	0.785	8.35573673951109e-13	2.04807463222156e-08	617	79
EEF1G	-0.845363272495462	0.558	0.911	9.00925772077067e-13	2.2082591599381e-08	617	79
ADAM15	-1.91344696111222	0.039	0.253	9.92091353240742e-13	2.43171511592838e-08	617	79
TLR2	0.973399785415378	0.943	0.911	1.02846190414037e-12	2.52086297323845e-08	617	79
EIF3L	-1.05741601470455	0.138	0.506	1.18897903458047e-12	2.9143065116602e-08	617	79
VAT1	-1.13767538565802	0.41	0.81	1.21040058117054e-12	2.96681286450711e-08	617	79
SHMT2	-2.07703874683183	0.028	0.215	1.24939071161164e-12	3.06238157323128e-08	617	79
FBL	-1.18508101281664	0.117	0.456	1.28569298821495e-12	3.15136208341365e-08	617	79
POLR1A	-1.38393238065579	0.06	0.316	1.34742725594087e-12	3.30267894703666e-08	617	79
KIF1C	-1.08663794876001	0.13	0.494	1.35788073558273e-12	3.32830147098683e-08	617	79
YKT6	-1.13567867786825	0.151	0.532	1.37001635645517e-12	3.35804709130728e-08	617	79
RPS14	-0.645472820194718	0.804	0.975	1.39227337972152e-12	3.41260128103542e-08	617	79
RPL3	-0.769957294495075	0.528	0.924	1.42010659211446e-12	3.48082326793176e-08	617	79
ME3	-2.65312630566616	0.021	0.19	1.45264958608467e-12	3.56058940045213e-08	617	79
IARS1	-1.48351715368184	0.157	0.519	1.5015156772982e-12	3.68036507662562e-08	617	79
JARID2	1.0990724872298	0.893	0.823	1.50659018210571e-12	3.69280319535931e-08	617	79
SF3A1	-1.12961039791144	0.109	0.443	1.57607215858148e-12	3.86311046789907e-08	617	79
FTH1	0.65015368099006	1	1	1.68784867919166e-12	4.13708589756668e-08	617	79
CANX	-0.823180964867856	0.755	0.949	1.77514900503469e-12	4.35106772624054e-08	617	79
CD52	-1.75026229903571	0.062	0.316	1.86749201907193e-12	4.57740968794721e-08	617	79
BAX	-1.05230115679478	0.436	0.848	1.8910887288623e-12	4.63524758331438e-08	617	79
NPM1	-1.10246274984632	0.624	0.886	1.91016013047496e-12	4.68199349580716e-08	617	79
SPRY2	-1.8140554791158	0.036	0.241	1.9378334589611e-12	4.74982359125955e-08	617	79
BCAT1	-1.02418652987414	0.692	0.962	1.99897792859304e-12	4.89969480077441e-08	617	79
RPL9	-0.966520610631708	0.566	0.911	2.03901488185968e-12	4.99782937692626e-08	617	79
CLN8-AS1	-1.08762100798199	0.104	0.43	2.07939314556407e-12	5.0968005390921e-08	617	79
EIF4A1	-0.862327309053365	0.737	0.949	2.14373635842729e-12	5.25451218814113e-08	617	79
ATP5MC1	-1.46912191412943	0.154	0.519	2.16511037161976e-12	5.30690203187719e-08	617	79
MT-ND4L	-0.352574889557127	0.428	0.873	2.72024392450299e-12	6.66758988334928e-08	617	79
CXCR2	-3.74072955755823	0.005	0.114	2.90076916441297e-12	7.11007529889263e-08	617	79
MYDGF	-1.31971671389885	0.418	0.734	2.97160510145421e-12	7.2837012641744e-08	617	79
TNFRSF1B	1.04463771787479	0.904	0.899	3.03199751510506e-12	7.43172910927402e-08	617	79
RPS27A	-0.732570656589561	0.828	0.975	3.09411752651613e-12	7.58399146924369e-08	617	79
C1QA	1.16668965163354	0.909	0.937	3.14673521273549e-12	7.71296267993596e-08	617	79
SLC30A1	-1.15491162061228	0.136	0.494	3.14836754055471e-12	7.71696367865365e-08	617	79
PEBP1	-1.129269912571	0.441	0.823	3.25498396132221e-12	7.97829118759686e-08	617	79
ENSG00000285744	-2.4742475752645	0.047	0.266	3.79510149521855e-12	9.30217327493019e-08	617	79
CAPG	-1.0050773991191	0.642	0.962	3.8956796636974e-12	9.5487004236887e-08	617	79
HLA-DOA	-2.14571488509863	0.047	0.266	3.90365761112742e-12	9.56825517063441e-08	617	79
