gene	avg_log2FC	pct.1	pct.2	p_val	p_val_adj	n1	n2
IBA57	-0.715119696512801	0.066	0.04	0.0593181974947305	1	483	751
PTBP1	-0.714952141314137	0.35	0.256	0.291480503702747	1	483	751
RALBP1	-0.714736853700179	0.538	0.413	0.452330334397319	1	483	751
BARD1	-0.714711359289609	0.267	0.165	0.00457646016957019	1	483	751
BIVM	-0.714458548628468	0.292	0.202	0.0708901953779599	1	483	751
MED12L	-0.714170241309605	0.097	0.073	0.228978668447206	1	483	751
CHSY1	-0.713985209196554	0.551	0.407	0.853916365935907	1	483	751
C4orf48	-0.713509772762505	0.311	0.208	0.0286385033865176	1	483	751
TXN	-0.712400386446255	0.567	0.406	0.930489315488828	1	483	751
RNASET2	-0.711869832885621	0.625	0.495	0.0295321607953125	1	483	751
ZNF699	-0.711610334537187	0.079	0.06	0.297630022784234	1	483	751
AMN1	-0.711356564371385	0.166	0.12	0.116657143389879	1	483	751
SASS6	-0.709904482294539	0.149	0.103	0.0767812471201699	1	483	751
CHD1	-0.709785293960358	0.687	0.541	0.0120912449377501	1	483	751
MRPL14	-0.708993509450987	0.164	0.107	0.027057095875203	1	483	751
MRPL16	-0.708981555712564	0.253	0.185	0.199289563289306	1	483	751
NRDE2	-0.708482816989504	0.306	0.221	0.182958818121393	1	483	751
CEP295NL	-0.70790058471665	0.056	0.033	0.0733006529395434	1	483	751
IKBKE	-0.707759866136054	0.304	0.224	0.253426395197032	1	483	751
ZC3H15	-0.707464198709707	0.52	0.373	0.724664140400033	1	483	751
SHC1	-0.706713018862029	0.081	0.051	0.0590318249271661	1	483	751
HOXB8	-0.706198981850185	0.072	0.049	0.131446383331467	1	483	751
PAAF1	-0.706034490006494	0.321	0.225	0.0874229666329252	1	483	751
ZNF587B	-0.705993009750402	0.284	0.212	0.264822486407881	1	483	751
URB2	-0.705966474932273	0.077	0.056	0.215487301994846	1	483	751
MROCKI	-0.705815534253818	0.197	0.129	0.0287252269206622	1	483	751
KIAA0586	-0.705519706538287	0.354	0.265	0.413629442448826	1	483	751
CDCA4	-0.705036663837265	0.097	0.057	0.0193655691687325	1	483	751
COX20	-0.704794573542513	0.302	0.21	0.0894476652278108	1	483	751
PGAP1	-0.704727880582227	0.308	0.225	0.218765449219991	1	483	751
ELF4	-0.704693486451991	0.267	0.193	0.0895257430794673	1	483	751
HEATR6	-0.704503932297786	0.23	0.17	0.182591919597105	1	483	751
HPRT1	-0.704390069635826	0.24	0.173	0.118644215143798	1	483	751
MTFR1L	-0.704034987983572	0.116	0.088	0.248147029573571	1	483	751
WAC-AS1	-0.703997213010809	0.441	0.301	0.148447928075037	1	483	751
MAPRE1	-0.703673115177331	0.387	0.274	0.220623859282407	1	483	751
ZNF671	-0.70363953077237	0.058	0.033	0.0522531673709356	1	483	751
ENSG00000289138	-0.703637264257312	0.081	0.037	0.00205491084062308	1	483	751
PRKCD	-0.70330734026617	0.625	0.474	0.123014384306542	1	483	751
RANGAP1	-0.70305824684806	0.186	0.121	0.02339397394195	1	483	751
LINC01089	0.703013565929361	0.05	0.015	0.000373368519814824	1	483	751
CYREN	-0.702784569805106	0.126	0.101	0.368613731391557	1	483	751
SOX12	-0.702747261043715	0.083	0.056	0.108687377527129	1	483	751
METTL23	-0.70262157776829	0.176	0.14	0.369312268214668	1	483	751
ZFPM1	-0.702410560027292	0.083	0.053	0.0692559501888883	1	483	751
LONP1	-0.70239192930819	0.238	0.144	0.00251237593091004	1	483	751
RBM4	-0.70216389377179	0.528	0.369	0.580568536775489	1	483	751
ZNF557	-0.702138856693091	0.19	0.125	0.02776019422483	1	483	751
RPS27L	-0.701852781509147	0.48	0.354	0.757918505400737	1	483	751
CYB561D2	-0.70145710941382	0.201	0.144	0.101594789360311	1	483	751
ARL17B	-0.701403266615031	0.12	0.075	0.0250375089163316	1	483	751
TPRKB	-0.701276114609467	0.091	0.059	0.0590022693902775	1	483	751
SESN3	-0.7009369366845	0.781	0.602	0.00750481479224123	1	483	751
MTA2	-0.700908248256558	0.145	0.104	0.115280132778925	1	483	751
DCAKD	-0.700867887489487	0.172	0.101	0.00487943328486507	1	483	751
UBE2J1	-0.70080712909666	0.482	0.37	0.665231730502602	1	483	751
DET1	-0.700765139710404	0.143	0.101	0.106374287250515	1	483	751
FZR1	-0.700689033272859	0.118	0.079	0.0648182772721848	1	483	751
USF3	-0.700362074302379	0.559	0.429	0.386444009400747	1	483	751
TMEM68	-0.70032208601021	0.122	0.083	0.0679439646081071	1	483	751
TMEM35B	-0.70001804288373	0.095	0.072	0.250655136186294	1	483	751
ENSG00000228061	0.69983734015924	0.06	0.019	0.000145431196984913	1	483	751
IKZF5	-0.699572711521976	0.149	0.095	0.0213092063284419	1	483	751
ENSG00000262879	-0.699468099801059	0.493	0.344	0.299316232250414	1	483	751
ATF1	-0.699248611043585	0.373	0.254	0.0574053238568101	1	483	751
GATC	-0.699115699201159	0.149	0.105	0.104197753644129	1	483	751
PPM1G	-0.698955461690204	0.418	0.317	0.730160839828812	1	483	751
ZNF580	-0.698826779708542	0.097	0.069	0.145824345498675	1	483	751
KNTC1	-0.698602623010355	0.215	0.13	0.00426274370031228	1	483	751
ASL	-0.698565566912089	0.207	0.14	0.0385284541365158	1	483	751
CASP9	-0.698065459582137	0.095	0.065	0.110738678737456	1	483	751
SYVN1	-0.697575910651622	0.093	0.069	0.231023356700482	1	483	751
KLC4	-0.69730523882633	0.07	0.044	0.0722364098690797	1	483	751
TRAF1	-0.697048724982661	0.052	0.024	0.0126913776050066	1	483	751
NFS1	-0.696841558354298	0.104	0.067	0.047410163170268	1	483	751
MTF1	-0.696790098988245	0.652	0.529	0.0163260499048675	1	483	751
EXOC3	-0.696784870704076	0.362	0.252	0.113453974473742	1	483	751
MAN1A1	-0.69600501903565	0.706	0.497	0.691195043584669	1	483	751
CCDC138	-0.695785298572851	0.174	0.12	0.0626325863232944	1	483	751
MRPS12	-0.69560095226038	0.188	0.137	0.130258042425734	1	483	751
AHSA1	-0.695350551907731	0.139	0.092	0.0521886826680326	1	483	751
NDUFC2	-0.695339134302434	0.536	0.427	0.215644647376337	1	483	751
COPS5	-0.695298964417236	0.201	0.137	0.0532159974188119	1	483	751
ZC3H12A	-0.694943356411533	0.05	0.031	0.110014565037654	1	483	751
LAIR1	-0.694921114167374	0.671	0.553	0.000938788846921774	1	483	751
LEPROTL1	-0.694636440042082	0.41	0.281	0.121078273485413	1	483	751
RHOG	-0.694217412787126	0.648	0.486	0.113737535294023	1	483	751
TMEM183A	-0.694075647128787	0.236	0.154	0.0198156265327483	1	483	751
MAST4	-0.694019710107109	0.19	0.126	0.0249271860540754	1	483	751
ZNF587	-0.693979972853242	0.224	0.138	0.00769203728541037	1	483	751
RNF167	-0.693684104201502	0.145	0.104	0.119422168988997	1	483	751
PCGF3-AS1	-0.693579029462712	0.288	0.209	0.161429834705538	1	483	751
SLC25A1	-0.69339417944173	0.139	0.093	0.0538444741579119	1	483	751
PIAS4	-0.693355662996697	0.151	0.104	0.0725079578360752	1	483	751
BORCS6	-0.692687749049964	0.093	0.075	0.40981895222112	1	483	751
ARL16	-0.691598140976544	0.139	0.088	0.0262891885351451	1	483	751
TMEM43	-0.691385428543512	0.124	0.095	0.250492499076215	1	483	751
PSMD7	-0.691368833642735	0.445	0.324	0.410145107621786	1	483	751
MUS81	-0.691321434082105	0.075	0.055	0.228445667967976	1	483	751
PIBF1	-0.691041171259575	0.776	0.615	0.000107683811806551	1	483	751
HNRNPK	-0.690877635557811	0.72	0.565	0.00292374314193131	1	483	751
MYPOP	-0.690772852790344	0.056	0.044	0.432319561845721	1	483	751
OST4	-0.690310557773901	0.259	0.197	0.285949346119498	1	483	751
NFATC2IP	-0.690089281997852	0.329	0.222	0.0465617007908113	1	483	751
TBC1D15	-0.689596198051719	0.522	0.368	0.411204911994135	1	483	751
YY1	-0.689138353484148	0.605	0.485	0.0351810290716854	1	483	751
TADA3	-0.688882599664158	0.342	0.237	0.0761032753391767	1	483	751
CCNB1IP1	-0.68874990149333	0.085	0.052	0.044125412344844	1	483	751
EPC2	-0.688717493587644	0.694	0.53	0.0428577381131056	1	483	751
NDUFA1	-0.68795782709165	0.462	0.333	0.39275983215439	1	483	751
THRA	-0.687885538461453	0.161	0.109	0.0480700882958286	1	483	751
GTF2IP1	-0.687836811228175	0.075	0.048	0.0879255485529871	1	483	751
NECTIN1	-0.687725493737334	0.108	0.061	0.0100149902419377	1	483	751
LY75	-0.687565036969732	0.408	0.306	0.484156069901658	1	483	751
CDC5L	-0.687548965360028	0.402	0.28	0.193373692908675	1	483	751
ZBTB44	-0.687491151378326	0.669	0.489	0.387661443363629	1	483	751
CCDC159	-0.687439212024429	0.097	0.067	0.104032273005209	1	483	751
SPOUT1	-0.687251362203193	0.058	0.044	0.330343446392013	1	483	751
MUTYH	0.687218351220186	0.062	0.017	4.10206553716479e-05	1	483	751
SEC61B	-0.685715709811873	0.356	0.258	0.265137259473964	1	483	751
PSIP1	-0.685640673295232	0.284	0.193	0.0443755083212636	1	483	751
CTDP1	-0.68499768124761	0.259	0.153	0.0020144284750555	1	483	751
HBG2	-0.684861246540578	0.06	0.032	0.026095322371618	1	483	751
STXBP2	-0.684681486426339	0.356	0.256	0.173033051464025	1	483	751
INPP5K	-0.684652934963001	0.075	0.053	0.201126981833713	1	483	751
VARS1	-0.684584619517396	0.054	0.039	0.256665742536371	1	483	751
PFKFB3	-0.684029825704701	0.725	0.554	0.0747703798012079	1	483	751
SNAPIN	-0.684005472656804	0.085	0.053	0.0546109481775193	1	483	751
POLD2	-0.683645190732924	0.089	0.049	0.01206375797796	1	483	751
RBM10	-0.683585658040327	0.232	0.15	0.018353426858526	1	483	751
DHX30	-0.683192179065286	0.344	0.233	0.0548237612914632	1	483	751
COX7A2L	-0.683112679703721	0.337	0.222	0.0248215174881331	1	483	751
ARFRP1	-0.683092287154784	0.147	0.093	0.0226228139842946	1	483	751
PSMG4	-0.682933179845103	0.087	0.056	0.068056224903708	1	483	751
SCRN2	-0.682314573279251	0.058	0.039	0.151898006483501	1	483	751
PHF3	-0.681907559184684	0.747	0.575	0.00808717289235463	1	483	751
MBTPS1	-0.681565872819312	0.462	0.309	0.0985592785180799	1	483	751
MRM2	-0.681303466226249	0.222	0.142	0.0175901487878781	1	483	751
KBTBD4	-0.68119920193112	0.056	0.033	0.0749761902803765	1	483	751
EDEM1	-0.681156015473256	0.466	0.3	0.0322430870824937	1	483	751
RPUSD3	-0.68113648769131	0.106	0.072	0.086320705089569	1	483	751
RSPRY1	-0.681107733377398	0.369	0.265	0.219234536453965	1	483	751
LINC00680	-0.681063547685213	0.099	0.067	0.0827567775299532	1	483	751
RRP8	-0.681035147800576	0.197	0.134	0.0578808968763655	1	483	751
UBAP1	-0.68087608236133	0.766	0.587	0.00509897893898019	1	483	751
CA5B	-0.680668707682349	0.273	0.17	0.00542054097923824	1	483	751
RFNG	-0.680508953428017	0.095	0.057	0.0257640651999858	1	483	751
UTP3	-0.680334734804191	0.159	0.101	0.0216868589872597	1	483	751
PNN	-0.68010918289878	0.824	0.63	0.000668431487300516	1	483	751
MLF2	-0.679740856719005	0.215	0.149	0.054961997964088	1	483	751
CLK3	-0.679530731301314	0.161	0.117	0.137720570500336	1	483	751
DEXI	-0.679361155938506	0.081	0.051	0.0576820480480196	1	483	751
MED1	-0.679136413688864	0.356	0.237	0.0328598223397317	1	483	751
GCHFR	-0.678568548609809	0.093	0.063	0.0866141240912358	1	483	751
ZNF542P	-0.678560535854092	0.106	0.069	0.0607077729292632	1	483	751
WDR48	-0.678405397468198	0.284	0.178	0.00521382063828408	1	483	751
DHX40	-0.678396084638557	0.137	0.084	0.015266361450713	1	483	751
ZNF12	-0.678356952208621	0.261	0.161	0.00389011468361284	1	483	751
SPCS3	-0.678331474790381	0.66	0.499	0.0504014511525591	1	483	751
TYW3	-0.678237533808671	0.246	0.18	0.175303992552622	1	483	751
SYNCRIP	-0.677281890565636	0.72	0.573	0.00421250803431189	1	483	751
ENSG00000253636	-0.67720400755588	0.052	0.027	0.028867153480846	1	483	751
SARAF	-0.677127447354032	0.466	0.344	0.831890655044816	1	483	751
USP25	-0.676889374221955	0.805	0.646	0.00011667740380639	1	483	751
PGGHG	-0.676166959200958	0.064	0.029	0.00509961449133405	1	483	751
UBE2D1	-0.675946691668995	0.542	0.39	0.767029376906039	1	483	751
COA5	-0.675499178151658	0.18	0.12	0.0366820658786862	1	483	751
RIF1	-0.675199719209031	0.619	0.437	0.896707971036994	1	483	751
RELT	-0.675075303036642	0.667	0.463	0.658232295443235	1	483	751
PLEKHO1	-0.674853148149105	0.495	0.366	0.789099182307766	1	483	751
MANF	-0.674756890893377	0.201	0.13	0.01848466898534	1	483	751
TXLNG	-0.67447935743329	0.215	0.137	0.0115890099416132	1	483	751
GTF2H2	-0.674442852931528	0.207	0.121	0.00257858056205052	1	483	751
SMARCC2	-0.673966043189546	0.36	0.253	0.132800115200716	1	483	751
KIF14	-0.673833921623911	0.085	0.049	0.0247779698310845	1	483	751
PPP1R8	-0.673609027493575	0.139	0.095	0.0634412436254395	1	483	751
SETD1A	-0.673200429816057	0.112	0.072	0.044752889239225	1	483	751
TNFRSF1A	-0.67311778311434	0.596	0.45	0.553310497664211	1	483	751
ENSG00000289470	-0.673050876432242	0.07	0.057	0.469911256867247	1	483	751
FTCDNL1	-0.672905234583573	0.48	0.334	0.221439178750692	1	483	751
FAM72A	0.672747100694371	0.058	0.023	0.00151600474404132	1	483	751
CEP43	-0.672344616695867	0.29	0.172	0.00164452344325516	1	483	751
