gene	avg_log2FC	pct.1	pct.2	p_val	p_val_adj	n1	n2
TFPI2	7.40045345657905	0.414	0.023	1.14595245718622e-23	2.80884406780915e-19	29	482
MMP3	9.47378129149615	0.172	0.002	1.27395443436889e-16	3.1225897140816e-12	29	482
MAP1B	10.6427004488313	0.138	0	2.99660467638252e-16	7.3449777222812e-12	29	482
FST	10.1099170610177	0.138	0	2.99660467638252e-16	7.3449777222812e-12	29	482
SERPINE1	9.58393509628544	0.138	0	2.99660467638252e-16	7.3449777222812e-12	29	482
MT1G	-3.6984735681073	0.172	0.956	7.03400542257595e-16	1.72410506912759e-11	29	482
PLOD2	6.59229835073726	0.138	0.002	5.38493860637695e-13	1.31990230180905e-08	29	482
ABI3BP	10.0310174694213	0.103	0	1.54637902737451e-12	3.79032963399765e-08	29	482
PRDM8	9.27920911125864	0.103	0	1.54637902737451e-12	3.79032963399765e-08	29	482
PHLDA1	4.10164107563123	0.276	0.025	8.63958389714176e-12	2.11764840902842e-07	29	482
MT1H	-3.84503261282508	0.103	0.817	9.96982538054736e-12	2.44370389902596e-07	29	482
MMP1	5.66926944020378	0.31	0.035	1.64363764290148e-11	4.02872022651582e-07	29	482
CAV1	6.96611193303017	0.138	0.004	7.70348783740361e-11	1.888201903826e-06	29	482
RPS4Y1	5.90953738197666	0.138	0.004	8.06734767516066e-11	1.97738758865863e-06	29	482
SPP1	-1.44240291992993	0.862	0.998	2.87309565727137e-10	7.04224476553786e-06	29	482
SERPINB2	4.36600631668381	0.207	0.017	8.57442575947029e-10	2.10167749790376e-05	29	482
INHBA	6.2218533093256	0.103	0.002	1.75761641674318e-09	4.3080935990792e-05	29	482
NT5E	7.04672874968526	0.103	0.002	1.85210303885525e-09	4.5396897585381e-05	29	482
AKAP12	6.03034696186559	0.103	0.002	1.85210303885525e-09	4.5396897585381e-05	29	482
IGFBP6	5.77911505749481	0.103	0.002	1.85210303885525e-09	4.5396897585381e-05	29	482
CLMP	5.73613619237283	0.103	0.002	1.85210303885525e-09	4.5396897585381e-05	29	482
ENSG00000236453	5.69329420095634	0.103	0.002	1.95153202529009e-09	4.78340014718853e-05	29	482
SERPINE2	6.80728001796442	0.138	0.006	2.59113900859097e-09	6.35114082395733e-05	29	482
IFI6	2.98618624793356	0.345	0.058	5.22127573200146e-09	0.000127978689467088	29	482
ZNF620	9.86519558502363	0.069	0	8.1562633063532e-09	0.000199918169902023	29	482
PYCR1	9.2238601927266	0.069	0	8.1562633063532e-09	0.000199918169902023	29	482
COL12A1	9.06473188614055	0.069	0	8.1562633063532e-09	0.000199918169902023	29	482
LGALS3BP	9.04692143544013	0.069	0	8.1562633063532e-09	0.000199918169902023	29	482
MEG8	8.88839802671391	0.069	0	8.1562633063532e-09	0.000199918169902023	29	482
LAYN	8.79316415674298	0.069	0	8.1562633063532e-09	0.000199918169902023	29	482
ITPR3	8.74623274334093	0.069	0	8.1562633063532e-09	0.000199918169902023	29	482
TFAP2C	8.70001246414657	0.069	0	8.1562633063532e-09	0.000199918169902023	29	482
ACTN2	8.69145272890155	0.069	0	8.1562633063532e-09	0.000199918169902023	29	482
