gene	avg_log2FC	pct.1	pct.2	p_val	p_val_adj	n1	n2
FTL	-0.381985559967164	0.99	1	1.2188075290537e-20	2.98741913446353e-16	487	395
CD82	-0.959746439490717	0.454	0.742	1.77211586519236e-20	4.34363319717298e-16	487	395
CYTL1	-2.78847370857098	0.047	0.266	1.86093599176089e-20	4.56134020940511e-16	487	395
MYB	-1.03265311710003	0.31	0.62	3.0853881492862e-20	7.56259489271541e-16	487	395
RNASE2	-2.28706395872088	0.049	0.273	3.97341794062517e-20	9.73924471426635e-16	487	395
NRP1	1.60779309637989	0.606	0.415	4.20817430641902e-20	1.03146560424637e-15	487	395
TALAM1	1.69944510290157	0.721	0.646	5.25511070839976e-20	1.28808018573587e-15	487	395
RPL3	-0.625042920615795	0.626	0.914	5.28185525910823e-20	1.29463554256002e-15	487	395
TFRC	-1.25295529339424	0.222	0.527	6.6748388728235e-20	1.63606975611777e-15	487	395
FUT4	-1.8005263440801	0.097	0.347	7.85889218506059e-20	1.9262930634802e-15	487	395
PLSCR1	1.16212447439565	0.71	0.582	1.57617233460613e-19	3.86335600935309e-15	487	395
SELENOP	-2.96349590322335	0.025	0.215	3.07284882820254e-19	7.53185976280725e-15	487	395
EIF3A	-0.768201104181798	0.536	0.815	5.30122868624243e-19	1.29938416328488e-14	487	395
MMP9	-1.39729855605328	0.154	0.425	8.18190577066203e-19	2.00546692344697e-14	487	395
MLEC	-1.48446283954236	0.175	0.448	9.58837480915351e-19	2.35020654947162e-14	487	395
ARRB1	-0.82198830158639	0.446	0.752	1.37202453558621e-18	3.36296933917535e-14	487	395
ENSG00000254006	-3.01774051930565	0.025	0.21	1.71368624445398e-18	4.20041635378116e-14	487	395
PPARG	1.60278541511189	0.552	0.311	1.81508012295188e-18	4.44894288936735e-14	487	395
SERPINB1	-0.617250454802312	0.651	0.876	2.24588877312262e-18	5.50489797180087e-14	487	395
KCNQ5	-0.692934941647566	0.452	0.785	3.08683945804343e-18	7.56615219561026e-14	487	395
RPS20	-0.713928573333712	0.628	0.853	3.56025622772758e-18	8.72654403978306e-14	487	395
ABCA13	-5.34418792041297	0.006	0.162	3.85675399732135e-18	9.45328972283437e-14	487	395
IGFBP7	-1.01941984658101	0.222	0.506	3.8724650377434e-18	9.49179905401284e-14	487	395
HRH2	-1.1258135739062	0.195	0.481	5.27091579017589e-18	1.29195416933001e-13	487	395
BAZ1A	-0.718931377198819	0.671	0.906	6.14523131101788e-18	1.50625764664359e-13	487	395
GPI	-0.815489026643429	0.366	0.681	6.15534016811518e-18	1.50873542860671e-13	487	395
ADAMDEC1	-1.71896874939531	0.119	0.357	6.33117994278985e-18	1.55183551577722e-13	487	395
MT1X	-1.75477178567095	0.086	0.316	6.53251747009903e-18	1.60118535709597e-13	487	395
MT-ATP8	-1.56019941945087	0.103	0.344	9.58184567197811e-18	2.34860619265855e-13	487	395
ENSG00000289474	-0.390558146608298	0.811	0.972	1.11981199923912e-17	2.74477119133502e-13	487	395
ABCG1	2.91109947301355	0.273	0.058	1.89638192878009e-17	4.64822174563287e-13	487	395
CYTIP	2.01524898098607	0.411	0.17	1.92901265926957e-17	4.72820292913564e-13	487	395
CLEC11A	-2.34190854560979	0.025	0.203	1.93980104915761e-17	4.75464635159021e-13	487	395
ATP8B4	-0.421949296208825	0.959	1	2.39551983488709e-17	5.87165866729176e-13	487	395
ARHGDIB	-0.810215667595467	0.48	0.749	2.42344515482573e-17	5.94010641899334e-13	487	395
NUCB2	-1.10430718612177	0.269	0.547	2.9175811798955e-17	7.15128323004186e-13	487	395
S100A4	-0.866994844708557	0.339	0.615	4.31655520661175e-17	1.05803084669261e-12	487	395
LINC01091	-1.02913653796322	0.353	0.625	4.54446473764547e-17	1.11389375184428e-12	487	395
ZBTB16	-1.36443185762485	0.189	0.451	8.09833616511814e-17	1.98498317743211e-12	487	395
PCAT18	-1.26043940103657	0.138	0.39	8.42144912524134e-17	2.0641813950879e-12	487	395
BRI3BP	-1.56742883137772	0.047	0.243	8.68203746934888e-17	2.1280542041121e-12	487	395
RFX8	-1.36087323498706	0.107	0.342	8.83241280028418e-17	2.16491270147766e-12	487	395
HCST	-1.21024673701631	0.158	0.415	9.73982127454982e-17	2.38732759260491e-12	487	395
PDE3B	1.14864294575112	0.754	0.676	1.0305625929517e-16	2.52601197158392e-12	487	395
LINC02649	1.72010298685524	0.454	0.203	1.03385588048357e-16	2.53408414865327e-12	487	395
HSP90AA1	-0.91175015637527	0.446	0.704	1.39209570929922e-16	3.41216579306333e-12	487	395
PRAM1	-0.749965464870541	0.396	0.676	1.60956652628303e-16	3.94520851257234e-12	487	395
CXCL8	1.60738174565998	0.585	0.392	1.87778574584167e-16	4.60264064163252e-12	487	395
ADGRE5	-0.968107294132736	0.257	0.532	1.96469187308412e-16	4.81565625011648e-12	487	395
PVT1	-0.987999197218295	0.269	0.544	2.13423844070995e-16	5.23123184202416e-12	487	395
RPN2	-1.36951748056271	0.172	0.423	2.47436171587476e-16	6.06490800178062e-12	487	395
HDAC4	-0.819572582885862	0.456	0.729	2.52516239171263e-16	6.18942553832683e-12	487	395
CHST11	-0.617609451682447	0.858	0.97	2.59072748350101e-16	6.35013213480934e-12	487	395
LINC-PINT	1.12298997732504	0.717	0.582	2.83358817537688e-16	6.94540797666626e-12	487	395
SERF2	-0.687296044482321	0.522	0.787	2.98752196865307e-16	7.32271509736554e-12	487	395
MACC1	1.50647994124806	0.567	0.382	3.49360326564855e-16	8.56317096443117e-12	487	395
PPT1	-1.58666344819764	0.082	0.296	3.55989111884331e-16	8.72564912139683e-12	487	395
RPS17	-0.746444145374602	0.398	0.696	4.16787272439531e-16	1.02158728347653e-11	487	395
CENPP	-0.809012361411303	0.246	0.524	6.548695336028e-16	1.60515071381382e-11	487	395
RNASEH2C	-1.08736003825239	0.201	0.473	6.85355117773606e-16	1.67987392917489e-11	487	395
GM2A	-1.41434702192015	0.109	0.334	7.82230709109816e-16	1.91732569109907e-11	487	395
SLC39A13-AS1	-1.51570348555133	0.09	0.309	7.82257149203698e-16	1.91739049841318e-11	487	395
RPS19	-0.551163802792213	0.756	0.924	8.09882339353844e-16	1.98510260199021e-11	487	395
ENSG00000289901	-0.355241003280402	0.766	0.937	8.96608876261009e-16	2.19767801660336e-11	487	395
CEACAM8	-2.9739363442365	0.039	0.213	1.13202271035128e-15	2.77470086534202e-11	487	395
PPIA	-0.733040564385841	0.337	0.608	1.35935508361828e-15	3.33191524545676e-11	487	395
GRAMD1B	-0.934492377906604	0.232	0.504	1.82757852049288e-15	4.47957771158011e-11	487	395
MCTP1	-0.555388399967121	0.815	0.957	1.86522071687359e-15	4.57184249912886e-11	487	395
SULF2	2.23396680928567	0.304	0.091	2.00162404670755e-15	4.90618070088487e-11	487	395
CR1	1.47598466644815	0.53	0.311	2.02042113872852e-15	4.95225425313747e-11	487	395
ENSG00000223930	-1.39692305860781	0.109	0.334	2.296606017893e-15	5.62921101045754e-11	487	395
IL6R	-1.04212838629412	0.191	0.448	2.35255409266223e-15	5.7663453365244e-11	487	395
SLC1A3	-2.32390765806964	0.057	0.243	3.12623906984697e-15	7.66272458410191e-11	487	395
ATXN7L1	-1.14762881828985	0.193	0.446	3.40920288752847e-15	8.35629719762103e-11	487	395
CD74	-0.795594313864843	0.226	0.491	4.01184992252001e-15	9.8334453450888e-11	487	395
MFSD1	-0.906365460216493	0.322	0.585	4.17690874098626e-15	1.02380210150314e-10	487	395
ACTN1	-0.883321478936358	0.351	0.613	4.18301032711716e-15	1.02529766127969e-10	487	395
USP3	1.28590688658243	0.61	0.451	4.66661427038545e-15	1.14383382381418e-10	487	395
FYB1	-0.557080289426918	0.741	0.914	4.75311366739252e-15	1.16503569101458e-10	487	395
P4HB	-0.648255749599628	0.452	0.711	5.18404531253666e-15	1.27066134655586e-10	487	395
SSBP2	1.38607284195751	0.573	0.385	5.53797942145658e-15	1.35741413599322e-10	487	395
CTSC	-0.615433569231107	0.743	0.929	5.59000032497962e-15	1.37016497965575e-10	487	395
ARAP2	1.59073747964889	0.538	0.352	6.47992189999025e-15	1.58829365690661e-10	487	395
MCTP2	0.694505886379305	0.906	0.919	7.72461049360622e-15	1.89337927808782e-10	487	395
NFIX	-0.845275093276129	0.357	0.62	8.12229196846379e-15	1.99085498439016e-10	487	395
ZNF804A	-0.890283411145763	0.349	0.615	8.29718287940723e-15	2.03372249557151e-10	487	395
DNAH14	-1.57130366463834	0.107	0.322	8.35565507422725e-15	2.04805461524384e-10	487	395
SCPEP1	-1.7984298242075	0.084	0.281	8.99286167356873e-15	2.20424032480843e-10	487	395
MIR142HG	-1.08760440984326	0.189	0.443	1.00308498607031e-14	2.45866160935693e-10	487	395
CCPG1	1.20530855934853	0.634	0.491	1.0250454713969e-14	2.51248895494095e-10	487	395
SLCO4C1	-0.874453996797382	0.281	0.539	1.04320123363139e-14	2.55699054375389e-10	487	395
CD163	-1.72767108235455	0.053	0.233	1.19504861022311e-14	2.92918364851785e-10	487	395
SIPA1L1	2.06824386091492	0.441	0.246	1.29354391938408e-14	3.17060550080232e-10	487	395
HIF1A	1.19772620854343	0.634	0.499	1.74402225396105e-14	4.27477294668393e-10	487	395
PPIB	-1.18936424285017	0.15	0.372	1.762524779574e-14	4.32012448721382e-10	487	395
LAMP1	-1.04069996171474	0.195	0.446	1.85680037383366e-14	4.55120339630369e-10	487	395
EGR1	-2.18721084388084	0.041	0.208	1.89378993290691e-14	4.64186850454813e-10	487	395
PTMA	-0.480566610910462	0.854	0.957	2.21136583586451e-14	5.42027880028749e-10	487	395
GAB2	0.806561142876895	0.801	0.729	2.42754975675685e-14	5.95016720878671e-10	487	395
BST2	-0.994963780633671	0.201	0.451	2.44375553869497e-14	5.98988920089525e-10	487	395
S100A9	-0.696500008072476	0.526	0.8	2.90160516547826e-14	7.11212442110377e-10	487	395
TUBA1B	-0.907772365780515	0.193	0.435	2.96203708798484e-14	7.26024910635965e-10	487	395
STON2	-2.03206027889449	0.01	0.142	3.20131662883238e-14	7.84674718893104e-10	487	395
INPP5A	-0.949334912400845	0.277	0.547	3.41930199440275e-14	8.38105111848057e-10	487	395
IGSF6	-1.48623007885221	0.111	0.319	4.07175078700134e-14	9.98026835401898e-10	487	395
FRMD4B	-1.03692677605393	0.22	0.466	4.47200431690951e-14	1.09613297811769e-09	487	395
PDE4D	-0.651407621125357	0.774	0.911	4.68158670366318e-14	1.14750371693488e-09	487	395
ITPR1	0.720162171418802	0.838	0.858	5.16521780761156e-14	1.26604653682367e-09	487	395
DENND1A	-0.666218721301441	0.686	0.868	5.25010579259981e-14	1.28685343082414e-09	487	395
CERS6	-0.680852137155481	0.548	0.775	5.40394833493102e-14	1.32456177637494e-09	487	395
CALN1	-1.9660368425674	0.016	0.154	6.77721972317158e-14	1.66116432634659e-09	487	395
CFL1	-0.641244649020041	0.522	0.787	7.25618695267451e-14	1.77856398397005e-09	487	395
THSD7A	-2.11765937303063	0.033	0.187	7.53854873839593e-14	1.84777368126823e-09	487	395
OS9	-1.0475788921951	0.24	0.489	7.86727776001593e-14	1.9283484517575e-09	487	395
RPL13A	-0.410110797585415	0.854	0.957	8.28087362191416e-14	2.02972493346738e-09	487	395
ST6GALNAC3	1.68528880635213	0.48	0.281	8.56817094699061e-14	2.10014438081687e-09	487	395
ATP5F1E	-0.81882117492064	0.413	0.666	9.52215939787557e-14	2.33397649001328e-09	487	395
DPH6	-0.959837603067382	0.201	0.451	9.52731041348839e-14	2.33523905545014e-09	487	395
FCGR2C	1.92919175211859	0.314	0.109	9.56210354791823e-14	2.34376720063024e-09	487	395
FNDC3A	0.961815295620132	0.756	0.722	9.71565027365552e-14	2.3814030385757e-09	487	395
NPC2	-1.06254000510903	0.164	0.39	9.88765906719852e-14	2.42356411396103e-09	487	395
RPS29	-0.457432896101014	0.53	0.8	1.01307337752254e-13	2.4831441556455e-09	487	395
PIK3AP1	-0.804425253435134	0.351	0.608	1.08957571999005e-13	2.6706590472676e-09	487	395
PLCB1	-0.590127620325038	0.487	0.744	1.12058058900389e-13	2.74665508170743e-09	487	395
MYL6	-0.565342403682219	0.493	0.732	1.18603757735584e-13	2.9070967058569e-09	487	395
M6PR	-0.990634506457576	0.283	0.516	1.24689156417379e-13	3.05625591294638e-09	487	395
PPARGC1B	-1.37213678894259	0.092	0.294	1.28222149622163e-13	3.14285310938884e-09	487	395
SPIDR	-0.474653927956802	0.77	0.919	1.29997223342029e-13	3.18636194133647e-09	487	395
CIT	-3.66279698766646	0.01	0.134	1.69131430148772e-13	4.14558048437656e-09	487	395
PLXND1	-1.3129156136653	0.166	0.382	1.91113173675933e-13	4.6843749999708e-09	487	395
LARP1	-0.735670420928795	0.45	0.699	2.03049139557048e-13	4.9769374596828e-09	487	395
NEAT1	0.553522993992877	0.959	0.977	2.08044145785353e-13	5.0993700573448e-09	487	395
PTAFR	-0.842476830075797	0.361	0.603	2.13861066737766e-13	5.24194860680939e-09	487	395
ATP2C1	-0.687195947542839	0.602	0.792	2.20755011895367e-13	5.41092609656734e-09	487	395
RPL22	-0.461561431448865	0.749	0.929	2.23480607146212e-13	5.47773316176079e-09	487	395
LPP	0.836772172109314	0.762	0.727	2.4113214046237e-13	5.91038989487316e-09	487	395
ENSG00000230773	-1.47152039614976	0.113	0.314	2.57917459959685e-13	6.32181486107184e-09	487	395
RNF220	-0.545663650921226	0.706	0.884	3.10481471037642e-13	7.61021133660365e-09	487	395
SMYD3	-0.541138643506673	0.713	0.919	3.42343086988804e-13	8.39117140518257e-09	487	395
PIM1	-0.571905701365776	0.671	0.856	4.23216485457125e-13	1.03734592750396e-08	487	395
P2RY13	-1.34306728992306	0.123	0.327	4.37271474938644e-13	1.07179611222211e-08	487	395
SGK1	-2.44630299568129	0.035	0.182	4.78173201682978e-13	1.17205033464515e-08	487	395
EEF1G	-0.517139485682947	0.634	0.843	5.11452848322422e-13	1.25362207652309e-08	487	395
ARID5B	1.79409940403087	0.363	0.167	5.30365613295894e-13	1.29997915474957e-08	487	395
CD63	-0.628149272107059	0.542	0.787	5.88137085802253e-13	1.4415828110099e-08	487	395
AMPD3	-0.972622877938409	0.133	0.349	6.94217812983364e-13	1.70159728140352e-08	487	395
MBOAT2	-2.00896290531144	0.016	0.144	7.04965211364009e-13	1.72794022957432e-08	487	395
DIAPH3	-1.7390292006372	0.047	0.205	7.42356088425097e-13	1.81958900833875e-08	487	395
AHNAK	-1.26957584427488	0.103	0.299	8.24953088823081e-13	2.02204251601425e-08	487	395
RPL38	-0.571689129624863	0.431	0.689	8.40180787839295e-13	2.0593671290729e-08	487	395
ENSG00000234147	-0.9996020374122	0.189	0.415	1.03546150631274e-12	2.53801969812316e-08	487	395
LMO2	-0.704169882975134	0.343	0.585	1.3504121345787e-12	3.30999518306585e-08	487	395
ENSG00000289381	-2.73226984540469	0.023	0.154	1.37720035233189e-12	3.37565578360068e-08	487	395
CEP295	-0.982874019673148	0.214	0.446	1.37854279293347e-12	3.37894623975922e-08	487	395
NIBAN1	0.943300712655562	0.756	0.668	1.6350590807045e-12	4.0076933127148e-08	487	395
PICALM	0.570187431528356	0.879	0.881	2.06125085940084e-12	5.0523319814774e-08	487	395
ANKRD28	-0.655213904411058	0.476	0.699	2.14732979667133e-12	5.26332006462111e-08	487	395
VAMP8	-0.904783766099771	0.224	0.451	2.17078183628452e-12	5.32080335891698e-08	487	395
HLA-B	-0.676954911408081	0.474	0.704	2.3747083972903e-12	5.82064775259825e-08	487	395
MT-ND6	-1.22314553574436	0.084	0.263	2.61412874657984e-12	6.40749097074184e-08	487	395
RPLP1	-0.276339648792639	0.953	0.987	2.70245037466054e-12	6.62397611333045e-08	487	395
NUPR1	-1.3545477851571	0.086	0.266	3.0364474254957e-12	7.44263628463251e-08	487	395
DNMT1	-1.07253928081239	0.142	0.347	3.25599876706718e-12	7.98077857795838e-08	487	395
FHIT	-0.442005036248932	0.793	0.934	3.74980445687213e-12	9.19114570423929e-08	487	395
CENPE	-2.00499378480808	0.031	0.17	3.8000380960023e-12	9.31427337711125e-08	487	395
EIF4G1	-0.727052118256029	0.333	0.567	3.92890335619518e-12	9.63013501637001e-08	487	395
LIPA	-1.50732747057406	0.076	0.246	4.07510988377412e-12	9.98850183611875e-08	487	395
ABCA1	1.16772381303184	0.559	0.385	4.56382356892749e-12	1.11863879497982e-07	487	395
EIF4A1	-0.607665093152927	0.392	0.646	4.95166778255458e-12	1.21370329018195e-07	487	395
COL24A1	-1.5838751979378	0.094	0.273	4.95223172222273e-12	1.21384151743401e-07	487	395
NCAM2	-3.28855174545757	0.006	0.111	5.54150709424569e-12	1.35827880387056e-07	487	395
RPN1	-1.14043761362083	0.164	0.37	5.57151230460574e-12	1.36563338098191e-07	487	395
HSPA8	-0.779520475332868	0.16	0.365	5.68393691246583e-12	1.3931897766145e-07	487	395
KYNU	1.36779051765526	0.542	0.408	5.87043346048134e-12	1.43890194549858e-07	487	395
PDIA6	-0.954671416205891	0.228	0.448	6.25902722577958e-12	1.53415016331083e-07	487	395
GPCPD1	1.209627801426	0.534	0.367	6.93198861461944e-12	1.69909972932937e-07	487	395
ITGB2	-0.708414057070618	0.476	0.699	7.20538086167918e-12	1.76611090300618e-07	487	395
MAVS	-0.893725043391402	0.166	0.382	7.50082037306528e-12	1.83852608164203e-07	487	395
ANTXR2	0.911765408318153	0.694	0.595	7.78870793827051e-12	1.90909020274949e-07	487	395
TPT1	0.471605393305122	0.955	0.975	8.18781389843686e-12	2.00691506464586e-07	487	395
CEBPD	-0.712849917255652	0.253	0.486	8.44731205452922e-12	2.07052065768566e-07	487	395
TMEM144	-1.24786878553067	0.109	0.294	8.91024601037071e-12	2.18399039960197e-07	487	395
DAB2	-0.909755735905932	0.224	0.435	9.30963526686508e-12	2.2818847002613e-07	487	395
LINC00342	-0.744494372683333	0.275	0.519	9.64092317571817e-12	2.36308667960028e-07	487	395
GPNMB	-0.895648380352175	0.119	0.311	9.7788493275619e-12	2.3968937586787e-07	487	395
ARHGEF18	-0.873969555962397	0.277	0.506	9.92774290319086e-12	2.43338906300111e-07	487	395
CSTA	-0.665222579807671	0.509	0.709	1.19595742174726e-11	2.9314112364447e-07	487	395
CDK6	-0.583949122920467	0.612	0.813	1.34868447510919e-11	3.30576051694014e-07	487	395
NCOA4	-0.750348882143656	0.343	0.58	1.42870667379022e-11	3.5019029281272e-07	487	395
SEC62	0.752036510971051	0.741	0.714	1.49239063968611e-11	3.65799869693462e-07	487	395
NFIL3	2.63233516696877	0.209	0.056	1.5567149541732e-11	3.81566402417393e-07	487	395
ENSG00000257764	-2.44554202611418	0.016	0.132	1.63553910808926e-11	4.00886990783758e-07	487	395
ANXA1	-0.669683354252895	0.355	0.605	1.72553894576188e-11	4.22946850995695e-07	487	395
EIF4B	-0.559074306772475	0.464	0.686	1.78771056708984e-11	4.38185737099391e-07	487	395
ENPP2	-1.34291826400941	0.185	0.382	1.82807332821571e-11	4.48079053478953e-07	487	395
