gene	avg_log2FC	pct.1	pct.2	p_val	p_val_adj	n1	n2
MT1G	-4.01854021451581	0.192	0.932	1.20281166038452e-10	2.94821166076849e-06	26	59
MT1H	-4.54893555430939	0.077	0.746	6.54208768171547e-08	0.00160353111166528	26	59
MPO	-2.76242076797235	0.269	0.831	1.41846845558441e-06	0.0347680803148294	26	59
LYZ	-3.20762392468813	0.538	0.847	2.5502468531152e-06	0.0625091006167067	26	59
FTL	-1.09214881065768	1	1	1.66140391640743e-05	0.407226713950625	26	59
MT-ND5	-1.62149854089042	0.538	0.932	1.85034327650576e-05	0.453537640504326	26	59
CSTB	-2.08079771851044	0.308	0.814	3.31231105354014e-05	0.811880562333223	26	59
MNDA	-1.97463583230343	0.308	0.78	3.77052713906276e-05	0.924193907055673	26	59
RND3	6.95439957970802	0.192	0	0.000586317150396916	1	26	59
GPM6A	6.75061726993717	0.077	0	0.0335992427940809	1	26	59
GREM1	6.50209169379084	0.077	0	0.0335992427940809	1	26	59
PHLDA2	6.44037382106751	0.115	0	0.00865571650892633	1	26	59
SERPINE1	6.43820887257806	0.115	0	0.00865571650892633	1	26	59
DUSP2	6.36115849009956	0.077	0	0.0335992427940809	1	26	59
LINC00685	6.26990806896404	0.077	0	0.0335992427940809	1	26	59
MMACHC	6.26892282625839	0.077	0	0.0335992427940809	1	26	59
CCDC141	6.19877101794246	0.077	0	0.0335992427940809	1	26	59
THBD	6.07884136977533	0.154	0	0.00225835112033326	1	26	59
FN1	6.01296201261867	0.077	0.017	0.165361102008587	1	26	59
SLC26A11	5.95400773781169	0.154	0	0.00225835112033326	1	26	59
SEMA3D	5.82316241267498	0.154	0	0.00225835112033326	1	26	59
PCDH9	5.7131198565436	0.077	0	0.0335992427940809	1	26	59
RRAGA	5.58571972296702	0.077	0	0.0335992427940809	1	26	59
PHLDA1	5.57638540339122	0.115	0	0.00865571650892633	1	26	59
SFR1	5.56955453601642	0.077	0	0.0335992427940809	1	26	59
TNFRSF25	5.56755861947752	0.077	0	0.0335992427940809	1	26	59
RPS4Y1	5.53159307506851	0.077	0	0.0335992427940809	1	26	59
TSHZ2	5.48199877133257	0.192	0.034	0.0131156888209927	1	26	59
SERPINE2	5.47525527286837	0.077	0	0.0335992427940809	1	26	59
PTDSS2	5.47158222982925	0.115	0	0.00865571650892633	1	26	59
BTG1-DT	5.4557846157833	0.077	0	0.0335992427940809	1	26	59
CCL17	5.44434683362538	0.077	0	0.0335992427940809	1	26	59
ENSG00000261335	5.44260030185284	0.077	0	0.0335992427940809	1	26	59
ENSG00000286739	5.43132706669279	0.077	0	0.0335992427940809	1	26	59
ENSG00000288598	5.43091348090879	0.077	0	0.0335992427940809	1	26	59
C1QL1	5.43091348090879	0.077	0	0.0335992427940809	1	26	59
ATP2B1-AS1	5.41915592586824	0.077	0	0.0335992427940809	1	26	59
ENSG00000230074	5.38940253858867	0.077	0	0.0335992427940809	1	26	59
TEPSIN	5.38621775466093	0.077	0	0.0335992427940809	1	26	59
GNG8	5.37172379981185	0.077	0	0.0335992427940809	1	26	59
WDCP	5.32850727479211	0.077	0	0.0335992427940809	1	26	59
ZNF503	5.31244301298313	0.077	0	0.0335992427940809	1	26	59
ZNF154	5.27326544553529	0.077	0	0.0335992427940809	1	26	59
AFF3	5.25225310355451	0.154	0.017	0.0127492062115529	1	26	59
NSUN7	5.16603708216917	0.231	0.017	0.000865898413063583	1	26	59
TSPYL2	5.14926799290607	0.154	0.017	0.0127492062115529	1	26	59
HMGCS1	5.14261769359081	0.115	0.034	0.128474548074126	1	26	59
EBF1	5.13355273167654	0.077	0.034	0.398270015162539	1	26	59
USP5	5.10656625533178	0.115	0.017	0.0467753137298501	1	26	59
NT5E	5.09447096159309	0.154	0	0.00225835112033326	1	26	59
ZCWPW1	5.04802620058951	0.077	0.017	0.165361102008587	1	26	59
PRSS57	5.00445725453256	0.077	0	0.0335992427940809	1	26	59
C3orf14	4.93528316498969	0.077	0	0.0335992427940809	1	26	59
ZC3H12B	4.92568107996191	0.115	0	0.00865571650892633	1	26	59
JPH2	4.90383184499763	0.077	0	0.0335992427940809	1	26	59
HABP4	4.90045330236915	0.077	0.017	0.165361102008587	1	26	59
ATF3	4.89696118538733	0.115	0.034	0.128474548074126	1	26	59
ENSG00000290385	4.87917888069604	0.077	0	0.0335992427940809	1	26	59
PSMD7-DT	4.87917888069604	0.077	0	0.0335992427940809	1	26	59
TTN	4.85919190942399	0.077	0.017	0.165361102008587	1	26	59
