gene	avg_log2FC	pct.1	pct.2	p_val	p_val_adj	n1	n2
NUPR1	-3.27139000724728	0.043	0.497	1.43361492581215e-07	0.00351393354465816	46	173
FOS	-2.35744042711582	0.13	0.601	1.61933011075935e-07	0.00396914003448225	46	173
CALM3	-2.41568022190472	0.109	0.572	1.94198585430757e-07	0.00476000152749329	46	173
AHNAK	-2.54165623286169	0.087	0.549	1.96247858021714e-07	0.00481023124797023	46	173
CD47	-2.56432359934628	0.087	0.543	2.13588365189062e-07	0.0052352644191491	46	173
HIF1A	1.37419384123532	0.804	0.613	2.3094891879665e-07	0.00566078894862468	46	173
RPLP1	-0.739313972099811	0.717	0.994	3.11542199548021e-07	0.00763621085312153	46	173
YBX1	-1.28913544079956	0.304	0.798	3.23042484790015e-07	0.00791809434468807	46	173
MGAT5	-1.5464257726759	0.304	0.74	3.95089550618512e-07	0.00968403997521034	46	173
PELI2	1.76205791721417	0.652	0.329	4.50147336533867e-07	0.0110335613657816	46	173
COLEC12	-1.62107245496917	0.087	0.538	5.19537824959683e-07	0.0127343916275868	46	173
SERF2	-1.12461149505382	0.543	0.902	5.27041532462754e-07	0.0129183150021946	46	173
SGK1	-3.38756877147918	0.065	0.48	6.37516157473211e-07	0.0156261585358259	46	173
SMCHD1	1.39088351749205	0.826	0.809	8.9605303988242e-07	0.021963156060558	46	173
PCNX1	1.40352557299019	0.913	0.89	8.96993156282712e-07	0.0219861992536455	46	173
TNS3	-3.23088508814821	0.065	0.474	9.487589238394e-07	0.0232550299822275	46	173
CCL2	-0.945318655370871	0.565	0.919	9.79344300995892e-07	0.0240047081617103	46	173
SPRED1	-1.81466083021193	0.348	0.694	9.91394424093562e-07	0.0243000687289573	46	173
ATP5F1E	-1.13722249130474	0.391	0.838	1.0445222232676e-06	0.025602284214512	46	173
BMP2K	-1.24930179376788	0.457	0.844	1.08915704168338e-06	0.0266963282487014	46	173
MT-ATP6	-0.853996575921431	0.87	0.994	1.21836258495164e-06	0.0298632853197497	46	173
ANXA2	-1.51353886229773	0.174	0.607	1.33982649860998e-06	0.0328404873074293	46	173
FCGR3A	-4.24408250182869	0.022	0.405	1.34381752582277e-06	0.032938311375442	46	173
MXD1	0.964204944097797	0.891	0.775	1.71606056259012e-06	0.0420623604496465	46	173
IQGAP2	-1.60620140074016	0.435	0.757	1.7243996574989e-06	0.0422667600049554	46	173
GK	1.07303361039415	0.761	0.503	1.80550452349239e-06	0.044254721375322	46	173
IFI30	-1.14994742353641	0.5	0.827	1.95429238710671e-06	0.0479016607003724	46	173
MT1X	-1.94650370853579	0.13	0.566	2.70027925390206e-06	0.0661865447923935	46	173
MMP9	-2.27117834721713	0.239	0.624	3.08312794993237e-06	0.0755705491807922	46	173
NME2	-2.05829708581866	0.109	0.52	3.22155504910769e-06	0.0789635358086787	46	173
KYNU	2.34161575581903	0.609	0.416	3.3626697483393e-06	0.0824223982015445	46	173
MT-ND5	-1.07838389062986	0.457	0.902	4.05924247993829e-06	0.0994960924257674	46	173
GPNMB	-1.65503225230155	0.196	0.624	4.44991824952987e-06	0.109071946214227	46	173
PEBP1	-3.28336356878752	0.065	0.428	4.45087246023453e-06	0.109095334872809	46	173
SIPA1L1	1.39768582914602	0.804	0.711	4.87298595959505e-06	0.119441758855634	46	173
NLN	-3.87790864433386	0.022	0.376	5.82264104781461e-06	0.142718754722984	46	173
LINC-PINT	1.26385673535007	0.804	0.751	6.06091629224138e-06	0.148559119239129	46	173
SLC39A8	-1.74202117884475	0.152	0.543	7.23635492231522e-06	0.177370295500868	46	173
MARCO	-3.59813960416346	0.087	0.439	8.10681708829029e-06	0.198706193651083	46	173
CD59	-1.64866093573517	0.13	0.543	8.69493698464219e-06	0.213121600430565	46	173
RNF144A	2.6251747701082	0.37	0.121	9.97564061351533e-06	0.244512927077874	46	173
SGTB	-2.02532983610287	0.087	0.48	1.00805200012901e-05	0.247083625751621	46	173
GRN	-1.23182357155439	0.261	0.665	1.0913723521407e-05	0.267506277233208	46	173
STC1	6.3174624985835	0.109	0	1.23506354359755e-05	0.302726425171195	46	173
SERPINE2	6.04172164598068	0.109	0	1.23506354359755e-05	0.302726425171195	46	173
ABHD12	-4.11792028978476	0.022	0.353	1.26173556738127e-05	0.309264004920823	46	173
RPS29	-1.31911410484174	0.283	0.688	1.26604008021302e-05	0.310319084061013	46	173
S100A10	-1.14317475586174	0.413	0.803	1.46340836608374e-05	0.358696024610786	46	173
MYO1E	-2.94043027477041	0.109	0.439	1.51441398602402e-05	0.371198012114347	46	173
MYO5A	-1.49657730985006	0.239	0.618	1.75793225458885e-05	0.430886774922273	46	173
RPL24	-1.12764147857982	0.283	0.699	1.79775905909159e-05	0.440648722973939	46	173
CAPG	-1.57686242489818	0.196	0.572	1.82629312205307e-05	0.447642707146428	46	173
PDSS1	-1.31512441706304	0.283	0.711	2.01401595770574e-05	0.493655451393255	46	173
PCBP3	3.47934171553609	0.239	0.046	2.0150416350425e-05	0.493906855165268	46	173
MS4A4A	-3.00602723363199	0.043	0.376	2.10598046969153e-05	0.516196872926091	46	173
NAGK	-1.79939515961162	0.13	0.497	2.49750992759589e-05	0.612164658353028	46	173
FLNA	-2.13863875938225	0.13	0.497	2.56287690207673e-05	0.628186757468028	46	173
CD99L2	2.02316014390371	0.543	0.301	2.57074481946123e-05	0.630115262698143	46	173
RPL27A	-1.23107681069393	0.261	0.659	2.73759608579044e-05	0.671012176588094	46	173
RPS24	-0.656810095199831	0.565	0.965	2.74455243410746e-05	0.672717247124079	46	173
ADK	1.06658286522403	0.935	0.936	2.8291477220267e-05	0.693452398145964	46	173
ME1	-3.63968120620273	0.043	0.358	2.96709810283728e-05	0.727265415986445	46	173
ICAM1	-1.47010431573651	0.239	0.647	3.09159954639497e-05	0.757781964816871	46	173
HNRNPA3	-1.4005867649884	0.174	0.566	3.11661368215287e-05	0.763913179632491	46	173
MT-CO3	-0.755312514541723	1	1	3.38812275217009e-05	0.830462767784411	46	173
FOLR2	-5.0629604637894	0	0.295	3.40531731862276e-05	0.834677327967625	46	173
LIPA	-2.47060934399687	0.087	0.416	3.51048496203563e-05	0.860454969044553	46	173
LPP	1.04721940041364	0.848	0.792	3.75551379970962e-05	0.920513987446826	46	173
MSC-AS1	-1.59857765841643	0.109	0.468	3.77887591830871e-05	0.926240276336647	46	173
CTSZ	-1.77973004552344	0.239	0.555	3.96238900414973e-05	0.971221168807139	46	173
MMP3	6.2204099871206	0.065	0	0.000757492263502556	1	46	173
SYTL1	6.20868652717272	0.087	0	9.63089335523114e-05	1	46	173
LINC00324	5.95391760921376	0.065	0	0.000757492263502556	1	46	173
LTF	-5.79168634847785	0	0.098	0.0275618858420739	1	46	173
KLRD1	5.74370268237534	0.087	0	9.63089335523114e-05	1	46	173
C5orf63	5.55148048776121	0.065	0	0.000757492263502556	1	46	173
FOSB	-5.51040768786778	0	0.231	0.000353071074088252	1	46	173
HS3ST2	-5.00791665087898	0	0.087	0.0394189706916972	1	46	173
RAPH1	-5.00148999790702	0	0.243	0.000234149254436589	1	46	173
RNASE2	-4.94889788358201	0	0.208	0.000788597297573531	1	46	173
C16orf54	4.91481229947258	0.065	0.006	0.00734691723355066	1	46	173
ABCC6	4.89755053210421	0.065	0.006	0.00734691723355066	1	46	173
MT1M	-4.84609447466269	0	0.225	0.000432574714680864	1	46	173
LINC00921	4.84588024959781	0.065	0.006	0.00734691723355066	1	46	173
ENSG00000247853	4.82753116278485	0.065	0.006	0.00734691723355066	1	46	173
GPX3	4.79379136777818	0.065	0.006	0.00734691723355066	1	46	173
MOCOS	4.72581614821926	0.065	0.006	0.00734691723355066	1	46	173
ATP6V0D2	-4.66643949014036	0	0.145	0.00644869100792949	1	46	173
MMP12	-4.55155261810691	0	0.139	0.00775387808949051	1	46	173
RAB42	-4.54365877989676	0	0.214	0.000646465960731334	1	46	173
PLCH1	-4.5341675258436	0	0.162	0.00368728896412633	1	46	173
UQCRFS1	-4.49331044581473	0	0.202	0.000960638063575182	1	46	173
ANKRD34B	-4.47261236841819	0	0.104	0.0230364013155365	1	46	173
MICOS13	-4.45692960400851	0	0.208	0.000788597297573531	1	46	173
STON2	-4.42073769990322	0	0.179	0.00208734376460352	1	46	173
IFITM1	4.38160331474899	0.13	0.023	0.00162041114767873	1	46	173
PTMS	-4.37978317448036	0	0.202	0.000960638063575182	1	46	173
RNPEP	-4.37413055644016	0	0.214	0.000646465960731334	1	46	173
ENSG00000291105	-4.36132740598091	0	0.145	0.00644869100792949	1	46	173
IKZF2	-4.33453960925176	0	0.197	0.00116861693847313	1	46	173
TRAF1	4.32292794248573	0.065	0.006	0.00734691723355066	1	46	173
ZMYND15	4.30581981062174	0.109	0.012	0.000806220275954765	1	46	173
PCSK6	-4.29701251418246	0	0.173	0.00252626076619275	1	46	173
RBKS	4.29107861541905	0.087	0.017	0.0155854061301978	1	46	173
TNFRSF11A	-4.25697331629458	0	0.162	0.00368728896412633	1	46	173
DCTN3	-4.22782975116779	0	0.168	0.00305382120975416	1	46	173
ENSG00000289150	4.21463111188952	0.065	0.006	0.00734691723355066	1	46	173
PARP12	-4.19510092627422	0	0.214	0.000646465960731334	1	46	173
BRPF3-AS1	4.18716610031252	0.087	0.017	0.0152211652500751	1	46	173
MTIF2	-4.17365629288613	0	0.173	0.00252626076619275	1	46	173
ENSG00000258891	4.16961697478691	0.087	0.012	0.00495525355352393	1	46	173
AZU1	-4.14870554425598	0	0.145	0.00644869100792949	1	46	173
CMTM4	-4.14503955868838	0	0.168	0.00305382120975416	1	46	173
TEP1	-4.13042064723688	0	0.173	0.0025262406239349	1	46	173
FLJ46284	4.12967081321272	0.065	0.012	0.0288410534019042	1	46	173
IL1R2	-4.11033409872947	0	0.069	0.0674247387826177	1	46	173
STAC3	-4.08577056025714	0	0.145	0.00644869100792949	1	46	173
CCL3	-4.08025344578561	0.022	0.277	0.000221969507220294	1	46	173
KLHL9	-4.07524025780262	0	0.156	0.00444720119161459	1	46	173
PLTP	-4.05283019374215	0	0.162	0.00368728896412633	1	46	173
ENSG00000263657	4.02792197103181	0.065	0.006	0.00734691723355066	1	46	173
TBC1D4	-4.02299623035777	0	0.179	0.00208734376460352	1	46	173
PTPN14	4.02033723374879	0.087	0.023	0.0351686786454235	1	46	173
ADAMTS12	-3.98574803645942	0	0.075	0.0563642050797073	1	46	173
IFIT1	-3.9836353738883	0	0.121	0.0134082374108302	1	46	173
ENSG00000289380	3.95989633636819	0.065	0.012	0.0288410534019042	1	46	173
IL18BP	-3.95447324487261	0	0.156	0.00444720119161459	1	46	173
EIF6	-3.95253752934413	0	0.162	0.00368728896412633	1	46	173
RNF40	-3.94751160867082	0	0.116	0.0160689226391938	1	46	173
RAI14	-3.9462185561829	0	0.145	0.00644869100792949	1	46	173
CNOT11	-3.94030917147219	0	0.168	0.00305382120975416	1	46	173
TGM2	3.93450577314048	0.087	0.023	0.0351686786454235	1	46	173
RGCC	-3.93238574469675	0	0.133	0.00931466582722135	1	46	173
ZFAT	-3.93097870868834	0	0.139	0.00775387808949051	1	46	173
CCSAP	-3.92967700142967	0	0.156	0.00444720119161459	1	46	173
KLF4	-3.92963124264829	0	0.156	0.00444720119161459	1	46	173
LSM5	-3.91341522835852	0	0.11	0.019245165039736	1	46	173
TSGA10	-3.9105321535849	0	0.133	0.00931466582722135	1	46	173
PTPMT1	-3.90725671439848	0	0.127	0.0111800092839301	1	46	173
FUOM	-3.89581308949991	0	0.139	0.00775387808949051	1	46	173
KLHL12	-3.89367027711341	0	0.162	0.00368728896412633	1	46	173
IL7	-3.86777349473102	0	0.116	0.0160689226391938	1	46	173
INTS5	3.86624778479435	0.065	0.012	0.0288410534019042	1	46	173
HVCN1	-3.86139967836127	0	0.133	0.00931466582722135	1	46	173
NMNAT3	-3.84843713128505	0	0.11	0.019245165039736	1	46	173
HACD3	-3.83439451959034	0	0.145	0.00644869100792949	1	46	173
PABPC4	-3.8299340523501	0	0.145	0.00644869100792949	1	46	173
RNF170	-3.81595038468973	0	0.127	0.0111800092839301	1	46	173
CRTAP	-3.80756574193929	0	0.156	0.00444720119161459	1	46	173
ENSG00000280441	-3.80143710018075	0	0.116	0.0160689226391938	1	46	173
FGD6	-3.79060516434289	0	0.145	0.00644869100792949	1	46	173
RMND5B	-3.78519006428665	0	0.15	0.0053579845718966	1	46	173
HEXIM2	3.7821608944997	0.065	0.012	0.0288410534019042	1	46	173
COPS7A	-3.77450490634112	0	0.156	0.00444720119161459	1	46	173
IFIT5	-3.76985588406091	0	0.145	0.00644869100792949	1	46	173
NRP2	-3.76659134804421	0.022	0.301	0.000103699628880857	1	46	173
SEPTIN7-DT	3.75856227423115	0.087	0.017	0.0152211652500751	1	46	173
SLC37A2	-3.73836702237095	0	0.133	0.00931466582722135	1	46	173
GSS	-3.73664898976468	0	0.098	0.0275618858420739	1	46	173
FCGR3B	3.73622976682444	0.109	0.017	0.00284118637742778	1	46	173
TP53I11	-3.73218477683812	0	0.133	0.00931466582722135	1	46	173
HMGN4	-3.73121826990861	0	0.127	0.0111800092839301	1	46	173
CCDC7	-3.7238472966595	0	0.104	0.0230364013155365	1	46	173
RTN1	-3.72221926535152	0	0.098	0.0275618858420739	1	46	173
RAB40C	-3.71901391187833	0	0.075	0.0563642050797073	1	46	173
ANO5	-3.71376089108238	0	0.104	0.0230364013155365	1	46	173
ICMT	-3.70882731205125	0	0.116	0.0160689226391938	1	46	173
DDX10	-3.69703074958861	0	0.133	0.00931466582722135	1	46	173
CCDC92	-3.69111629358334	0	0.139	0.00775387808949051	1	46	173
COMMD9	-3.68677840808464	0	0.139	0.00775387808949051	1	46	173
PUM3	-3.67827813188771	0	0.116	0.0160689226391938	1	46	173
KALRN	-3.6510144835061	0	0.075	0.0563642050797073	1	46	173
RCN2	-3.64669199310165	0	0.104	0.0230364013155365	1	46	173
TANGO6	-3.64650851425938	0	0.133	0.00931466582722135	1	46	173
OTOA	-3.64505492311451	0	0.081	0.0471334732781203	1	46	173
ZNF366	-3.64321428125091	0	0.098	0.0275618858420739	1	46	173
DUSP23	-3.64184084564725	0	0.116	0.0160689226391938	1	46	173
IRAK1	-3.63704288584986	0	0.156	0.00444720119161459	1	46	173
ACE	-3.62730785911852	0.022	0.272	0.000300291573719681	1	46	173
POLDIP3	-3.62418529191381	0	0.087	0.0394189706916972	1	46	173
PCYOX1	-3.62389147270904	0	0.133	0.00931466582722135	1	46	173
DHRS4	-3.61997022704011	0	0.127	0.0111800092839301	1	46	173
KCTD7	-3.61483708688699	0	0.139	0.00775387808949051	1	46	173
GATA3	3.61354332155263	0.065	0.006	0.00759848374527099	1	46	173
ERO1B	-3.6113680700064	0	0.145	0.00644869100792949	1	46	173
SPRY3	-3.60548857762486	0	0.11	0.019245165039736	1	46	173
GNAI1	3.60216783270625	0.109	0.029	0.0170807365325984	1	46	173
FAM76A	-3.60129164716834	0	0.121	0.0134082374108302	1	46	173
SLC24A2	3.59675494791758	0.065	0.006	0.00759848374527099	1	46	173
ENSG00000291063	-3.5953259595698	0	0.139	0.00775387808949051	1	46	173
VPS18	-3.58583949345514	0	0.127	0.0111800092839301	1	46	173
CHDH	-3.57692098921218	0	0.058	0.0966829645592858	1	46	173
MSRB3	-3.57635342448734	0	0.098	0.0275618858420739	1	46	173
MAF1	-3.57259806315593	0	0.121	0.0134082374108302	1	46	173
FAM114A1	-3.5713312635302	0	0.139	0.00775387808949051	1	46	173
TNF	-3.55262388238454	0	0.098	0.0275618858420739	1	46	173
IVD	-3.54933227969713	0	0.11	0.019245165039736	1	46	173
HLA-DOA	-3.54588185692115	0	0.127	0.0111800092839301	1	46	173
ENSG00000272211	3.53670233531713	0.065	0.012	0.0295901578332187	1	46	173
PGAP2	-3.53433736123263	0	0.11	0.019245165039736	1	46	173
TRMT5	-3.52365888879597	0	0.11	0.019245165039736	1	46	173
CIZ1	-3.51155420298234	0	0.116	0.0160689226391938	1	46	173
PTPN23	-3.49149671845022	0	0.087	0.0394189706916972	1	46	173
DNAJC19	-3.48806862985503	0	0.092	0.0329650435379041	1	46	173
CS	-3.48608804695063	0	0.104	0.0230364013155365	1	46	173
SEC11C	-3.48573387235182	0	0.116	0.0160689226391938	1	46	173
MPPED2	-3.48342765009756	0	0.098	0.0275618858420739	1	46	173
MIR137HG	-3.47070919830847	0	0.104	0.0230364013155365	1	46	173
GBA2	-3.46394872827162	0	0.11	0.019245165039736	1	46	173
STAMBPL1	-3.45168549373157	0	0.11	0.019245165039736	1	46	173
EGLN2	-3.44805648876789	0	0.104	0.0230364013155365	1	46	173
PEX26	-3.44375409140762	0	0.092	0.0329650435379041	1	46	173
LINC01122	3.43987929511799	0.13	0.017	0.000540858374400579	1	46	173
NSUN2	-3.43702442454509	0	0.104	0.0230364013155365	1	46	173
RBM19	-3.43545804658822	0	0.127	0.0111800092839301	1	46	173
BCCIP	-3.43481988111788	0	0.116	0.0160689226391938	1	46	173
MPDU1	-3.43366770814385	0	0.104	0.0230364013155365	1	46	173
INCENP	-3.43106082551837	0	0.092	0.0329650435379041	1	46	173
KAZN	3.42062891392829	0.109	0.023	0.00771706524822646	1	46	173
KBTBD11	3.42024024188907	0.13	0.029	0.00414084804599315	1	46	173
CYB561D1	3.41758147085286	0.087	0.017	0.0159572943984246	1	46	173
RNMT	-3.41491224897347	0.022	0.208	0.00255921981216576	1	46	173
NRXN1	-3.40930986240317	0	0.052	0.115978243096353	1	46	173
C14orf93	3.40529279798799	0.152	0.023	0.000348554601022056	1	46	173
CASP2	-3.40266637473321	0	0.11	0.019245165039736	1	46	173
ZKSCAN5	-3.40197828586311	0	0.11	0.019245165039736	1	46	173
IGSF21	-3.40040685007366	0	0.081	0.0471334732781203	1	46	173
ENSG00000287124	-3.39701166169957	0	0.075	0.0563642050797073	1	46	173
BBS5	-3.38129153112465	0	0.104	0.0230364013155365	1	46	173
ZNF182	-3.38117789044785	0	0.087	0.0394189706916972	1	46	173
SIDT2	-3.37160466483026	0	0.098	0.0275618858420739	1	46	173
C2	-3.36850570296434	0	0.092	0.0329650435379041	1	46	173
RIC8B	-3.36848294856575	0	0.11	0.019245165039736	1	46	173
PIK3CD-AS2	3.36681936905034	0.087	0.012	0.00539995635879456	1	46	173
ENSG00000289504	-3.36588898298094	0	0.092	0.0329650435379041	1	46	173
ZNF117	-3.36230380152764	0	0.121	0.0134082374108302	1	46	173
SMIM30	-3.34870227927571	0	0.11	0.019245165039736	1	46	173
SAMM50	-3.34789664760853	0	0.081	0.0471334732781203	1	46	173
FOSL1	-3.33799366008774	0	0.092	0.0329650435379041	1	46	173
RENBP	-3.33768516299231	0	0.11	0.019245165039736	1	46	173
SH3YL1	-3.33681722183218	0	0.098	0.0275618858420739	1	46	173
NECAP1	-3.33590167679419	0	0.121	0.0134082374108302	1	46	173
ZNF763	3.3336804003647	0.065	0.017	0.0732126302579355	1	46	173
ATOSB	-3.33093708058049	0	0.127	0.0111800092839301	1	46	173
ZNF432	-3.33070544134634	0	0.104	0.0230364013155365	1	46	173
OPA3	-3.32850688481875	0	0.11	0.019245165039736	1	46	173
ADISSP	-3.32475655432433	0	0.092	0.0329650435379041	1	46	173
ACP5	-3.3170749325137	0.022	0.26	0.000474695117149694	1	46	173
IPPK	-3.3143275739202	0	0.104	0.0230364013155365	1	46	173
PNP	-3.31148211927508	0	0.116	0.0160689226391938	1	46	173
HTRA4	-3.31051780887738	0	0.104	0.0230364013155365	1	46	173
CAPRIN2	-3.30870299731291	0	0.127	0.0111800092839301	1	46	173
ZNF195	-3.30133185329592	0	0.104	0.0230364013155365	1	46	173
ERMN	3.29807293256433	0.065	0.029	0.222332628026436	1	46	173
DCBLD1	-3.29531512845312	0	0.127	0.0111800092839301	1	46	173
FGD2	-3.28784452102673	0	0.104	0.0230364013155365	1	46	173
CCDC200	-3.27329102373974	0	0.121	0.0134082374108302	1	46	173
FEM1C	-3.27105056029438	0	0.11	0.019245165039736	1	46	173
EHMT2	-3.26948863787523	0	0.104	0.0230364013155365	1	46	173
RPL22L1	-3.26877963185498	0	0.087	0.0394189706916972	1	46	173
DHCR24	-3.26530721555272	0	0.104	0.0230364013155365	1	46	173
LEKR1	3.2599723052722	0.065	0.023	0.137196050164975	1	46	173
GAPLINC	-3.25994892264028	0	0.075	0.0563642050797073	1	46	173
SNRNP25	-3.25657667954688	0	0.081	0.0471334732781203	1	46	173
STK25	-3.25578214091302	0	0.087	0.0394189706916972	1	46	173
USP36	-3.25511368290493	0	0.104	0.0230364013155365	1	46	173
OTUD7B	-3.25189533486441	0	0.081	0.0471334732781203	1	46	173
ENSG00000225889	3.25184851572029	0.087	0.012	0.00524787083995206	1	46	173
PIM2	3.25096195918201	0.109	0.012	0.000912228417711879	1	46	173
AHDC1	-3.25005613440046	0	0.098	0.0275618858420739	1	46	173
B4GALT4	3.24871801590603	0.065	0.04	0.432255680629599	1	46	173
EFCAB2	-3.246690083939	0	0.098	0.0275618858420739	1	46	173
SMC5-DT	-3.24658065432764	0	0.058	0.0966829645592858	1	46	173
FARP2	-3.23795831596764	0	0.104	0.0230364013155365	1	46	173
MYO19	-3.2350046602706	0	0.116	0.0160689226391938	1	46	173
CFAP298	-3.23348333971379	0	0.116	0.0160689226391938	1	46	173
STRIP2	-3.22965260930767	0	0.104	0.0230364013155365	1	46	173
AVEN	-3.22240900456384	0	0.092	0.0329650435379041	1	46	173
CD83	-3.22124561395743	0	0.092	0.0329650435379041	1	46	173
CDK2AP2	-3.2173746974154	0	0.075	0.0563642050797073	1	46	173
PAFAH2	-3.21648539907408	0	0.075	0.0563642050797073	1	46	173
LYAR	-3.21556740155985	0	0.121	0.0134082374108302	1	46	173
INTS1	-3.20353891017157	0	0.098	0.0275618858420739	1	46	173
LGMN	-3.1982210447399	0.022	0.197	0.00428333111345576	1	46	173
SNUPN	-3.1959419622945	0	0.127	0.0111800092839301	1	46	173
NSMCE3	-3.1951997023048	0	0.098	0.0275618858420739	1	46	173
ENSG00000255476	3.19332112993024	0.087	0.029	0.0671469706202371	1	46	173
GIPR	3.19101533629564	0.087	0.012	0.00524787083995206	1	46	173
MED19	-3.1905012819483	0	0.092	0.0329650435379041	1	46	173
TP53TG1	-3.18818527334482	0	0.075	0.0563642050797073	1	46	173
DGKE	3.17847518779239	0.13	0.029	0.00387724799875184	1	46	173
LXN	-3.17205140085856	0	0.087	0.0394189706916972	1	46	173
MRPS9	-3.1706558395127	0	0.092	0.0329650435379041	1	46	173
RNF44	-3.16932794466307	0	0.092	0.0329650435379041	1	46	173
MCRIP2	-3.16840268251766	0	0.098	0.0275618858420739	1	46	173
SPINK6	-3.15909799151912	0	0.098	0.0275618858420739	1	46	173
UFSP2	-3.15857964552875	0	0.098	0.0275618858420739	1	46	173
RING1	-3.15649295346136	0	0.092	0.0329650435379041	1	46	173
PYGO2	3.15606054694893	0.065	0.012	0.0303559355316738	1	46	173
HAUS1	-3.15323090348545	0	0.087	0.0394189706916972	1	46	173
ENSG00000244055	-3.15179170646884	0	0.092	0.0329650435379041	1	46	173
FABP3	-3.1473179716232	0	0.064	0.0807028417153581	1	46	173
ZNHIT6	-3.14294661606273	0	0.121	0.0134082374108302	1	46	173
ENSG00000288061	3.14250243249683	0.087	0.023	0.036590801433903	1	46	173
GAR1	-3.14220244515992	0	0.081	0.0471334732781203	1	46	173
RAB39A	-3.14159708861868	0	0.121	0.0134082374108302	1	46	173
VPS4A	-3.1382022588292	0.022	0.266	0.00042792500657229	1	46	173
PLGRKT	-3.13768143155824	0.022	0.202	0.00338055294670191	1	46	173
ADORA3	-3.13420554033954	0	0.104	0.0230364013155365	1	46	173
TICAM1	-3.13213593966488	0	0.087	0.0394189706916972	1	46	173
ASGR1	-3.13127493237102	0	0.098	0.0275618858420739	1	46	173
XCR1	-3.12899309712085	0.022	0.22	0.00187635490462438	1	46	173
HPGDS	-3.11761626360435	0	0.087	0.0394189706916972	1	46	173
ZNF337	-3.1163654739491	0	0.11	0.019245165039736	1	46	173
SLC25A29	3.11612370123788	0.065	0.017	0.071740509617438	1	46	173
SORBS3	-3.11507286723487	0	0.11	0.019245165039736	1	46	173
CCL3L3	-3.11282618083289	0	0.075	0.0563642050797073	1	46	173
ENSG00000264112	-3.10900532417995	0	0.058	0.0966829645592858	1	46	173
SLC2A1	-3.1066358545455	0	0.087	0.0394189706916972	1	46	173
STK39	-3.10161280067731	0	0.075	0.0563642050797073	1	46	173
RAD51C	-3.09867000153848	0	0.092	0.0329650435379041	1	46	173
ENSG00000289127	3.09745985770875	0.087	0.029	0.0694524784280598	1	46	173
DBR1	-3.09500289860961	0	0.104	0.0230364013155365	1	46	173
DGCR6L	-3.08493026653614	0	0.092	0.0329650435379041	1	46	173
YOD1	-3.08168395020721	0	0.064	0.0807028417153581	1	46	173
PIK3IP1	-3.0786535732519	0	0.087	0.0394189706916972	1	46	173
ASF1A	-3.07598247077048	0	0.092	0.0329650435379041	1	46	173
