gene	avg_log2FC	pct.1	pct.2	p_val	p_val_adj	n1	n2
MPO	-2.912915241326	0.214	0.893	1.91054031352496e-18	4.68292536248103e-14	482	28
FTH1	2.40174933641256	1	1	1.03905472091338e-17	2.5468270264308e-13	482	28
HBB	-7.27999270913206	0.002	0.179	4.28225363073046e-17	1.04962318742834e-12	482	28
FTL	1.70277182990076	1	1	9.25781582187306e-15	2.2691832360993e-10	482	28
NFIA	-4.78124161483709	0.021	0.286	7.24906114050946e-14	1.77681737615027e-09	482	28
HBA1	-6.73757604662613	0.002	0.143	1.91532446953104e-13	4.69465180726754e-09	482	28
HBG1	-7.32422960605044	0.002	0.143	2.02935870505424e-13	4.97416112195846e-09	482	28
XACT	-4.99255608116669	0.002	0.143	2.4129878340031e-13	5.91447447992501e-09	482	28
PTH2R	-9.63800701628575	0	0.107	6.2259654222541e-13	1.5260463846487e-08	482	28
TFR2	-8.77963446929783	0	0.107	6.2259654222541e-13	1.5260463846487e-08	482	28
ENSG00000227303	-8.01193800897907	0	0.107	6.2259654222541e-13	1.5260463846487e-08	482	28
CEACAM8	-4.19637738501194	0.01	0.214	6.25581904588382e-13	1.53336380633658e-08	482	28
CCNA2	-5.20552579900303	0.006	0.179	9.33375855831668e-13	2.287797560229e-08	482	28
BARD1	-3.9399025824896	0.025	0.286	3.12109831761517e-12	7.65012408630654e-08	482	28
NUP210	-3.922936028887	0.025	0.286	3.39324089026026e-12	8.31717274611693e-08	482	28
POLE2	-5.03704881247781	0.008	0.179	2.62891310719083e-11	6.44372891703544e-07	482	28
XRCC2	-4.72216339273517	0.008	0.179	2.73448240187502e-11	6.70248981523585e-07	482	28
HBG2	-8.31830809914417	0.004	0.143	3.23111899116061e-11	7.91979575923376e-07	482	28
GPATCH1	-3.93341545615655	0.015	0.214	6.58266260630997e-11	1.61347643143264e-06	482	28
HELLS	-2.83852169727378	0.029	0.286	1.42125761075343e-10	3.48364452971774e-06	482	28
TCERG1	-2.56980441661273	0.075	0.429	3.75502449141277e-10	9.20394053090184e-06	482	28
CSTB	2.81407000529498	0.842	0.321	4.40118597745089e-10	1.07877469493299e-05	482	28
ADAM22	-6.76177406704903	0.002	0.107	8.80727389357759e-10	2.1587509040548e-05	482	28
RFC5	-7.39240637418749	0.002	0.107	8.80760259907915e-10	2.15883147306029e-05	482	28
ENSG00000265987	-6.52407228686513	0.002	0.107	9.29837646866704e-10	2.27912505623498e-05	482	28
DTL	-6.04266715043255	0.002	0.107	9.81578236716627e-10	2.40594641601613e-05	482	28
CHAF1B	-5.24924993878928	0.002	0.107	9.81578236716627e-10	2.40594641601613e-05	482	28
ENSG00000223930	-5.23130677365171	0.002	0.107	1.03612248364472e-09	2.53963981966157e-05	482	28
HSPG2	-5.02000736323459	0.002	0.107	1.03612248364472e-09	2.53963981966157e-05	482	28
ELOVL6	-5.0135237323266	0.002	0.107	1.03612248364472e-09	2.53963981966157e-05	482	28
PDE4D	-2.35033410826024	0.145	0.571	1.22709928812649e-09	3.00774306512684e-05	482	28
IGF1R	-3.13251140512437	0.056	0.357	1.53189862288632e-09	3.75483671455667e-05	482	28
WDHD1	-3.49614746182182	0.027	0.25	2.94433932660904e-09	7.21687012345142e-05	482	28
RYBP	-2.20514200913333	0.11	0.5	3.00901799612554e-09	7.37540401030331e-05	482	28
CENPF	-3.01550698993993	0.035	0.286	3.18721414728742e-09	7.81218059641621e-05	482	28
ARID2	-2.71893049106606	0.087	0.429	4.10517216461887e-09	0.000100621874926973	482	28
CA8	-9.06135998499824	0	0.071	4.43069441474863e-09	0.000108600750799904	482	28
CPA3	-8.76199012125771	0	0.071	4.43069441474863e-09	0.000108600750799904	482	28
H2AC7	-8.61016122403677	0	0.071	4.43069441474863e-09	0.000108600750799904	482	28
RHPN1	-8.4147206587844	0	0.071	4.43069441474863e-09	0.000108600750799904	482	28
SNHG10	-8.36625429525575	0	0.071	4.43069441474863e-09	0.000108600750799904	482	28
AKAP1-DT	-8.32246703565495	0	0.071	4.43069441474863e-09	0.000108600750799904	482	28
C5orf34	-8.30347518363916	0	0.071	4.43069441474863e-09	0.000108600750799904	482	28
ENSG00000287497	-8.26382777188112	0	0.071	4.43069441474863e-09	0.000108600750799904	482	28
KCNH2	-8.26382777188112	0	0.071	4.43069441474863e-09	0.000108600750799904	482	28
CDC20	-8.23223222722902	0	0.071	4.43069441474863e-09	0.000108600750799904	482	28
RHOXF1P1	-8.12434247689772	0	0.071	4.43069441474863e-09	0.000108600750799904	482	28
MS4A2	-8.12316208296281	0	0.071	4.43069441474863e-09	0.000108600750799904	482	28
LINC01237	-8.0536683015386	0	0.071	4.43069441474863e-09	0.000108600750799904	482	28
SLC45A3	-8.00646727982273	0	0.071	4.43069441474863e-09	0.000108600750799904	482	28
SAPCD2	-8.00646727982273	0	0.071	4.43069441474863e-09	0.000108600750799904	482	28
ENSG00000272669	-7.68851907847219	0	0.071	4.43069441474863e-09	0.000108600750799904	482	28
ENSG00000269243	-7.60675646804023	0	0.071	4.43069441474863e-09	0.000108600750799904	482	28
