gene	avg_log2FC	pct.1	pct.2	p_val	p_val_adj	n1	n2
LGALS3	0.946975650674195	0.713	0.541	7.81391089700667e-17	1.91526769996531e-12	617	429
ATP8B4	-0.390834979828703	0.972	0.993	9.19949143667169e-17	2.2548873460426e-12	617	429
IFITM2	1.73877468259134	0.379	0.147	1.08263099831561e-16	2.65363683997139e-12	617	429
SBF2	-0.460425083620556	0.934	0.977	1.17525446524184e-16	2.88066621975426e-12	617	429
BST2	1.06173535935118	0.671	0.48	1.86529045757817e-16	4.57201344056984e-12	617	429
MBD5	-0.673469880200587	0.605	0.788	3.1305014849315e-16	7.6731721897156e-12	617	429
WNK1	-0.488800855241553	0.822	0.932	3.48715682604868e-16	8.54737009632791e-12	617	429
S100A4	0.738546055975413	0.846	0.751	3.96667254939243e-16	9.72271108581578e-12	617	429
BEX3	0.799951994541404	0.752	0.599	4.25696739364189e-16	1.04342527785556e-11	617	429
NHSL1	-0.648180606778805	0.783	0.89	4.59671959513485e-16	1.1267019399635e-11	617	429
ABCA1	-0.456801824828184	0.914	0.958	6.03093822758074e-16	1.47824326896231e-11	617	429
SLC16A10	-0.59316919189992	0.909	0.956	6.25561153485338e-16	1.53331294330791e-11	617	429
SEC62	0.452892902695295	0.934	0.946	7.32094412424627e-16	1.794436614294e-11	617	429
ATP6V0C	0.587526515303583	0.862	0.804	1.37065636764281e-15	3.3596158227293e-11	617	429
MS4A4A	0.818953776300722	0.752	0.611	1.60964319235328e-15	3.94539642877712e-11	617	429
ANXA5	0.572107855899713	0.88	0.869	1.62574433814575e-15	3.98486194722905e-11	617	429
SPP1	0.827601093021647	0.981	0.995	1.97644320489043e-15	4.84445993950693e-11	617	429
HEXB	0.780144269297563	0.767	0.641	2.40458033808138e-15	5.89386686667127e-11	617	429
VIM	0.409738563485329	0.966	0.993	2.43618556962122e-15	5.97133444969858e-11	617	429
MBNL1	-0.416859672248372	0.956	0.993	2.46191609763287e-15	6.03440254690792e-11	617	429
TIMP1	0.681185923678209	0.776	0.622	6.29406270910024e-15	1.54273771062756e-10	617	429
ITPR1	-0.491010691654561	0.812	0.918	8.18273536382878e-15	2.00567026502807e-10	617	429
EIF4G3	-0.485030624376444	0.904	0.96	8.59592742242654e-15	2.10694777051097e-10	617	429
ACTG1	0.649948315049159	0.88	0.797	8.95061628342392e-15	2.19388555723004e-10	617	429
DENND11	-1.25196264050378	0.224	0.434	8.9769729616277e-15	2.20034584262456e-10	617	429
PFN1	0.607706790617942	0.865	0.772	1.00219257931866e-14	2.45647423116796e-10	617	429
RUNX1	-0.555157732833511	0.793	0.928	1.00483027927062e-14	2.46293949752023e-10	617	429
ATP6V1F	0.834680988777171	0.682	0.506	1.16544295963766e-14	2.85661723836787e-10	617	429
ATP6V0E1	0.650266098859593	0.783	0.674	1.69403879992753e-14	4.15225850250237e-10	617	429
TMSB10	0.458186547322482	0.966	0.97	1.75193669829815e-14	4.29417204119861e-10	617	429
ATP6V0B	0.59637225317249	0.82	0.741	2.26916788200199e-14	5.56195739557508e-10	617	429
MGST3	0.719433687560676	0.737	0.571	2.27564836000766e-14	5.57784169521479e-10	617	429
VCAN	-0.572256272245548	0.872	0.96	2.61587698962306e-14	6.41177608926508e-10	617	429
TRIO	-0.514999959509501	0.804	0.909	3.65965744943613e-14	8.97018637431291e-10	617	429
YWHAB	0.562887574127111	0.836	0.741	4.89253271698951e-14	1.1992086942613e-09	617	429
SPCS2	0.621404820301626	0.818	0.734	6.09601039800299e-14	1.49419310865451e-09	617	429
PLSCR1	0.435771511122204	0.934	0.953	6.1523913557097e-14	1.50801264519801e-09	617	429
HSP90AB1	0.786126458367157	0.741	0.606	8.48209149436636e-14	2.07904544618414e-09	617	429
ATP5F1E	0.912071167026515	0.707	0.531	1.06292568017052e-13	2.60533713466596e-09	617	429
BCAT1	-0.585540691781605	0.692	0.834	1.24775317750419e-13	3.05836781338052e-09	617	429
TPI1	0.578987318505256	0.862	0.816	1.29989936994248e-13	3.18618334566602e-09	617	429
PLXDC2	-0.535455275152798	0.807	0.932	1.37161791063256e-13	3.36197266075147e-09	617	429
CLASP2	-0.590733083846829	0.622	0.79	1.40470760151424e-13	3.44307880207155e-09	617	429
ENSG00000234147	-0.725310267366624	0.59	0.753	1.58046286069883e-13	3.87387251785889e-09	617	429
KMT2C	-0.423285286705667	0.817	0.907	1.66626595009634e-13	4.08418447028115e-09	617	429
GABARAP	0.54271037594286	0.862	0.788	1.94511995487787e-13	4.76768352140114e-09	617	429
C15orf48	0.567671829826188	0.822	0.699	2.32440460039688e-13	5.6973481160328e-09	617	429
C5AR1	0.610911172134243	0.814	0.713	2.3762982860595e-13	5.82454472896044e-09	617	429
GPX1	0.577903296907501	0.872	0.818	3.5595627579293e-13	8.7248442759605e-09	617	429
EPSTI1	0.751980459805104	0.697	0.499	3.60702565527268e-13	8.84118058363887e-09	617	429
ISG15	2.00738497562148	0.241	0.072	4.96926045591177e-13	1.21801543034853e-08	617	429
SMCHD1	-0.539283488703685	0.799	0.921	5.13613879030522e-13	1.25891897889171e-08	617	429
ETV6	-0.377128495223186	0.919	0.988	5.2984506904e-13	1.29870324872394e-08	617	429
HLA-DPA1	0.691235450150818	0.83	0.746	5.3903604504828e-13	1.32123125001784e-08	617	429
MRC1	-0.401604152270069	0.972	1	1.04289218741625e-12	2.55623304057597e-08	617	429
ECM1	1.10636020438168	0.455	0.256	1.04994465384528e-12	2.57351934104017e-08	617	429
HLA-A	0.408795794367332	0.937	0.909	1.20814087142497e-12	2.96127408994974e-08	617	429
OGA	-0.523563767757675	0.53	0.718	1.25756308485108e-12	3.08241287727847e-08	617	429
PDIA3	0.584154870327468	0.82	0.765	1.32016111087927e-12	3.23584689887618e-08	617	429
CFL1	0.511355228138159	0.877	0.825	1.53992250065988e-12	3.77450404136744e-08	617	429
TCF12	-0.497536664154508	0.827	0.911	1.55938148423021e-12	3.82219995599666e-08	617	429
ITGB8	-0.553663160247635	0.833	0.914	1.82661542126663e-12	4.47721705906663e-08	617	429
PUM1	-0.580410478836901	0.528	0.723	1.84657111093056e-12	4.52613045000189e-08	617	429
RSAD2	2.21268875208709	0.229	0.068	2.33709182109939e-12	5.72844576269672e-08	617	429
PPP3CA	-0.456790254959948	0.843	0.937	3.08882670515276e-12	7.57102313699993e-08	617	429
DLEU2	-0.50520818241853	0.715	0.869	3.16603604690627e-12	7.76027095457197e-08	617	429
MYL12B	0.743708730709078	0.653	0.49	3.342394442659e-12	8.19254301840147e-08	617	429
SIK3	-0.478264342160998	0.9	0.949	3.85064018354033e-12	9.43830415387571e-08	617	429
LRMDA	-0.318916148837646	0.977	0.981	4.43478071985361e-12	1.08700910224332e-07	617	429
ADAMDEC1	0.734075282860496	0.723	0.599	4.59601629620625e-12	1.12652955436311e-07	617	429
TOP2B	-0.677093881552598	0.485	0.674	5.19493815259421e-12	1.27333129058237e-07	617	429
NFAT5	-0.550348698831629	0.694	0.804	5.52937000017431e-12	1.35530388074272e-07	617	429
AGO3	-0.614360822938481	0.52	0.704	6.26766266448058e-12	1.53626679569084e-07	617	429
PSMA2	1.0441224195593	0.46	0.263	7.34871741344154e-12	1.80124412520866e-07	617	429
MED13L	-0.355439228761904	0.853	0.932	7.6583617211555e-12	1.87714104147242e-07	617	429
RAB31	-0.374539554861068	0.959	0.986	7.7525840269835e-12	1.90023587085393e-07	617	429
ZSWIM6	-0.500405690922548	0.857	0.942	8.81826628127231e-12	2.16144524820266e-07	617	429
SLC7A11	-0.459563749012382	0.955	0.988	1.04399029303042e-11	2.55892460724686e-07	617	429
BIRC6	-0.441612194395156	0.775	0.872	1.08108282795662e-11	2.64984211960447e-07	617	429
PHIP	-0.559911233829284	0.682	0.837	1.10687274594931e-11	2.71305578759635e-07	617	429
XIST	-0.402457953812837	0.823	0.909	1.32406729447752e-11	3.24542134549385e-07	617	429
MX2	1.09872515762038	0.496	0.31	1.35625951643697e-11	3.32432770073866e-07	617	429
SERF2	0.516862559953725	0.854	0.8	1.36974287552912e-11	3.35737676220943e-07	617	429
GRN	0.423349176538049	0.898	0.858	1.53297638929459e-11	3.75747842779997e-07	617	429
S100A8	0.777677763458911	0.901	0.865	1.89361787402606e-11	4.64144677102529e-07	617	429
FOXP1	-0.454225160148563	0.82	0.93	2.17688332699813e-11	5.33575872280512e-07	617	429
SRGN	0.430794060020466	0.963	0.97	2.1807977076308e-11	5.34535326117386e-07	617	429
TMEM50A	0.768849421774632	0.643	0.497	2.6260382278513e-11	6.43668230028633e-07	617	429
IGSF6	0.735797224229669	0.71	0.583	3.07396985777253e-11	7.53460751838624e-07	617	429
STXBP5	-0.681718494092088	0.571	0.709	3.67117839685392e-11	8.99842536852863e-07	617	429
MOB3B	-0.492183770602697	0.911	0.956	3.89407189378943e-11	9.54475961886728e-07	617	429
PARP9	0.696743538304665	0.64	0.469	4.15698045340927e-11	1.01891747893515e-06	617	429
JPT1	1.09118022341778	0.444	0.268	4.70827835936611e-11	1.15404610866423e-06	617	429
ROCK1	-0.439444236118632	0.77	0.888	4.7670207091892e-11	1.16844444602937e-06	617	429
TBL1XR1	-0.355107803088455	0.752	0.862	4.82431634836885e-11	1.18248818014869e-06	617	429
TCEAL9	0.896764280856042	0.575	0.392	5.02835456322392e-11	1.23249998699182e-06	617	429
PLCG2	-0.322761051293421	0.713	0.841	5.46064453644716e-11	1.33845858232856e-06	617	429
ENSG00000271533	-1.58197612424294	0.084	0.228	5.72991671577741e-11	1.4044598862042e-06	617	429
AKT3	-0.567608326975407	0.601	0.732	6.20290091959637e-11	1.52039304440227e-06	617	429
NR3C1	-0.410958962534586	0.875	0.965	6.52549649248384e-11	1.59946444527271e-06	617	429
HLA-DRB1	0.456918476576015	0.937	0.977	7.1572599961297e-11	1.75431599765135e-06	617	429
GNG5	0.869335963780642	0.546	0.38	7.73563307759105e-11	1.89608102364834e-06	617	429
ITPR2	-0.419820755532773	0.925	0.965	7.99051316767297e-11	1.95855468252832e-06	617	429
FCHSD2	-0.486684522765757	0.759	0.855	8.6138443551283e-11	2.1113393898855e-06	617	429
IFIT2	1.39076543903715	0.365	0.193	8.69758185307815e-11	2.13186428800798e-06	617	429
NF1	-0.407892180083636	0.818	0.902	9.07787099818008e-11	2.22507696036392e-06	617	429
GPNMB	-0.378476736256947	0.901	0.958	9.30005968674858e-11	2.27953762981894e-06	617	429
ADK	-0.37149301165306	0.867	0.946	9.74582306164389e-11	2.38879869063953e-06	617	429
SERPINB1	0.668173303280537	0.763	0.671	1.02803309752481e-10	2.51981192534306e-06	617	429
LCP1	0.36325545180048	0.924	0.923	1.07427473571028e-10	2.63315480469946e-06	617	429
GSTO1	0.636059934049171	0.752	0.66	1.1724784584308e-10	2.87386194945972e-06	617	429
ZNF609	-0.456135033312198	0.75	0.865	1.17663832703902e-10	2.88405820340534e-06	617	429
RASA2	-0.412870058296912	0.815	0.93	1.2039786482944e-10	2.9510720648344e-06	617	429
PLA2G7	0.538417091844737	0.849	0.755	1.22363801234062e-10	2.99925913204809e-06	617	429
PSMB1	0.805388868118731	0.553	0.371	1.24396061699137e-10	3.04907186830755e-06	617	429
AHRR	-0.541313166339744	0.614	0.753	1.30376782591777e-10	3.19566531810704e-06	617	429
MARCHF6	-0.690376406260842	0.436	0.604	1.36231373887679e-10	3.33916720536091e-06	617	429
STAG1	-0.433466070380207	0.768	0.881	1.39933459404434e-10	3.42990902346208e-06	617	429
CERS6	-0.461406730586305	0.618	0.781	1.74527915379574e-10	4.27785373386874e-06	617	429
PHF21A	-0.37245819920592	0.882	0.935	1.77177277732397e-10	4.34279225449877e-06	617	429
PBX3	-0.436014542356463	0.836	0.911	1.9962458794617e-10	4.89299827514856e-06	617	429
KMT2A	-0.468275847307544	0.728	0.816	2.08370834098992e-10	5.1073775146004e-06	617	429
SSB	0.72933841558065	0.647	0.494	2.14144634939507e-10	5.24889914700226e-06	617	429
H1-0	0.767397602911944	0.673	0.52	2.22849488587164e-10	5.46226381475999e-06	617	429
DPYD	-0.313075989518532	0.945	0.981	2.45460915076753e-10	6.0164924894463e-06	617	429
BBX	-0.452456821408248	0.788	0.881	2.60764855191849e-10	6.39160736560741e-06	617	429
HSPA8	0.758398666500656	0.603	0.443	3.06362360283647e-10	7.50924781291248e-06	617	429
NIPBL	-0.408989199990049	0.768	0.883	3.10947566218777e-10	7.62163579558846e-06	617	429
PSMB6	1.30346297517544	0.327	0.161	3.20796766540292e-10	7.86304954466911e-06	617	429
BZW1	0.519834638525914	0.853	0.804	3.37602667625865e-10	8.27497898617757e-06	617	429
ELMO1	-0.379650024291019	0.807	0.879	3.43654242860657e-10	8.42330914675756e-06	617	429
NDUFS5	0.979033461735323	0.459	0.273	3.90107574068391e-10	9.56192674799032e-06	617	429
DBI	0.946461811194775	0.493	0.322	4.32314466638116e-10	1.05964598917669e-05	617	429
RPL15	0.522853466892086	0.797	0.746	4.49459402701944e-10	1.10166994196273e-05	617	429
RPL28	0.597307283148863	0.81	0.681	4.50908832534409e-10	1.10522263942509e-05	617	429
ABHD2	-0.674931580161668	0.478	0.634	4.53896385377992e-10	1.1125454302e-05	617	429
PPM1L	-0.593136679729664	0.71	0.797	4.64951027668463e-10	1.13964146391817e-05	617	429
AP2M1	0.600117471914805	0.705	0.571	5.02570083251271e-10	1.23184953105719e-05	617	429
SPIDR	-0.441567454861846	0.789	0.867	5.56388421408983e-10	1.36376365971556e-05	617	429
ANKRD17	-0.448924867414611	0.752	0.874	5.57533848542644e-10	1.36657121616287e-05	617	429
CTNNB1	-0.431578240575396	0.809	0.893	6.21217614521419e-10	1.52266649495345e-05	617	429
SENP6	-0.545662367102016	0.567	0.725	6.46341675508058e-10	1.5842480808378e-05	617	429
RIN3	-0.6201596788622	0.462	0.618	6.93640284906253e-10	1.70018170233372e-05	617	429
FPR3	0.943671072352197	0.438	0.259	7.21502198502764e-10	1.76847403875013e-05	617	429
RNF220	-0.476068004861354	0.676	0.793	7.26568369694117e-10	1.78089173095725e-05	617	429
ACAP2	-0.302026279325026	0.912	0.963	7.46316507226839e-10	1.8292963908637e-05	617	429
SSBP2	-0.530163856770766	0.582	0.737	7.71182388748175e-10	1.89024515306065e-05	617	429
N4BP2L2	-0.448775053035146	0.827	0.895	7.77369202908298e-10	1.90540965324853e-05	617	429
METTL15	-0.604723613280432	0.509	0.662	8.01874112700371e-10	1.96547363763988e-05	617	429
HECTD1	-0.477360955265297	0.606	0.755	8.1473541963819e-10	1.99699798707517e-05	617	429
FBXW7	-0.468244106456593	0.695	0.797	8.30125000712677e-10	2.03471938924684e-05	617	429
IGF2BP2	-0.350607075634347	0.893	0.977	8.74325858878689e-10	2.14306011269755e-05	617	429
GNAQ	-0.35476050900131	0.95	0.984	9.02133683681445e-10	2.21121987207159e-05	617	429
SETX	-0.54954283112182	0.553	0.709	9.75751992308115e-10	2.39166570834642e-05	617	429
FAU	0.558599600239826	0.869	0.809	1.05732783906935e-09	2.59161626634288e-05	617	429
XYLT1	-0.469388519500999	0.655	0.807	1.06073481901891e-09	2.59996711489726e-05	617	429
UBR5	-0.439379831145116	0.713	0.832	1.06513531740243e-09	2.61075317648509e-05	617	429
TIMP2	0.468500651492789	0.849	0.807	1.0918235606082e-09	2.67616872940676e-05	617	429
STK10	-0.495479908772494	0.506	0.676	1.24631016813862e-09	3.05483085312456e-05	617	429
OASL	1.46712361852491	0.243	0.093	1.2614760261648e-09	3.09200388773254e-05	617	429
PUM2	-0.554145218433489	0.566	0.695	1.30116234267753e-09	3.1892790181369e-05	617	429
MAPK14	-0.40348385426748	0.653	0.779	1.36841826512225e-09	3.35413000964115e-05	617	429
CALM3	0.609401378331061	0.703	0.613	1.46424975966801e-09	3.58902258592226e-05	617	429
ARHGAP24	-0.517071449862822	0.593	0.725	1.61060331281336e-09	3.94774978003683e-05	617	429
DRAP1	0.791553071078991	0.569	0.431	1.75467366384232e-09	4.3008806174439e-05	617	429
JMJD1C	-0.342723318647448	0.895	0.965	1.76597028910022e-09	4.32856977561356e-05	617	429
CDK13	-0.537722160145005	0.528	0.697	1.79499718429827e-09	4.39971759843349e-05	617	429
SGMS1	-0.446343864397103	0.759	0.86	1.83655868749777e-09	4.5015889989258e-05	617	429
OAS1	1.31562681627406	0.285	0.131	1.84734745189523e-09	4.52803333934039e-05	617	429
TAB2	-0.60522009931851	0.579	0.699	1.85770202237927e-09	4.55341342705383e-05	617	429
RUNX2	-0.831898257005538	0.258	0.434	1.87472180715052e-09	4.59513062150664e-05	617	429
UBE2E2	-0.345377051197051	0.891	0.96	1.91595681430908e-09	4.69620174755299e-05	617	429
RAD51B	-0.519453445715254	0.747	0.846	2.02297203083865e-09	4.95850674478861e-05	617	429
NDUFB4	0.816897751004459	0.483	0.308	2.11074176897756e-09	5.1736391499409e-05	617	429
SYK	-0.330970869473413	0.864	0.953	2.2436134955692e-09	5.49932103898966e-05	617	429
CTSS	0.411315311104604	0.904	0.911	2.24695704993979e-09	5.50751642510741e-05	617	429
SLC8A1	-0.432063890591012	0.833	0.89	2.27460411259514e-09	5.57528214038194e-05	617	429
IMMP2L	-0.776357110309348	0.442	0.587	2.28307211689219e-09	5.59603806571446e-05	617	429
COX7A2	0.977608247489873	0.47	0.305	2.33649147941674e-09	5.72697426519836e-05	617	429
CCL8	3.29185341644302	0.16	0.044	2.45235291975989e-09	6.01096224162346e-05	617	429
PDE3B	-0.650354121410636	0.619	0.755	2.61781590507565e-09	6.41652856493094e-05	617	429
ID3	0.788574940306373	0.661	0.499	2.76233487598238e-09	6.77075901452041e-05	617	429
DNAAF9	-0.52081631215218	0.632	0.781	2.83430293540861e-09	6.94715992498005e-05	617	429
HOOK3	-0.456025547354533	0.734	0.858	2.85483827536897e-09	6.99749409675689e-05	617	429
FAF1	-0.480775607264308	0.603	0.748	2.9831228102745e-09	7.31193232026382e-05	617	429
ADAM28	-0.640567738429693	0.665	0.772	3.48396299419975e-09	8.53954169508301e-05	617	429
ZMYM2	-0.404839827664791	0.742	0.851	3.49378863810603e-09	8.5636253308617e-05	617	429
LYST	-0.542105958117649	0.549	0.692	3.5924501822702e-09	8.80545464176248e-05	617	429
NDUFAF3	0.909185566363116	0.408	0.238	3.67670445100175e-09	9.0119702798504e-05	617	429
SSR3	0.618683674445355	0.679	0.531	3.73714847384594e-09	9.16012462424377e-05	617	429
NUDT3	-0.502565535058666	0.52	0.671	3.74182567511485e-09	9.171588912274e-05	617	429
CYSTM1	0.570480853959197	0.737	0.646	3.77622424513095e-09	9.25590324724047e-05	617	429
SULF2	-0.536081842137048	0.506	0.678	3.91313317256509e-09	9.59148071927429e-05	617	429
NUCB2	0.668672399484652	0.655	0.52	4.2608831287472e-09	0.000104438506368723	617	429
DOCK11	-0.464638722989368	0.507	0.678	4.43651169884665e-09	0.00010874333825043	617	429
KMT2D	-1.0830932446155	0.141	0.284	4.50723045418197e-09	0.000110476725662454	617	429
MON2	-0.490528455809711	0.562	0.716	4.57592528579582e-09	0.000112160504680141	617	429
ATG7	-0.312431030321842	0.9	0.953	4.66911368405314e-09	0.000114444645509826	617	429
DOCK10	-0.389643769261903	0.838	0.916	4.76268714315181e-09	0.000116738224565794	617	429
AP2S1	0.702358345141984	0.608	0.469	4.8335955050023e-09	0.000118476259423111	617	429
TSPO	0.706324222183557	0.639	0.483	4.8594150788468e-09	0.000119109122997614	617	429
ATP5MC3	0.870514535188153	0.446	0.27	4.99743460804624e-09	0.000122492119677821	617	429
NUMB	-0.39127889157106	0.754	0.846	5.02268826900195e-09	0.000123111112161507	617	429
H3-3A	0.457529071143862	0.853	0.823	5.6334100897487e-09	0.00013808051470983	617	429
NKTR	-0.442007576493216	0.674	0.781	5.85534167723675e-09	0.00014352027985075	617	429
CAP1	0.449584928389254	0.872	0.816	6.00529153752236e-09	0.000147195700876211	617	429
CHMP2B	0.606993757302381	0.671	0.534	6.09941138542449e-09	0.00014950267246814	617	429
ELOB	0.834469117178558	0.52	0.371	6.35638378783462e-09	0.000155801323023614	617	429
SOD2	-0.48028881082207	0.796	0.862	6.36198539425186e-09	0.000155938623998507	617	429
ARFGEF2	-0.522123670333924	0.486	0.636	6.38529863166382e-09	0.000156510054760712	617	429
NOP10	0.867964656118196	0.472	0.305	6.59737508546829e-09	0.000161708260719913	617	429
ARID1B	-0.434735995083758	0.734	0.818	6.71702673211118e-09	0.000164641042230777	617	429
TNRC6A	-0.396240600397535	0.695	0.821	7.09757684204588e-09	0.000173968705975386	617	429
RANBP2	-0.646661110451354	0.373	0.538	7.2646489693451e-09	0.000178063810887618	617	429
NORAD	-0.739825633101355	0.306	0.478	7.67870060666234e-09	0.000188212630569901	617	429
FUCA1	0.650707761198578	0.776	0.713	8.87599795171209e-09	0.000217559585794415	617	429
KDM2A	-0.391103462187881	0.78	0.844	1.00204046651332e-08	0.000245610138747079	617	429
ARF1	0.470122557243332	0.75	0.625	1.01859992925535e-08	0.000249669028659778	617	429
SKP1	0.589367422492399	0.721	0.66	1.08122080975243e-08	0.000265018032678418	617	429
CAPG	0.641965285445304	0.642	0.531	1.09961812193006e-08	0.000269527397866276	617	429
RNASEK	0.507008534672458	0.773	0.713	1.11442911561588e-08	0.000273157720528609	617	429
HPSE	1.52602277182182	0.191	0.065	1.13994178884271e-08	0.000279411131863237	617	429
C1orf162	0.735645490453933	0.52	0.345	1.1568291184487e-08	0.000283550385222961	617	429
ITCH	-0.513594817953012	0.569	0.713	1.1633892192609e-08	0.000285158331533038	617	429
