gene	avg_log2FC	pct.1	pct.2	p_val	p_val_adj	n1	n2
FTH1	2.27264622848309	1	1	1.17058853022546e-34	2.86922954643562e-30	59	1190
FAM111B	4.96991541823759	0.237	0.01	6.22033143472276e-33	1.5246654379649e-28	59	1190
CR1	3.29705522433444	0.763	0.179	1.93849998148274e-32	4.75145730461236e-28	59	1190
TP73	8.68675631123085	0.085	0	8.58277402166797e-24	2.10372374045104e-19	59	1190
MPO	-1.7804711121999	0.831	0.987	5.16681574975846e-23	1.2664382084233e-18	59	1190
FTL	1.52151174355618	1	1	6.04588677570837e-23	1.48190730759388e-18	59	1190
PRTN3	-2.75909689650611	0.424	0.913	1.63353718291699e-21	4.00396298904783e-17	59	1190
ASTN2	3.40035662050817	0.254	0.027	2.68192737425106e-19	6.57367218702678e-15	59	1190
KCNQ5	-1.96437249964349	0.593	0.947	3.36241198173785e-19	8.24160800843765e-15	59	1190
CDKN1A	2.69286092108448	0.424	0.08	5.36365466640955e-19	1.31468539528365e-14	59	1190
NLRP12	3.94855248262495	0.169	0.013	3.02965854850736e-16	7.4259960682464e-12	59	1190
PPARG	2.35877046588839	0.542	0.157	1.0885622962906e-15	2.66817504443788e-11	59	1190
MYO7B	5.71542841466831	0.068	0.001	1.99104683004985e-15	4.8802548851352e-11	59	1190
RHBDL3	5.48377197337292	0.068	0.001	1.99104683004985e-15	4.8802548851352e-11	59	1190
HSP90B1	-1.66280332457275	0.559	0.908	2.44299343169452e-15	5.98802120042645e-11	59	1190
PTMA	-1.21904289028874	0.898	0.991	2.70657171975733e-15	6.63407794229718e-11	59	1190
LPAR1	2.98999500284014	0.356	0.074	3.63335208908771e-15	8.90570930556289e-11	59	1190
ARHGEF10L	4.01677128724035	0.102	0.004	5.72161912525594e-15	1.40242606379148e-10	59	1190
LINC02913	6.70884966879755	0.051	0	7.0952179516537e-15	1.73910887212984e-10	59	1190
ARHGAP6	3.37230830760883	0.254	0.037	8.01710920795158e-15	1.96507363796101e-10	59	1190
ITGAM	2.04078075724221	0.593	0.191	1.85006031095892e-14	4.53468282819141e-10	59	1190
MIR34AHG	2.03829573664399	0.339	0.064	2.14722438459101e-14	5.26306168907103e-10	59	1190
PLXNA2	3.75761968729051	0.153	0.013	2.26896491042328e-14	5.56145989193851e-10	59	1190
S100A10	2.0315089129661	0.695	0.292	2.92581506398903e-14	7.1714653033435e-10	59	1190
ALDH1A2	2.99111672543727	0.271	0.044	3.39462699723062e-14	8.32057023291196e-10	59	1190
MAST4	2.76414998581082	0.373	0.083	4.0323636697999e-14	9.88372659104654e-10	59	1190
CALR	-1.91302800975006	0.441	0.832	4.20632792700419e-14	1.031013038188e-09	59	1190
FARP1	3.58707101902488	0.169	0.017	7.08497422250401e-14	1.73659803167796e-09	59	1190
TNFRSF9	4.03665271278431	0.102	0.005	1.09406405620565e-13	2.68166040816566e-09	59	1190
CDK6	-1.9824292526282	0.525	0.818	1.46676549835165e-13	3.59518891300972e-09	59	1190
DLG5	2.91331304391214	0.254	0.041	3.78870368313045e-13	9.28649159772105e-09	59	1190
SLAMF6	2.888557756647	0.186	0.022	4.97651260429882e-13	1.21979300443968e-08	59	1190
HSPA5	-1.70242535629167	0.458	0.831	6.53395399382444e-13	1.60153746342631e-08	59	1190
FAM110B	5.20787185214607	0.119	0.008	8.24760772991357e-13	2.02157113067912e-08	59	1190
ELANE	-1.61589241402973	0.475	0.847	8.73978975835993e-13	2.1422098676716e-08	59	1190
ARHGEF28	4.18626944556592	0.119	0.008	1.1074850353052e-12	2.71455657003658e-08	59	1190
PAG1	2.29288248702962	0.508	0.177	1.18753802976378e-12	2.91077446475399e-08	59	1190
DAB1	2.67401227831929	0.441	0.136	1.21737806927268e-12	2.98391538559426e-08	59	1190
AQP9	4.35804877419941	0.136	0.012	1.44433666617801e-12	3.54021360246893e-08	59	1190
ENSG00000291144	1.87516389050056	0.729	0.389	1.46361098770187e-12	3.58745689195606e-08	59	1190
NCL	-1.42419581721247	0.661	0.888	2.39015394558685e-12	5.85850633602792e-08	59	1190
CSTB	1.80112240075181	0.814	0.449	2.46214300659087e-12	6.03495872345489e-08	59	1190
PLXDC2	2.17705907299875	0.644	0.31	2.60988832359419e-12	6.39709726996172e-08	59	1190
S100A12	3.82731742738193	0.169	0.02	3.71161557554155e-12	9.0975409372099e-08	59	1190
S100A8	2.22438387074184	0.949	0.75	4.11402483468243e-12	1.00838862722901e-07	59	1190
HP	2.91732620522842	0.322	0.073	4.50661831979748e-12	1.10461721636556e-07	59	1190
SLC8A1	1.99462055810067	0.746	0.427	6.03947957833754e-12	1.48033683944631e-07	59	1190
MAP4K4	1.22598223282427	0.864	0.642	1.2377296770483e-11	3.03379921141309e-07	59	1190
OSBPL10	3.46073712157496	0.085	0.004	1.41337050619162e-11	3.46431244772628e-07	59	1190
VIM	1.40776260605867	0.915	0.704	1.5288794059382e-11	3.74743631189512e-07	59	1190
P4HB	-1.39837016220624	0.508	0.851	1.9610099783992e-11	4.80663155805427e-07	59	1190
MT1G	1.49926072161394	0.932	0.717	2.13744811739423e-11	5.23909908054499e-07	59	1190
FAM20A	3.27389958885048	0.136	0.013	2.47336605266534e-11	6.06246753168803e-07	59	1190
CDA	2.06032666665537	0.305	0.066	2.60838289107737e-11	6.39340730431974e-07	59	1190
NEIL1	5.73727083134496	0.051	0.001	3.36998990623813e-11	8.26018225918027e-07	59	1190
LINC00607	5.31065945161154	0.051	0.001	3.36998990623813e-11	8.26018225918027e-07	59	1190
ENSG00000287117	4.62270881189512	0.051	0.001	3.45733745903079e-11	8.47427984583037e-07	59	1190
FBLN7	4.16424730439829	0.051	0.001	3.45733745903079e-11	8.47427984583037e-07	59	1190
RBM47	1.46097674051471	0.797	0.481	3.58389883795141e-11	8.78449444170269e-07	59	1190
BBC3	2.75094575407944	0.119	0.01	3.59106616084211e-11	8.80206226684009e-07	59	1190
P2RY8	-1.44408174098581	0.373	0.818	4.16375048862419e-11	1.02057688226668e-06	59	1190
NLRP1	3.0401072729894	0.254	0.05	4.41701264257447e-11	1.08265396882143e-06	59	1190
NTAN1	2.07010153568398	0.322	0.073	4.44968145848545e-11	1.09066142228937e-06	59	1190
TYROBP	1.88959119706991	0.695	0.363	5.40591740209049e-11	1.3250444144264e-06	59	1190
DOCK7-DT	4.49240649504402	0.068	0.003	5.91251980627421e-11	1.44921772971587e-06	59	1190
PTPRO	2.58157183059059	0.254	0.05	8.94835194038472e-11	2.1933305441077e-06	59	1190
TMEM140	3.18233556139904	0.136	0.014	9.29873992522543e-11	2.27921414307201e-06	59	1190
LAMA3	2.95866508359525	0.102	0.008	1.04921814825655e-10	2.57173860319164e-06	59	1190
IL21R	2.29408075259904	0.237	0.044	1.08301316355702e-10	2.65457356519462e-06	59	1190
ABCC3	3.8797977185126	0.119	0.011	1.15747114968187e-10	2.83707753498524e-06	59	1190
NID1	3.49435711821978	0.119	0.011	1.25189759767684e-10	3.0685262016657e-06	59	1190
EMP2	4.70504330234058	0.085	0.005	1.40841652840843e-10	3.45216975278189e-06	59	1190
NRG1	2.56356710420761	0.559	0.259	2.32269930943753e-10	5.69316827736233e-06	59	1190
IFI30	1.62219778620172	0.695	0.348	3.68924404242864e-10	9.04270607239683e-06	59	1190
STAC	1.75749020925678	0.627	0.296	4.31370684813192e-10	1.05733268554561e-05	59	1190
TPT1	1.05874177262394	1	0.961	4.62833929695859e-10	1.13445224507752e-05	59	1190
LGALS3	2.47119799941333	0.39	0.118	5.25604879893403e-10	1.28831012110672e-05	59	1190
SIGLEC9	3.39563293102147	0.119	0.012	5.27619859239439e-10	1.29324903698179e-05	59	1190
NUCB2	-1.33587707298514	0.475	0.795	5.51167679106866e-10	1.35096709825884e-05	59	1190
SLC37A2	2.64774465749714	0.119	0.012	6.05176626157568e-10	1.48334842837481e-05	59	1190
AZU1	-1.44955069761961	0.39	0.808	6.20701655197167e-10	1.52140182705378e-05	59	1190
NPM1	-1.29027705460291	0.576	0.811	7.03792156382757e-10	1.72506495450978e-05	59	1190
S100A9	1.86230097442568	0.915	0.689	7.12706683011531e-10	1.74691535072956e-05	59	1190
FCN1	2.00042035239553	0.492	0.187	7.54659153034138e-10	1.84974505000198e-05	59	1190
PLXNC1	1.91695515169082	0.39	0.118	7.74891985819676e-10	1.89933774644261e-05	59	1190
OPHN1	2.84918324696432	0.136	0.016	8.55870083360154e-10	2.09782316132407e-05	59	1190
TNFAIP6	2.5582762238881	0.22	0.042	8.91220305596643e-10	2.18447009104793e-05	59	1190
KIAA0513	2.58216783018457	0.136	0.016	9.64836797796961e-10	2.36491147508013e-05	59	1190
S100A4	1.48526859132057	0.847	0.608	1.1594908149643e-09	2.84202793655899e-05	59	1190
EIF3A	-0.978787621842623	0.763	0.9	1.22860995919148e-09	3.01144587097424e-05	59	1190
DLGAP1-AS1	4.57322969473137	0.085	0.006	1.27964710120297e-09	3.13654300975861e-05	59	1190
ITGAX	1.86994240834694	0.39	0.121	1.36294612140007e-09	3.34071723816372e-05	59	1190
GPR137C	4.59247643327315	0.068	0.003	1.47869507585485e-09	3.62442950042782e-05	59	1190
SERPINB9P1	4.22416929198231	0.068	0.003	1.50344508049133e-09	3.68509423679229e-05	59	1190
SLIT3	3.66941504653896	0.068	0.003	1.55416220049468e-09	3.80940696963252e-05	59	1190
NPL	1.76499636220553	0.508	0.209	1.72475457824702e-09	4.22754594674127e-05	59	1190
SEC63	-1.6495427165583	0.322	0.697	1.8127715553965e-09	4.44328435943236e-05	59	1190
SCML1	2.58692458796567	0.119	0.013	1.815464169205e-09	4.44988422513839e-05	59	1190
TNF	4.15201570145424	0.102	0.009	1.87580609373854e-09	4.59778831636253e-05	59	1190
NOCT	-1.91484709625934	0.203	0.634	1.92274978159621e-09	4.71285198967048e-05	59	1190
LINC01504	1.99600301069986	0.254	0.055	2.00309060863369e-09	4.90977539082205e-05	59	1190
FHAD1	2.37070631366103	0.153	0.021	2.07947612374141e-09	5.09700392690257e-05	59	1190
S100A6	1.76462127682818	0.814	0.548	2.153929764716e-09	5.2794972462954e-05	59	1190
SPN	-1.15678499907619	0.492	0.869	2.1556511302343e-09	5.28371648531729e-05	59	1190
ELOVL7	2.88640207205335	0.102	0.009	2.46146983711717e-09	6.0333087177579e-05	59	1190
PILRA	2.43294363234652	0.288	0.072	2.4895614240825e-09	6.10216400656861e-05	59	1190
ALOX5	1.64977820147587	0.576	0.234	2.61125431559e-09	6.40044545294265e-05	59	1190
B2M	1.08197077637706	0.966	0.941	2.79819525370377e-09	6.8586563863533e-05	59	1190
SEPTIN10	2.86525339764414	0.153	0.022	2.8730980632818e-09	7.04225066291001e-05	59	1190
MERTK	2.74682962002455	0.22	0.045	2.9717225717789e-09	7.28398919568726e-05	59	1190
MYBL1	3.49275791712676	0.136	0.018	3.01527773765692e-09	7.39074726277088e-05	59	1190
LYZ	1.93298686085908	0.847	0.875	3.75551278639657e-09	9.20513739073664e-05	59	1190
TNFRSF14	2.40677295230119	0.237	0.051	3.79387693575366e-09	9.29917175722579e-05	59	1190
MTDH	-1.00370880560873	0.61	0.897	3.84634020858694e-09	9.42776448526744e-05	59	1190
STXBP1	3.64662183065361	0.119	0.013	3.93564940722463e-09	9.64667026204829e-05	59	1190
PDIA3	-1.18373771677712	0.441	0.801	4.47858702199144e-09	0.000109774646496032	59	1190
FFAR2	5.10774757995106	0.051	0.002	5.30703775748152e-09	0.00013008080247363	59	1190
ENSG00000232949	4.97581012265248	0.051	0.002	5.30703775748152e-09	0.00013008080247363	59	1190
CYB5R2	4.92065878913361	0.051	0.002	5.41575964063188e-09	0.000132745684551528	59	1190
GSDMC	4.69411939325648	0.051	0.002	5.41575964063188e-09	0.000132745684551528	59	1190
APOBEC3A	4.55922674649791	0.051	0.002	5.52664725509649e-09	0.00013546365086967	59	1190
ST3GAL6-AS1	3.35573753978717	0.051	0.002	5.75508785373727e-09	0.000141062958382954	59	1190
LRRK2	1.98607743682236	0.339	0.099	6.01524032414931e-09	0.000147439555585224	59	1190
NEAT1	1.21968641774055	0.932	0.88	6.26797272834907e-09	0.000153634279544564	59	1190
KYNU	1.93651423449598	0.356	0.109	6.94499720763184e-09	0.000170228826556264	59	1190
MILR1	2.50705154020053	0.22	0.046	7.61979192517106e-09	0.000186768719877868	59	1190
GSDME	2.35570657337554	0.153	0.023	8.55193040723779e-09	0.000209616366211805	59	1190
NCF2	1.39893458686263	0.678	0.35	8.93675542973557e-09	0.000219048812338249	59	1190
HSP90AA1	-1.13762123614891	0.661	0.868	1.08135024737602e-08	0.000265049759134336	59	1190
LRP1	2.03993196607239	0.288	0.076	1.10498986377649e-08	0.000270844065510254	59	1190
MLEC	-1.51391535804995	0.356	0.679	1.10854975699323e-08	0.00027171663093661	59	1190
MT1H	1.54034354271959	0.746	0.482	1.18208881755682e-08	0.000289741790071352	59	1190
NAV3	2.2552937300374	0.339	0.105	1.40774798412791e-08	0.000345053108389593	59	1190
MDM2	1.73144405530726	0.695	0.493	1.55485562029961e-08	0.000381110661091636	59	1190
ZBTB20-AS5	3.59199696515275	0.068	0.004	1.84266059331818e-08	0.000451654538028219	59	1190
CD101	2.94754572956083	0.153	0.024	1.90284216548312e-08	0.000466405643181568	59	1190
CLINT1	-1.21360211176513	0.39	0.739	1.9160387763282e-08	0.000469640264465805	59	1190
RIN2	2.67247146735395	0.288	0.082	2.07543002590986e-08	0.000508708653650767	59	1190
RPL3	-0.983225461287043	0.695	0.886	2.13071012628779e-08	0.000522258359054401	59	1190
SDC2	2.61093216231968	0.153	0.024	2.37654861362324e-08	0.000582515830685192	59	1190
LRPPRC	-1.67555643564269	0.339	0.651	2.51762267465218e-08	0.000617094493783996	59	1190
PELATON	2.32855731822368	0.186	0.035	2.55300718489095e-08	0.00062576759108862	59	1190
GSAP	1.5952380194118	0.627	0.355	2.91145798122413e-08	0.000713627465777847	59	1190
HSPA6	3.22481644335444	0.102	0.011	2.94373538369823e-08	0.000721538979898274	59	1190
PTPRC	0.789811601951512	0.898	0.827	2.95793118659684e-08	0.000725018513146753	59	1190
SERPINB2	1.95885295689736	0.305	0.089	2.99520987728702e-08	0.000734155893021821	59	1190
GDF15	4.19331119379931	0.085	0.008	3.57565652724018e-08	0.00087642917139184	59	1190
RPL23	-1.09012958098691	0.542	0.808	3.63948791092088e-08	0.000892074881845817	59	1190
RPL35	-1.05612042118193	0.61	0.846	4.19211618912538e-08	0.00102752959911652	59	1190
CHST11	-0.725592556459803	0.932	0.984	4.19870576621018e-08	0.00102914477035578	59	1190
PLCL1	2.33585846294451	0.339	0.107	4.22579735638869e-08	0.00103578519002443	59	1190
GPX1	1.08472839177706	0.864	0.729	4.33079951339585e-08	0.00106152226872846	59	1190
DDX60L	1.84279291307941	0.593	0.332	4.72927602157823e-08	0.00115919284564904	59	1190
IMMP2L	-2.30409663451867	0.254	0.572	5.07119479397304e-08	0.00124300055595073	59	1190
MRC1	1.139200819034	0.831	0.708	5.15130775302493e-08	0.00126263704334394	59	1190
RSAD2	2.53421301878265	0.136	0.02	5.32894932931111e-08	0.00130617877010745	59	1190
SCFD2	-1.11626014706102	0.356	0.701	6.03830756111474e-08	0.00148004956630483	59	1190
FPR1	2.21312954185797	0.169	0.031	6.32433927291454e-08	0.00155015879918408	59	1190
NCF1B	2.20723998053141	0.203	0.044	6.42143927165302e-08	0.00157395897987487	59	1190
MT-ND5	-0.610691454244682	0.932	0.997	6.42813942024849e-08	0.00157560125329711	59	1190
CANX	-0.969815963292401	0.593	0.824	6.4527951717013e-08	0.00158164462453571	59	1190
CCND2	-1.73037464742871	0.254	0.625	6.506799436102e-08	0.00159488160978296	59	1190
MCUB	2.50812639587304	0.322	0.103	6.71969228479203e-08	0.00164706377592537	59	1190
TPM4	1.36037623819053	0.729	0.437	7.08197225092523e-08	0.00173586221842428	59	1190
ACACA	-1.7457162590051	0.271	0.618	7.57232697370854e-08	0.0018560530645257	59	1190
HSP90AB1	-1.08288127910201	0.475	0.796	7.79337331879941e-08	0.00191023373417092	59	1190
APBA1	2.69324802608133	0.119	0.016	7.80462730693367e-08	0.00191299219920251	59	1190
TMTC1	2.12843077623108	0.407	0.164	7.85114138141576e-08	0.00192439326399882	59	1190
BLNK	2.83424231361859	0.119	0.016	8.20249667570469e-08	0.00201051396018198	59	1190
CCNE2	1.73110301509871	0.373	0.13	8.74476035442381e-08	0.00214342821047282	59	1190
TMSB10	1.07058440424055	0.983	0.862	9.08079344207597e-08	0.00222579328058724	59	1190
TGFA	1.81647437488574	0.237	0.057	9.09040556367458e-08	0.00222814930771228	59	1190
SET	-1.22228048451762	0.424	0.729	9.21161959178232e-08	0.00225786007814177	59	1190
S100A11	1.88617999938365	0.712	0.492	9.43953880574392e-08	0.00231372535667589	59	1190
FKBP15	1.27716879063377	0.61	0.32	1.03284431852819e-07	0.00253160470914445	59	1190
SIGLEC1	2.08223500677546	0.169	0.032	1.12365683171754e-07	0.00275419526022287	59	1190
SYNE1	1.6092104312098	0.559	0.267	1.15233293218843e-07	0.00282448325008705	59	1190
NOP56	-1.98526392239295	0.22	0.55	1.33625720811873e-07	0.00327530004281983	59	1190
IFI16	1.65729588780311	0.61	0.345	1.35652756588732e-07	0.00332498471674641	59	1190
LINC01283	3.29984802512786	0.068	0.005	1.40856654501382e-07	0.00345253745848336	59	1190
PRSS57	-5.83414200840373	0	0.335	1.44615786986995e-07	0.00354467755483824	59	1190
TMSB4X	0.806014499692027	1	0.992	1.45484148687319e-07	0.00356596196847488	59	1190
SLC7A1	-2.09008377811855	0.136	0.495	1.51218450129275e-07	0.00370651543111867	59	1190
PURPL	5.50022372184603	0.051	0.003	1.51677407014777e-07	0.00371776492333921	59	1190
ENSG00000286288	2.28279055336127	0.153	0.027	1.52154649539473e-07	0.00372946261486201	59	1190
ZMIZ1-AS1	3.48274266580516	0.085	0.008	1.52534779729788e-07	0.00373877998595682	59	1190
FPR3	2.82744171857675	0.186	0.039	1.53126910832934e-07	0.00375329371142605	59	1190
B4GALT5	-0.764615059016461	0.797	0.952	1.53224468159113e-07	0.00375568493904802	59	1190
ENSG00000254988	4.77563913061953	0.051	0.003	1.59493622746074e-07	0.00390934818712901	59	1190
PLCB1	-0.9640822980257	0.61	0.864	1.59542921513868e-07	0.00391055654922643	59	1190
DNER	4.37456880763391	0.051	0.003	1.6218453298842e-07	0.00397530508807917	59	1190
TMEM45B	2.00636049615943	0.305	0.094	1.63477461408447e-07	0.00400699605658244	59	1190
ENSG00000236911	4.07446611665153	0.051	0.003	1.64919318465378e-07	0.00404233741490489	59	1190
CLEC1A	4.42934422526028	0.051	0.003	1.67698668064835e-07	0.00411046205293718	59	1190
ZNF366	3.40998898159297	0.051	0.003	1.67698668064835e-07	0.00411046205293718	59	1190
STEAP4	2.71826810074597	0.288	0.092	1.72395099189551e-07	0.00422557627623509	59	1190
GPRIN3	1.96331286450874	0.339	0.114	1.73158783443016e-07	0.00424429494097177	59	1190
SLC12A6	1.36836542476833	0.593	0.291	1.77102454581015e-07	0.00434095826423526	59	1190
ENSG00000287778	3.02194121484225	0.102	0.013	2.02532603525279e-07	0.00496427664500811	59	1190
CMSS1	-1.35043108606101	0.424	0.687	2.04822840303793e-07	0.00502041263868627	59	1190
GAS7	1.26344752277794	0.678	0.41	2.07349613200419e-07	0.00508234636915548	59	1190
PHTF1	1.61965722004294	0.492	0.213	2.22606250429393e-07	0.00545630180427485	59	1190
MTHFD1L	-1.67608461675067	0.339	0.623	2.26177564112639e-07	0.00554383827396489	59	1190
ARPC5	0.988130799985425	0.881	0.664	2.34566227819577e-07	0.00574945281008565	59	1190
FAF1	-0.777423759313801	0.746	0.901	2.37396277441195e-07	0.00581882015636113	59	1190
AIG1	-1.68160297030377	0.271	0.627	2.46978921646148e-07	0.00605370034846873	59	1190
SH3BGRL3	1.57383438170516	0.678	0.418	2.50387835172004e-07	0.006137256227901	59	1190
PAK1	1.33556575102254	0.661	0.391	2.66091881647518e-07	0.00652217811106231	59	1190
SND1	-0.944332552001045	0.644	0.851	2.78926296167716e-07	0.0068367624453669	59	1190
PABPC1	-0.600300924130892	0.898	0.954	2.82454413878082e-07	0.00692324013856568	59	1190
ILF3	-1.37834293426747	0.407	0.666	2.83273788748132e-07	0.00694332383600546	59	1190
LGALS1	1.38123495742585	0.678	0.424	2.86987599419244e-07	0.0070343530493651	59	1190
KCNMA1	2.49902232269852	0.203	0.049	2.9918755265654e-07	0.00733338610316445	59	1190
ZMAT3	1.68215220825156	0.407	0.161	3.34055973270363e-07	0.00818804596082986	59	1190
CYBB	1.22568024765283	0.797	0.624	3.63647856748795e-07	0.00891337261676972	59	1190
NOP58	-1.36876412644944	0.271	0.603	3.67909078559533e-07	0.00901781942457271	59	1190
EPAS1	2.40574394281908	0.153	0.029	3.84070303242314e-07	0.00941394720277236	59	1190
TSPOAP1	-2.25183473352587	0.102	0.454	3.9628048566013e-07	0.00971323098401546	59	1190
CCL2	1.48247637152355	0.763	0.55	4.01037734555107e-07	0.00982983591168024	59	1190
ME1	2.2471399243243	0.22	0.057	4.40117412279384e-07	0.01078771789238	59	1190
NCAM1	4.24622534229085	0.085	0.009	4.40301775657446e-07	0.0107922368231397	59	1190
HNRNPC	-0.754516533131953	0.678	0.895	4.47432394052629e-07	0.010967015410624	59	1190
MDN1	-1.54621957620315	0.237	0.585	4.49198598378579e-07	0.0110103068448574	59	1190
MITF	2.06827449231543	0.441	0.204	4.50565505270542e-07	0.0110438110996863	59	1190
SEMA6B	2.73740116555251	0.169	0.036	4.71433412262645e-07	0.0115553043679697	59	1190
ENSG00000248242	3.49824002879986	0.119	0.018	4.94243802428692e-07	0.0121144098413297	59	1190
OR52K2	3.0878068090615	0.085	0.009	5.3148356559433e-07	0.0130271936762826	59	1190
NMRAL2P	2.85043661091972	0.085	0.009	5.3148356559433e-07	0.0130271936762826	59	1190
VNN2	2.78593697130807	0.085	0.009	5.36755829383612e-07	0.0131564221340217	59	1190
MLLT10	-1.10175523255181	0.441	0.76	5.42706015566282e-07	0.0133022671475451	59	1190
FCER1G	1.63102191199544	0.559	0.319	5.44702903812051e-07	0.0133512128753372	59	1190
LINC03002	2.60666725138229	0.102	0.013	5.5654973000867e-07	0.0136415904322425	59	1190
MCOLN3	2.24050958088224	0.085	0.009	5.69464364182302e-07	0.0139581410304724	59	1190
PRICKLE2	2.60551177952246	0.085	0.009	5.86531044723415e-07	0.0143764624372156	59	1190
HIF1A-AS3	3.04847925628396	0.119	0.018	6.0297485448117e-07	0.014779516658188	59	1190
CD63	0.979807494871731	0.864	0.735	6.37958730101245e-07	0.0156370064335116	59	1190
MMP25	3.91695773261732	0.068	0.006	6.47083256792825e-07	0.0158606577072489	59	1190
DDB2	1.30365630669788	0.559	0.301	6.70926377406481e-07	0.0164450764366103	59	1190
EIF4B	-1.09205053204531	0.559	0.76	7.29899906604527e-07	0.0178905766107836	59	1190
IFIT2	2.62177763959972	0.119	0.018	7.34584739266459e-07	0.0180054065441602	59	1190
DDX21	-1.37077652956421	0.288	0.618	7.36490928371699e-07	0.0180521291453187	59	1190
DPYD	0.922515512379987	0.915	0.887	7.49411572328118e-07	0.0183688270493345	59	1190
PXK	-1.01219029647095	0.593	0.806	7.50650688886527e-07	0.0183991990352977	59	1190
ENSG00000291143	1.88758738562358	0.203	0.049	7.54534794246437e-07	0.0184944023417744	59	1190
JAML	2.15923921503039	0.322	0.112	7.78160494941124e-07	0.0190734918915019	59	1190
KIAA0319	2.29274664200292	0.068	0.006	8.08958883410186e-07	0.0198283911912671	59	1190
NAA15	-1.52951402046734	0.22	0.545	8.76592807580358e-07	0.0214861663066022	59	1190
COA1	-1.41904446490537	0.356	0.637	9.08606226378504e-07	0.0222708472147635	59	1190
TTC3	-1.41437196965317	0.356	0.64	9.26731086335196e-07	0.022715105657162	59	1190
XIST	-0.772264726575963	0.712	0.903	9.35216297848442e-07	0.0229230866765632	59	1190
RPTOR	-1.29806776212246	0.305	0.634	9.36335197698287e-07	0.0229505120307827	59	1190
BCL6	2.47022251629689	0.22	0.06	9.40773782375024e-07	0.0230593061797942	59	1190
ENSG00000290833	-1.94845465429359	0.119	0.46	9.53156076741516e-07	0.0233628085970113	59	1190
APP	-0.929114017998808	0.61	0.85	9.94621933793615e-07	0.0243791782192153	59	1190
CD86	2.0322393859998	0.237	0.068	1.03080394958205e-06	0.0252660356082056	59	1190
MR1	1.3263320506642	0.339	0.114	1.04369497177233e-06	0.0255820074531116	59	1190
LUCAT1	3.06536252587706	0.102	0.014	1.08136666451697e-06	0.0265053783139754	59	1190
PAPSS2	2.11445891202503	0.254	0.077	1.10474692476046e-06	0.0270784518728035	59	1190
CREB5	1.50568745820328	0.559	0.285	1.13620276192524e-06	0.0278494658975496	59	1190
KHSRP	-1.57755203170341	0.254	0.565	1.17432213778849e-06	0.0287838099193337	59	1190
FBL	-1.41474714413704	0.136	0.499	1.21112562756328e-06	0.0296859002572036	59	1190
FGD4	0.886374094096029	0.847	0.65	1.28560005822587e-06	0.0315113430271742	59	1190
FRMD4A	2.23050448924938	0.203	0.052	1.29927946651583e-06	0.0318466390037694	59	1190
SLC38A1	-2.19970914581365	0.169	0.467	1.30546917281971e-06	0.0319983548949838	59	1190
NHS	3.16392080123799	0.085	0.01	1.3655462108288e-06	0.0334709031736246	59	1190
AIF1	1.1626935009667	0.763	0.524	1.4079909686146e-06	0.0345112666317126	59	1190
MRPL1	-2.66777429996992	0.102	0.404	1.4472402734381e-06	0.0354733063422413	59	1190
LAPTM5	1.20073349773993	0.712	0.529	1.45038574952537e-06	0.0355504051066163	59	1190
BCL2A1	2.07007996960613	0.305	0.106	1.54566130880888e-06	0.0378857043402144	59	1190
MYO5A	1.3361537789162	0.61	0.361	1.58641315433062e-06	0.0388845728257979	59	1190
DDX10	-1.73860265476852	0.203	0.526	1.6339179398392e-06	0.0400489626233986	59	1190
RSBN1L	-1.75939212643649	0.237	0.535	1.65273070368286e-06	0.0405100822779705	59	1190
GPR34	2.15136741429659	0.153	0.031	1.69913975502748e-06	0.0416476145354786	59	1190
EIF5B	-1.03281345697823	0.492	0.724	1.72516324514277e-06	0.0422854763016945	59	1190
MT-ND2	-0.539005580428377	0.949	0.999	1.75560182976889e-06	0.0430315564494652	59	1190
LIPC	4.60392351760846	0.051	0.003	1.77764617063918e-06	0.043571885288537	59	1190
ITGA4	-1.46370852878666	0.356	0.626	1.77964164377098e-06	0.0436207963304706	59	1190
ENSG00000280878	2.82345397074661	0.119	0.02	1.84110501098728e-06	0.0451273249243092	59	1190
LILRB2	2.24559166428835	0.186	0.045	1.9093543009058e-06	0.046800183269502	59	1190
ENSG00000287127	3.5132728738554	0.102	0.015	1.92918607498362e-06	0.0472862798839235	59	1190
APOBEC3H	4.31024423961781	0.051	0.003	1.93565722011441e-06	0.0474448941222242	59	1190
ENSG00000259536	3.88009188398269	0.051	0.003	1.93565722011441e-06	0.0474448941222242	59	1190
ENSG00000232884	3.68531969280111	0.051	0.003	1.93565722011441e-06	0.0474448941222242	59	1190
ENSG00000291045	3.29299369986363	0.051	0.003	1.96327129076726e-06	0.0481217426079962	59	1190
CR1L	3.20811782827057	0.051	0.003	1.96327129076726e-06	0.0481217426079962	59	1190
RMDN2-AS1	3.13755276792619	0.051	0.003	1.96327129076726e-06	0.0481217426079962	59	1190
COX7A1	3.12873368780204	0.051	0.003	2.01963908625913e-06	0.0495033736432976	59	1190
IL22RA2	2.68096587698544	0.051	0.003	2.01963908625913e-06	0.0495033736432976	59	1190
RASGRF1	2.36489329437791	0.051	0.003	2.04840276993184e-06	0.0502084002937993	59	1190
PSMB7	-1.50119417129232	0.305	0.589	2.09773636888677e-06	0.0514176161377836	59	1190
FABP3	3.35399323520143	0.102	0.015	2.13203114926304e-06	0.0522582154995864	59	1190
