gene	avg_log2FC	pct.1	pct.2	p_val	p_val_adj	n1	n2
SERF2	-0.917478924747592	0.581	0.938	6.90593481606727e-27	1.69271368276625e-22	341	356
LMO2	-1.25894255627169	0.323	0.756	1.51106516039892e-26	3.70377181465379e-22	341	356
RPLP2	-0.786857481223661	0.771	0.98	1.53169147036697e-26	3.75432896301648e-22	341	356
RPS24	-0.698823139856791	0.845	0.986	5.20017850608612e-26	1.27461575362677e-21	341	356
SLCO4C1	-1.37528708582878	0.284	0.708	8.65814559366251e-26	2.12219806646262e-21	341	356
RPS13	-0.797907422633744	0.672	0.969	1.46989643137145e-25	3.60286314293457e-21	341	356
PLAC8	-1.51888794759543	0.199	0.607	1.70442965034178e-25	4.17772751595274e-21	341	356
HRH2	-1.72256290688039	0.114	0.503	1.8567267658398e-25	4.55102297574994e-21	341	356
PRTN3	-3.14699021973091	0.076	0.419	3.14188482983524e-25	7.70107390640917e-21	341	356
NME2	-1.26778586607046	0.238	0.657	4.4912288712538e-25	1.10084510863302e-20	341	356
CTSB	-1.12576064153252	0.408	0.815	2.8798111389499e-24	7.05870508268009e-20	341	356
LRMDA	-0.636637413405206	0.95	0.997	2.95465984957664e-24	7.24216675729731e-20	341	356
MIR222HG	-1.45086958201874	0.238	0.64	3.52586897993119e-24	8.64225745670935e-20	341	356
RPL7A	-0.818257112825514	0.686	0.944	4.27284901973066e-24	1.04731802322618e-19	341	356
MCU	-1.12666302037627	0.49	0.857	4.89184625729219e-24	1.19904043612489e-19	341	356
MPO	-1.89119455352027	0.185	0.579	8.52107797701473e-24	2.08860142294608e-19	341	356
PSAP	-0.975122812383263	0.595	0.927	9.98844377904049e-24	2.44826745468061e-19	341	356
ANKRD13D	-1.180821593633	0.372	0.789	1.53786330017146e-23	3.76945673505027e-19	341	356
FRMD3	-1.18079681657147	0.393	0.784	1.83970027446994e-23	4.50928934275327e-19	341	356
TFRC	-1.31369087406297	0.164	0.551	1.93940397900227e-23	4.75367309293246e-19	341	356
TBL1X	1.80933155591682	0.713	0.522	3.92032527376602e-23	9.60910927852789e-19	341	356
PVT1	-1.16348819182143	0.188	0.598	4.56625673075888e-23	1.11923518727631e-18	341	356
RPL13A	-0.782188588183101	0.786	0.952	5.49596267820389e-23	1.34711541205456e-18	341	356
RPS29	-0.905490581692375	0.443	0.848	6.653319550918e-23	1.63079515512551e-18	341	356
RPS20	-0.78337201215833	0.428	0.846	1.0118796561635e-22	2.48021822522237e-18	341	356
MNDA	-1.00687166166053	0.396	0.789	1.20347545946426e-22	2.94983869869286e-18	341	356
RPS4X	-0.733944336707931	0.683	0.927	1.62466995477254e-22	3.98222852614298e-18	341	356
RNASE2	-2.36186439774122	0.044	0.346	1.72709261579242e-22	4.2332767105688e-18	341	356
PLSCR1	1.26478234497082	0.76	0.688	2.01509262872656e-22	4.93919354227167e-18	341	356
RPS27A	-0.715985904041934	0.713	0.961	2.13040119798613e-22	5.2218263763838e-18	341	356
HCST	-1.52647255496311	0.196	0.567	2.20202924030693e-22	5.39739387091633e-18	341	356
STAB1	-2.15771090245633	0.085	0.407	5.4987638389058e-22	1.3478020045542e-17	341	356
CST3	-1.05542115794139	0.469	0.84	6.58569846984532e-22	1.61422055194379e-17	341	356
GPR141	-0.933726976980574	0.346	0.758	7.33044928934517e-22	1.7967664253114e-17	341	356
ARHGDIB	-1.02289555617306	0.487	0.826	7.86248650743168e-22	1.92717406783658e-17	341	356
CSTA	-0.922456082259764	0.528	0.882	8.20163777784378e-22	2.01030343572729e-17	341	356
ADGRL3	-0.855733966308972	0.666	0.933	9.11518428889668e-22	2.23422282105147e-17	341	356
CTSC	-0.767059541466604	0.848	0.975	9.30004504775061e-22	2.27953404165415e-17	341	356
RPL21	-0.950703252253416	0.531	0.882	9.39165209848993e-22	2.30198784586087e-17	341	356
CXCL8	1.96540900085405	0.692	0.545	1.14662222405791e-21	2.81048573338834e-17	341	356
RPS3	-0.803893247042172	0.71	0.947	1.66683529444269e-21	4.08557999020848e-17	341	356
SLC15A2	-1.17249187949553	0.199	0.59	2.27313808861579e-21	5.57168876900616e-17	341	356
PDE4D	-0.99284521572401	0.572	0.882	2.34045241344375e-21	5.73668291059198e-17	341	356
FYB1	-0.725508054335767	0.768	0.949	2.59999382094266e-21	6.37284485451255e-17	341	356
NUPR1	-1.89203448061316	0.082	0.404	3.05615342414812e-21	7.49093765792947e-17	341	356
DPH6	-1.74313367750376	0.132	0.478	3.26039049013287e-21	7.99154313036469e-17	341	356
RPS12	-0.594012500196372	0.848	0.989	6.69060030860339e-21	1.63993304164178e-16	341	356
PRDX1	-1.60205790357924	0.152	0.503	6.83060369663642e-21	1.67424927208255e-16	341	356
AIF1	-0.916790574499089	0.507	0.874	7.50584145208487e-21	1.83975679832052e-16	341	356
RPS14	-0.631678342058271	0.748	0.947	1.24723935653848e-20	3.05710838681146e-16	341	356
HLA-DRA	-1.03407339570726	0.258	0.674	1.50928346941872e-20	3.69940471189221e-16	341	356
FLNA	-1.33473548816147	0.164	0.525	1.84768528967469e-20	4.52886141352162e-16	341	356
HNRNPA1	-1.0852608979326	0.358	0.725	1.89486238638443e-20	4.64449719526687e-16	341	356
ENSG00000289474	-0.736823571800843	0.698	0.978	2.10872341764371e-20	5.16869196898649e-16	341	356
CD63	-0.757943533156894	0.645	0.933	2.48330492355355e-20	6.08682869812211e-16	341	356
DAB1	-1.32052765086082	0.308	0.669	2.68882698659798e-20	6.59058382685031e-16	341	356
IGSF6	-1.62610880793835	0.185	0.534	3.7826462340494e-20	9.2716441842785e-16	341	356
SELENOP	-3.4512774840123	0.044	0.312	3.78378508722143e-20	9.27443562728846e-16	341	356
HSPA8	-1.33956687444473	0.164	0.52	5.03230923326001e-20	1.23346931616436e-15	341	356
ATG7	-0.541034057133739	0.906	0.989	5.2281705399729e-20	1.28147688105276e-15	341	356
CYTL1	-3.41748411701214	0.035	0.295	7.64772299300016e-20	1.87453338281427e-15	341	356
SULF2	3.87527581901136	0.314	0.059	1.07395767594441e-19	2.63237765950735e-15	341	356
ENPP2	-1.49984754966442	0.217	0.565	1.27449323873856e-19	3.12391037747208e-15	341	356
RPL10A	-0.929352254295299	0.317	0.711	1.30455885162195e-19	3.19760420121057e-15	341	356
RPL29	-0.734737482602651	0.66	0.93	1.33979869155361e-19	3.28398057286704e-15	341	356
PABPC1	-0.613050844434091	0.804	0.952	1.34560712502464e-19	3.2982176241479e-15	341	356
LIPA	-2.11774284240644	0.079	0.379	1.36522007091121e-19	3.34629091581048e-15	341	356
ERLIN1	-1.38574008875361	0.194	0.545	1.98808376115988e-19	4.87299210697898e-15	341	356
GSN	-0.993003679943366	0.381	0.736	2.14102503688831e-19	5.24786646791695e-15	341	356
MMP9	-1.49895493059619	0.167	0.52	2.3324836607059e-19	5.71715070075623e-15	341	356
MS4A6A	-3.41334951742466	0.023	0.267	2.95836392993103e-19	7.25124582865395e-15	341	356
ACTB	-0.68194772219187	0.886	0.992	3.31090853219537e-19	8.11536790326406e-15	341	356
RPL13	-0.712914958777977	0.724	0.941	3.61971819854776e-19	8.87229127646041e-15	341	356
MARCO	-2.36127646040147	0.056	0.334	4.06693907932276e-19	9.96847437732803e-15	341	356
ADAMDEC1	-1.47242372182737	0.22	0.556	4.26251905459517e-19	1.04478604547182e-14	341	356
RPL24	-0.746361245913221	0.63	0.907	4.55163766896321e-19	1.11565190903957e-14	341	356
RPS6	-0.707817009672742	0.66	0.947	5.82377683952961e-19	1.4274659411371e-14	341	356
RPS11	-0.881375997189998	0.39	0.798	6.34533951885749e-19	1.55530616946716e-14	341	356
TIPARP	2.07685533174137	0.534	0.295	7.54245761414267e-19	1.84873178580251e-14	341	356
RPS23	-0.731713004310978	0.651	0.933	7.71444795407281e-19	1.89088833802279e-14	341	356
RPL34	-0.636343400799329	0.745	0.952	8.23388397562958e-19	2.01820730126657e-14	341	356
NCOA4	-0.969048950334967	0.267	0.646	1.62615588551917e-18	3.98587069099603e-14	341	356
CD69	-1.25982700767169	0.249	0.604	2.13276621578051e-18	5.22762327149962e-14	341	356
RPL4	-0.971132909162279	0.378	0.767	2.22045963310214e-18	5.44256860669665e-14	341	356
CD302	-1.21399676267973	0.273	0.615	2.2265547478787e-18	5.45750834252548e-14	341	356
RPL6	-0.727157752936303	0.61	0.902	2.26215104915249e-18	5.54475843657766e-14	341	356
NPC2	-1.11149018144223	0.264	0.612	2.29500072510758e-18	5.62527627731119e-14	341	356
MYL6	-0.713561013213461	0.592	0.919	2.38689104297282e-18	5.85050863543068e-14	341	356
P2RY8	-1.31412650907602	0.158	0.489	2.47384098515003e-18	6.06363163870123e-14	341	356
THSD7A	-5.34024073132291	0.006	0.216	2.53712849958911e-18	6.21875566534287e-14	341	356
SLC8A1	-0.96116460685257	0.446	0.778	2.9876040393895e-18	7.3229162609476e-14	341	356
MCTP1	-0.705377936147875	0.771	0.955	3.19520682774556e-18	7.83177145548713e-14	341	356
CTSG	-4.15566494713025	0.009	0.222	4.49859123020359e-18	1.1026496964352e-13	341	356
P4HB	-0.870555013013252	0.349	0.736	5.03353484536099e-18	1.23376972594643e-13	341	356
RPS18	-0.731054453462619	0.575	0.904	5.26392302854965e-18	1.2902401735278e-13	341	356
ATP8B4	-0.460692209921294	0.938	1	5.94861802256233e-18	1.45806576351025e-13	341	356
MYB	-1.05103110544761	0.311	0.663	6.04506366450897e-18	1.48170555480779e-13	341	356
EGR1	-2.38025182412815	0.041	0.292	7.22606648958162e-18	1.77118115726135e-13	341	356
RPL23	-0.778158728099688	0.39	0.778	7.64137437509723e-18	1.87297727308008e-13	341	356
EIF4B	-0.798668066703017	0.372	0.742	8.69823285444946e-18	2.13202385495411e-13	341	356
LPP	1.00152813751425	0.848	0.82	1.14891813625743e-17	2.81611324378058e-13	341	356
C1QA	-1.21886467415414	0.144	0.466	1.16963707044523e-17	2.8668974233683e-13	341	356
ELANE	-2.50332567911794	0.097	0.374	1.25297636865839e-17	3.07117037721859e-13	341	356
CD163	-1.53182421679831	0.044	0.298	1.29324572361683e-17	3.16987459315722e-13	341	356
RPL32	-0.59464297860061	0.783	0.972	1.30938941057696e-17	3.20944438426518e-13	341	356
GSTP1	-1.12009852048877	0.416	0.711	1.58364785022615e-17	3.88167924568931e-13	341	356
DAB2	-1.18157592893597	0.252	0.601	1.60461238413191e-17	3.93306541474574e-13	341	356
RPL38	-0.951487813033036	0.364	0.73	1.6128639467136e-17	3.9532908197897e-13	341	356
PTAFR	-0.892425178737652	0.375	0.742	1.94130472271539e-17	4.75833200584769e-13	341	356
MT2A	-0.85156714555976	0.466	0.862	1.95024687076289e-17	4.78025010492693e-13	341	356
RPL5	-0.687651319594269	0.601	0.893	1.99172472193634e-17	4.88191646593815e-13	341	356
INPP5A	-1.27402469669783	0.185	0.508	2.00962830635943e-17	4.9257999417176e-13	341	356
NMNAT3	-2.05790506339248	0.073	0.343	2.15789267199028e-17	5.28921072831537e-13	341	356
NRP1	1.44594308696431	0.716	0.61	2.37904342482252e-17	5.83127333858247e-13	341	356
EAF2	-0.942548040309139	0.284	0.64	3.10176049842879e-17	7.6027251576988e-13	341	356
ANKRD28	-0.97726180819186	0.463	0.77	3.16858183980277e-17	7.76651094754058e-13	341	356
GRN	-1.18815809184789	0.296	0.643	3.18993966904033e-17	7.81886112278476e-13	341	356
ENSG00000230773	-1.80321688663363	0.067	0.334	3.21337561809556e-17	7.87630497751403e-13	341	356
RPL22	-0.628506616559652	0.718	0.921	3.42136338786452e-17	8.38610379999472e-13	341	356
GPI	-0.836481222708792	0.284	0.669	3.4285869433796e-17	8.40380945691773e-13	341	356
RPS8	-0.523924308319355	0.874	0.98	3.94137835627832e-17	9.6607124890738e-13	341	356
KCNQ5	-1.23234897526093	0.235	0.562	5.01090718151791e-17	1.22822345926185e-12	341	356
SELENOH	-1.09968212170014	0.217	0.556	5.0283439868061e-17	1.23249739460604e-12	341	356
CCL2	-0.816584369142613	0.507	0.86	5.10372139748257e-17	1.25097315173695e-12	341	356
CHCHD10	-1.56951490858044	0.138	0.441	6.30680834362041e-17	1.5458617931048e-12	341	356
SSR4	-1.19064138428672	0.141	0.452	9.19917319589907e-17	2.25480934204682e-12	341	356
ATP2C1	-0.728498509899723	0.572	0.851	1.04232195095875e-16	2.55483533399499e-12	341	356
PRKCA	-0.89872250075827	0.566	0.846	1.25721558818305e-16	3.08156112819548e-12	341	356
LINC00926	-1.80549173402268	0.076	0.34	1.39468468709281e-16	3.4185116365332e-12	341	356
RPS26	-0.632299295705887	0.692	0.927	1.49286954234197e-16	3.65917253523441e-12	341	356
RPL36A	-0.751625522922017	0.581	0.871	1.59411295833528e-16	3.90733027217562e-12	341	356
RPS25	-0.679329388659066	0.463	0.823	2.2759021935353e-16	5.57846386657436e-12	341	356
ENSG00000289901	-0.572026751304407	0.619	0.93	2.5093603695721e-16	6.15069320185816e-12	341	356
PCNX1	0.832161190423064	0.88	0.876	2.95546288807669e-16	7.24413508496478e-12	341	356
AHRR	1.35717660333072	0.701	0.551	3.04621963706111e-16	7.46658895240048e-12	341	356
RPS10	-0.585752498986585	0.657	0.913	3.11696956363325e-16	7.64000409742147e-12	341	356
PPARGC1B	-1.48288792313552	0.073	0.334	3.55935417244586e-16	8.72433301208204e-12	341	356
FUT4	-1.4531339803285	0.091	0.365	3.73013229296274e-16	9.14292726328097e-12	341	356
RALGAPA2	0.935857876494652	0.915	0.907	4.02399471415267e-16	9.86321344385961e-12	341	356
PTEN	1.14143498171843	0.795	0.728	4.43883009454449e-16	1.0880016444738e-11	341	356
SCFD2	-1.0427800009813	0.202	0.534	5.33749412308002e-16	1.30827318450814e-11	341	356
CLU	-0.974102362061266	0.34	0.677	5.78051832997954e-16	1.41686284786128e-11	341	356
EEF2	-0.65858449921536	0.457	0.792	5.85804166905467e-16	1.43586459350199e-11	341	356
IER2	-0.918652521075195	0.267	0.612	6.36621481049243e-16	1.5604229121998e-11	341	356
SLC28A3	-2.6636778989797	0.041	0.264	6.63970582807516e-16	1.6274582955195e-11	341	356
MT1M	-3.12548690958034	0.023	0.23	7.71311211782428e-16	1.89056091119991e-11	341	356
CACNA2D3	-1.61874510245675	0.085	0.346	9.03478723643283e-16	2.21451669952205e-11	341	356
RPL31	-0.761885554093335	0.378	0.756	9.14341588716114e-16	2.24114266810207e-11	341	356
VAMP8	-1.09772991547119	0.249	0.559	1.04847114283821e-15	2.56990761821074e-11	341	356
ZMAT3	-1.1604947693887	0.255	0.576	1.14373866903814e-15	2.80341785167938e-11	341	356
ATP5F1E	-0.500322365361718	0.516	0.874	1.25820828932035e-15	3.08399433795311e-11	341	356
BPI	-2.53502456748362	0.041	0.264	1.36566043743561e-15	3.34737029819841e-11	341	356
ENSG00000257764	-3.86366324632045	0.009	0.194	1.48005877539929e-15	3.6277720643812e-11	341	356
IL21R	-4.09135282670523	0.012	0.199	1.52251470801721e-15	3.73183580082098e-11	341	356
CDK6	-0.754620688712543	0.452	0.784	1.54104831989542e-15	3.77726353689566e-11	341	356
SAMSN1	0.919169616607878	0.815	0.815	1.62538846045658e-15	3.98398965542512e-11	341	356
RBM3	-0.907602321126648	0.261	0.601	1.68400031877464e-15	4.12765318134851e-11	341	356
IL17RA	-0.737668446500817	0.352	0.725	1.74593951342272e-15	4.27947234135043e-11	341	356
CCL13	-0.959954824390497	0.152	0.461	2.52443165296801e-15	6.18763442458988e-11	341	356
RPL37A	-0.504081809639654	0.674	0.955	2.62517157437324e-15	6.43455804594624e-11	341	356
HSP90AB1	-0.901039262581078	0.422	0.733	2.81639185342583e-15	6.90325807193204e-11	341	356
RPS16	-0.76808206233393	0.334	0.713	2.95450512332312e-15	7.2417875077773e-11	341	356
MALAT1	0.440070220163467	1	1	2.98143588386927e-15	7.30779749495196e-11	341	356
CD59	-1.16594342879851	0.138	0.421	3.80644769850583e-15	9.32998395380763e-11	341	356
S100B	-3.56543240119782	0.015	0.202	4.21610971068162e-15	1.03341065118517e-10	341	356
IRAK3	-0.507173135161908	0.695	0.949	4.57002351495575e-15	1.1201584637508e-10	341	356
ZNF804A	-0.728480456891414	0.34	0.708	5.14182926739768e-15	1.26031377173185e-10	341	356
CENPP	-1.01086279190861	0.226	0.551	5.80271644659132e-15	1.422303828224e-10	341	356
CD74	-0.809976134648959	0.246	0.576	6.70627329567204e-15	1.64377464750217e-10	341	356
BTG1	1.12128279510273	0.727	0.663	7.47678856709923e-15	1.83263564568169e-10	341	356
GMFG	-0.714554441522104	0.413	0.739	7.68015574379703e-15	1.88248297436209e-10	341	356
RFX8	-1.23341692584949	0.123	0.393	8.75730373044233e-15	2.14650271736872e-10	341	356
GM2A	-1.28702938561853	0.161	0.441	9.74549731881006e-15	2.38871884781353e-10	341	356
SLC25A6	-0.871723284548461	0.293	0.626	1.0914998081341e-14	2.67537517971749e-10	341	356
ADGRE1	-0.784946427841203	0.343	0.697	1.53598665142945e-14	3.76485688131873e-10	341	356
ANXA1	-0.735809454058028	0.469	0.784	1.8040650327064e-14	4.42194380166666e-10	341	356
RPL11	-0.473647781647226	0.859	0.975	1.81511488870857e-14	4.44902810371356e-10	341	356
KYNU	1.83827702078312	0.613	0.486	2.03376534301026e-14	4.98496223225244e-10	341	356
SNHG29	-0.683427544845167	0.484	0.801	2.3535282782629e-14	5.76873316285019e-10	341	356
RPL26	-0.663226002249274	0.519	0.809	2.36701913670565e-14	5.80180060597921e-10	341	356
EEF1B2	-0.786805826577517	0.287	0.612	2.45526235531966e-14	6.01809355912402e-10	341	356
DNAH14	-1.49291090371946	0.091	0.34	2.46641668270557e-14	6.04543393097961e-10	341	356
ANKRD18A	-1.81905289537347	0.05	0.27	2.7655538736756e-14	6.77864909976625e-10	341	356
ABCG1	2.6064601213374	0.314	0.096	2.91027141133715e-14	7.13336625632848e-10	341	356
CCL5	-2.5229737628273	0.062	0.278	2.94452418205975e-14	7.21732322264665e-10	341	356
ATXN7L1	-0.941008067342973	0.152	0.441	3.14055400598889e-14	7.69781192407938e-10	341	356
FRMD4B	-0.857963174520308	0.249	0.567	3.16382569925893e-14	7.75485317145357e-10	341	356
UBB	-0.938257806015982	0.27	0.573	3.84609521913531e-14	9.42716399162255e-10	341	356
RNASEH2C	-1.04553880766531	0.238	0.539	3.97812148875615e-14	9.7507735810902e-10	341	356
EMB	-0.638713774506848	0.674	0.893	4.42673614866839e-14	1.08503729740011e-09	341	356
S100A8	-0.656273953357924	0.739	0.961	4.6072604214732e-14	1.12928560190730e-09	341	356
MSC-AS1	-0.829739708472875	0.252	0.562	5.20800028334239e-14	1.27653294945005e-09	341	356
LINC01091	-0.946851348625797	0.416	0.73	5.58343068831526e-14	1.36855469601295e-09	341	356
ENSG00000243176	-1.29920417050531	0.117	0.379	5.73540973446679e-14	1.40580628001516e-09	341	356
SUSD1	-1.11165601803946	0.164	0.455	5.94331556839534e-14	1.45676607896938e-09	341	356
RPS17	-0.748840682982032	0.317	0.666	6.09310758596798e-14	1.49348160039661e-09	341	356
GRIP1	-2.95789321377258	0.029	0.219	6.28500926903421e-14	1.54051862193297e-09	341	356
RPL12	-0.454955733000889	0.721	0.935	6.30475514596384e-14	1.5453585338272e-09	341	356
SMYD3	-0.761699660467144	0.727	0.933	6.94684265602292e-14	1.70274060341778e-09	341	356
ZRANB3	-1.59490675875283	0.062	0.284	8.6631540312559e-14	2.12342568460113e-09	341	356
RASA2	0.950090799014303	0.751	0.728	8.94739134113305e-14	2.19309509162512e-09	341	356
P2RY13	-1.48069559946038	0.141	0.399	9.54248613691333e-14	2.33895877701883e-09	341	356
TSPO	-0.802024671125371	0.293	0.626	9.68632070938078e-14	2.37421406907632e-09	341	356
MLEC	-0.942286141356437	0.182	0.483	1.1091527787964e-13	2.71864437610786e-09	341	356
HM13	-0.623570241417163	0.323	0.663	1.13469725640948e-13	2.78125644518527e-09	341	356
SMCHD1	0.977457243971148	0.757	0.716	1.2796269158432e-13	3.13649353342328e-09	341	356
SCPEP1	-1.13093126214374	0.094	0.343	1.31417527693914e-13	3.22117502130554e-09	341	356
NEU3	-1.25045005132194	0.076	0.312	1.41219400913782e-13	3.46142873579771e-09	341	356
ACTN1	-0.559450592739615	0.34	0.691	1.5505565494258e-13	3.80056915829757e-09	341	356
ZFP36L2	-0.866680615733968	0.337	0.654	1.67943313976579e-13	4.11645856887992e-09	341	356
MXD1	1.69353478604888	0.589	0.441	1.68446884797269e-13	4.12880159326585e-09	341	356
RRP12	-1.74029778399998	0.038	0.236	1.81528355680114e-13	4.44944152607528e-09	341	356
PDSS1	-0.815530902270335	0.176	0.475	1.87243703830626e-13	4.58953042459249e-09	341	356
CTSA	-0.82625906378653	0.32	0.635	2.07680252704836e-13	5.09045067404823e-09	341	356
RPS15	-0.500716967873268	0.469	0.806	2.46050834527893e-13	6.03095200511319e-09	341	356
CTSS	-0.796597463010299	0.27	0.584	2.72151270294483e-13	6.67069978618807e-09	341	356
MICOS10	-1.12622287410004	0.158	0.433	3.82457196945912e-13	9.37440835434124e-09	341	356
RPL15	-0.556312564288481	0.639	0.865	4.34146289207417e-13	1.0641359694763e-08	341	356
MMP1	4.45114198955842	0.235	0.051	4.44843105995125e-13	1.09035493710465e-08	341	356
RPL7	-0.504777664237112	0.575	0.865	4.49908642319329e-13	1.10277107318891e-08	341	356
QSOX1	-0.827226427439967	0.396	0.688	4.68728086697324e-13	1.14889941330381e-08	341	356
MDM2	-1.01763061128948	0.378	0.683	4.6885972340352e-13	1.14922206803437e-08	341	356
N4BP2L2	0.884427408495417	0.812	0.772	4.84394800327937e-13	1.18730009508381e-08	341	356
SPIDR	-0.562628546785452	0.745	0.949	5.23964254847137e-13	1.28428878505582e-08	341	356
RPL10	-0.496528740719025	0.76	0.952	6.25994539058457e-13	1.53437521468618e-08	341	356
PLEK	-0.630781585585752	0.595	0.848	6.80631481408827e-13	1.66829582408118e-08	341	356
CLEC12A	-0.673830352808189	0.434	0.77	7.20598778523405e-13	1.76625966603872e-08	341	356
GASK1B	-0.919696168648026	0.273	0.576	7.92167314723909e-13	1.94168130511977e-08	341	356
TOMM6	-0.80647978663574	0.17	0.455	8.11916635295742e-13	1.99008886477339e-08	341	356
ENSG00000285679	-0.983225877464564	0.138	0.393	1.16639510117135e-12	2.85895103248109e-08	341	356
