gene	avg_log2FC	pct.1	pct.2	p_val	p_val_adj	n1	n2
CAPG	1.5081275056089	0.962	0.56	1.69460436293005e-06	0.0415364475397786	79	25
TMBIM6	1.29619491204719	0.975	0.92	1.77653569736337e-06	0.0435446664780736	79	25
RPL19	1.28015030954571	0.949	0.84	2.1349438029224e-06	0.052329607553431	79	25
OAZ1	0.941295657841587	1	0.92	2.1460302901472e-06	0.0526013484417981	79	25
ZBTB20	-1.20538621722464	0.937	0.96	2.18204735320186e-06	0.0534841626743307	79	25
MGST3	1.68303855698096	0.937	0.6	2.31945900379014e-06	0.0568522596419001	79	25
SLC25A3	1.74235610288702	0.873	0.44	2.32884091858804e-06	0.0570822197555114	79	25
TSPO	1.55423780778695	0.899	0.56	2.59888000604932e-06	0.0637011478282748	79	25
COX4I1	0.942246003401046	0.962	0.72	2.60952007371065e-06	0.0639619465267217	79	25
DNAJC8	1.4386967840582	0.911	0.68	2.79553239080938e-06	0.0685212944311288	79	25
PFN1	1.0062454342858	0.987	0.96	2.94665922977104e-06	0.072225564380918	79	25
ATP5MC3	2.23224637384975	0.759	0.24	3.15921410218306e-06	0.0774354968586089	79	25
RPL26	1.67067072129587	0.861	0.36	3.30894816752044e-06	0.0811056285340934	79	25
CTNND1	-1.20691086425833	0.861	0.96	3.48414609231121e-06	0.0853999048686402	79	25
CPEB2	-1.34572398397554	0.709	0.88	3.57418013868116e-06	0.0876067293792139	79	25
LPP	-1.00849945902382	0.949	0.96	3.60579507670171e-06	0.0883816431250356	79	25
LRPAP1	1.51724297236988	0.962	0.64	3.61478904681684e-06	0.0886020943265276	79	25
S100A10	1.34846741237482	0.975	0.76	3.86573672426365e-06	0.0947530728484264	79	25
PPP4C	2.71452446462717	0.658	0.08	4.00639737681672e-06	0.0982008061031547	79	25
RPL15	1.36816748064605	0.949	0.84	4.00997605936066e-06	0.0982885231909892	79	25
BIRC6	-1.12895643808902	0.924	1	4.3265281794676e-06	0.10604753220693	79	25
MPO	-1.62810806443071	0.671	0.92	4.34893757438964e-06	0.106596808885865	79	25
