gene	avg_log2FC	pct.1	pct.2	p_val	p_val_adj	n1	n2
OGT	-5.64380387504096	0	0.19	0.013856483389146	1	29	42
CST7	-5.63821048265855	0	0.071	0.148999405033203	1	29	42
TRPM7	-5.63745204773167	0	0.19	0.013856483389146	1	29	42
TOP2B	-5.63552804930786	0	0.19	0.013856483389146	1	29	42
DACH1	-5.63347533767605	0	0.119	0.0576015463720846	1	29	42
GPR137	5.62871776232558	0.069	0	0.0903348225987562	1	29	42
MIPEP	5.62812771232738	0.069	0	0.0903348225987562	1	29	42
MIEF1	5.62039462955067	0.138	0.024	0.0611586060282292	1	29	42
ARHGAP22	5.61930910454247	0.069	0	0.0903348225987562	1	29	42
MRPL37	5.61587176107089	0.069	0	0.0903348225987562	1	29	42
SAP130	5.61406486208876	0.069	0	0.0903348225987562	1	29	42
GPR160	-5.6136615736566	0	0.143	0.035954055433034	1	29	42
EYA3	-5.60666596741072	0	0.143	0.035954055433034	1	29	42
IPO5	-5.60167602894267	0	0.143	0.035954055433034	1	29	42
DENND4C	5.60137843248518	0.103	0	0.0359500072576347	1	29	42
TULP3	5.5981014380954	0.069	0	0.0903348225987562	1	29	42
RAB37	-5.59742028190231	0	0.143	0.035954055433034	1	29	42
MIF4GD	5.59733692595634	0.069	0	0.0903348225987562	1	29	42
AVPI1	5.58825825279393	0.069	0	0.0903348225987562	1	29	42
PPFIA2	5.5829453060806	0.103	0	0.0359500072576347	1	29	42
COMMD2	-5.58105863863048	0	0.095	0.092342398493812	1	29	42
NHERF1	-5.57097150365102	0	0.119	0.0576015463720846	1	29	42
ENSG00000236453	5.57079689022574	0.103	0	0.0359500072576347	1	29	42
PLS3	5.57079689022574	0.103	0	0.0359500072576347	1	29	42
NME4	-5.56886052887906	0	0.167	0.0223782143183354	1	29	42
BAZ2A	-5.56114151533659	0	0.095	0.092342398493812	1	29	42
ACAA1	5.55975527319862	0.069	0	0.0903348225987562	1	29	42
PDZD8	-5.55910292892439	0	0.143	0.035954055433034	1	29	42
LDAF1	5.55107290259693	0.069	0	0.0903348225987562	1	29	42
PRMT7	5.55107290259693	0.069	0	0.0903348225987562	1	29	42
CEP192	-5.5508943533008	0	0.143	0.035954055433034	1	29	42
NFIA	-5.54634097993194	0	0.071	0.148999405033203	1	29	42
COL12A1	5.54415997268935	0.069	0	0.0903348225987562	1	29	42
DLAT	5.52906692655484	0.069	0	0.0903348225987562	1	29	42
LGALS3BP	5.52634952198894	0.069	0	0.0903348225987562	1	29	42
DNASE2	5.52634952198894	0.069	0	0.0903348225987562	1	29	42
APEX1	-5.51284161919558	0	0.143	0.035954055433034	1	29	42
NDUFB9	-5.50492498035199	0	0.19	0.013856483389146	1	29	42
TXN2	-5.50370754193421	0	0.167	0.0223782143183354	1	29	42
SNHG14	-5.50323609340987	0	0.095	0.092342398493812	1	29	42
NEK6	-5.50174967886109	0	0.143	0.035954055433034	1	29	42
RERE	-5.50017771552283	0	0.143	0.035954055433034	1	29	42
S100B	-5.49384470608295	0	0.119	0.0576015463720846	1	29	42
ELMOD2	5.48263355521797	0.138	0	0.0145152042872145	1	29	42
SLC25A30	5.47318438058453	0.103	0	0.0359500072576347	1	29	42
CD163	5.46918753368177	0.069	0	0.0903348225987562	1	29	42
CYB5A	5.46309327943226	0.103	0	0.0359500072576347	1	29	42
THOC1	-5.44841242233148	0	0.167	0.0223782143183354	1	29	42
IFIT2	5.44068380290494	0.069	0	0.0903348225987562	1	29	42
GUCY1A2	5.43935391862523	0.103	0	0.0359500072576347	1	29	42
NME6	5.4346039702491	0.069	0	0.0903348225987562	1	29	42
COL6A1	5.42597970437152	0.138	0.024	0.0611586060282292	1	29	42
ENSG00000291144	-5.42549661609641	0	0.167	0.0223782143183354	1	29	42
ANAPC15	-5.4201434796918	0	0.119	0.0576015463720846	1	29	42
TARBP1	-5.41591261382449	0	0.167	0.0223782143183354	1	29	42
C11orf54	-5.41347016030819	0	0.119	0.0576015463720846	1	29	42
RNF38	-5.41335017552559	0	0.143	0.035954055433034	1	29	42
SOCS1	5.41205131826784	0.103	0	0.0359500072576347	1	29	42
TFB1M	5.40993319608372	0.103	0	0.0359500072576347	1	29	42
ERN1	5.40922946849738	0.103	0	0.0359500072576347	1	29	42
ABI2	5.40366388899772	0.103	0	0.0359500072576347	1	29	42
COPS7A	5.38901727878673	0.069	0	0.0903348225987562	1	29	42
ENSG00000287263	-5.38446109506203	0	0.095	0.092342398493812	1	29	42
FZR1	5.37879674916825	0.069	0	0.0903348225987562	1	29	42
PRMT3	5.37304405065125	0.069	0	0.0903348225987562	1	29	42
TBCC	5.37163636520434	0.069	0	0.0903348225987562	1	29	42
