test_ligand	auroc	aupr	aupr_corrected	pearson	rank	receiver
NAMPT	0.831357829579878	0.00958078435965872	0.00721578633049041	0.0487220608518677	22	Mono-like AML
MMP2	0.820360858685633	0.00957117125196088	0.00720617322279257	0.0550151953167744	23	Mono-like AML
COL3A1	0.809413275385225	0.00956085759785227	0.00719585956868396	0.0550933642551269	24	Mono-like AML
MMP14	0.824542341630453	0.00948584348734005	0.00712084545817175	0.0508286491470759	25	Mono-like AML
SIRPA	0.815043461082577	0.00947671325671123	0.00711171522754292	0.0578556378295631	26	Mono-like AML
SYT1	0.832905307520085	0.0093893243776903	0.00702432634852199	0.0550131481947229	27	Mono-like AML
HLA-DQB1	0.797379165020414	0.00932703695413887	0.00696203892497056	0.031047002584544	28	Mono-like AML
COL4A2	0.807338996444094	0.0092833754163188	0.00691837738715049	0.052312328673662	29	Mono-like AML
TGFB1	0.858636243908865	0.00927663606165505	0.00691163803248674	0.0566958732890901	30	Mono-like AML
COL27A1	0.810236401949166	0.0092375750126556	0.00687257698348729	0.0555655402773676	31	Mono-like AML
LGALS3BP	0.837597128934548	0.00923038526536118	0.00686538723619287	0.0529211802235993	32	Mono-like AML
LAMB1	0.827242196760175	0.00912144237436562	0.00675644434519731	0.052783296327845	33	Mono-like AML
VEGFB	0.798383379428417	0.00910518654307355	0.00674018851390524	0.041510843249349	34	Mono-like AML
NRG1	0.812129593046228	0.00905245435347411	0.0066874563243058	0.0527775204583983	35	Mono-like AML
LGALS3	0.846684446200448	0.0090471996622196	0.00668220163305129	0.0335645856687772	36	Mono-like AML
ICAM1	0.816772026866851	0.00895519507423965	0.00659019704507134	0.0432835824619881	37	Mono-like AML
RECK	0.829448175951537	0.00893459433287118	0.00656959630370287	0.0577382590713576	38	Mono-like AML
LAMA3	0.812178980640066	0.00886163431344288	0.00649663628427457	0.054036386344243	39	Mono-like AML
CFH	0.838683655998947	0.00883858762664403	0.00647358959747572	0.0567374168811123	40	Mono-like AML
C1QA	0.820854734623997	0.00882010533158482	0.00645510730241651	0.0359017050536663	41	Mono-like AML
GPI	0.794531147109182	0.00879221682701589	0.00642721879784759	0.0348260255814962	42	Mono-like AML
TNC	0.797165152113789	0.00879138136209391	0.00642638333292561	0.0320981454532044	43	Mono-like AML
LAMA1	0.808623073883837	0.00877540286125386	0.00641040483208555	0.052714930568336	44	Mono-like AML
BGN	0.800358883181879	0.00874445937523022	0.00637946134606192	0.0428314536979385	45	Mono-like AML
TIMP2	0.818912155933097	0.00874125279740162	0.00637625476823331	0.054404207299206	46	Mono-like AML
LIN7C	0.807981035163967	0.00873230957942396	0.00636731155025565	0.0535658104799521	47	Mono-like AML
TFPI	0.795354273673118	0.00872889521396252	0.00636389718479421	0.0340594634783276	48	Mono-like AML
MFAP2	0.812080205452392	0.00872740733080099	0.00636240930163268	0.0425854112848044	49	Mono-like AML
ADAM12	0.854899249308574	0.00871504643091684	0.00635004840174853	0.0519660243682141	50	Mono-like AML
COL4A5	0.803816014750431	0.00866608817941761	0.0063010901502493	0.0495947023118716	51	Mono-like AML
FBN1	0.812113130514951	0.00858878545722511	0.0062237874280568	0.0442258756188936	52	Mono-like AML
CLMP	0.811438166732519	0.00855633713067023	0.00619133910150192	0.051985485187319	53	Mono-like AML
ENPP1	0.782497036744367	0.00852766125468142	0.00616266322551311	0.050944006776796	54	Mono-like AML
CD99	0.80434281575135	0.00852497683784119	0.00615997880867289	0.0273258533504813	55	Mono-like AML
COL4A1	0.817348215461611	0.00851837457518862	0.00615337654602031	0.0427778519841031	56	Mono-like AML
COL13A1	0.816162913209538	0.00850180177962206	0.00613680375045375	0.0523569536609766	57	Mono-like AML
FAM3C	0.796588963519033	0.00849721736572802	0.00613221933655972	0.0450135674105022	58	Mono-like AML
HSP90B1	0.805544580534704	0.00843163051856743	0.00606663248939912	0.0356706843621663	59	Mono-like AML
MELTF	0.815899512709076	0.00836193512271878	0.00599693709355047	0.0437141119658975	60	Mono-like AML
FN1	0.809561438166735	0.0083137597528744	0.00594876172370609	0.0397217031219411	61	Mono-like AML
NECTIN2	0.834864348742261	0.00830351233378997	0.00593851430462166	0.0404442702694323	62	Mono-like AML
ANXA1	0.789411299881469	0.00828263607180482	0.00591763804263651	0.0462627253835389	63	Mono-like AML
NETO2	0.784587778216779	0.00827469864087845	0.00590970061171014	0.0497935276940425	64	Mono-like AML
THBS2	0.845828394573952	0.00826420658878073	0.00589920855961243	0.0527013763195318	65	Mono-like AML
CLEC11A	0.786365731594893	0.00824956877113272	0.00588457074196441	0.050528647308322	66	Mono-like AML
PSEN1	0.830238377452921	0.00822823746850718	0.00586323943933887	0.0416126860442749	67	Mono-like AML
LGALS1	0.808162123008033	0.00822624528112464	0.00586124725195633	0.0299114140988825	68	Mono-like AML
LAMC1	0.808063347820363	0.00821037767292029	0.00584537964375198	0.043028126537273	69	Mono-like AML
PLAT	0.795321348610564	0.00820800557986855	0.00584300755070024	0.0371345208305238	70	Mono-like AML
COL16A1	0.803190438561834	0.00820593636839647	0.00584093833922816	0.0366015168969086	71	Mono-like AML
MMP9	0.823933227973134	0.00820136594323089	0.00583636791406258	0.0340907201591869	72	Mono-like AML
COL12A1	0.80893586197814	0.00818544446050893	0.00582044643134062	0.0451281151485442	73	Mono-like AML
HLA-A	0.782579349400758	0.00817751607830911	0.0058125180491408	0.0510218825771181	74	Mono-like AML
LAMA4	0.808491373633611	0.00817533950635933	0.00581034147719103	0.0524310642261505	75	Mono-like AML
ADAM10	0.843951666008165	0.00817194640263424	0.00580694837346593	0.0482767055566675	76	Mono-like AML
TCTN3	0.791716054260504	0.00816495952774974	0.00579996149858143	0.0494078474582964	77	Mono-like AML
NT5E	0.809544975635456	0.00816201726109035	0.00579701923192205	0.0391239444039299	78	Mono-like AML
ANGPTL2	0.805511655472149	0.00811499975845946	0.00575000172929115	0.0247664081423755	79	Mono-like AML
THY1	0.824476491505337	0.00810056840469525	0.00573557037552694	0.0470948446358451	80	Mono-like AML
C3	0.806993283287239	0.00808756961822955	0.00572257158906124	0.0434775038070354	81	Mono-like AML
RPS19	0.788835111286709	0.00805468030321675	0.00568968227404844	0.0488067552822369	82	Mono-like AML
COPA	0.820574871592259	0.00804826394510764	0.00568326591593933	0.0342011012164615	83	Mono-like AML
NTM	0.82289608850257	0.0080388711248024	0.00567387309563409	0.0519366128970611	84	Mono-like AML
VCAN	0.797395627551691	0.00801244413683009	0.00564744610766178	0.0477994123401882	85	Mono-like AML
ENG	0.837761754247333	0.00797133123566136	0.00560633320649305	0.0479676579431713	86	Mono-like AML
ALCAM	0.767335045436587	0.00792219466315302	0.00555719663398472	0.0422952328935624	87	Mono-like AML
DCN	0.815866587646518	0.00788146138314553	0.00551646335397722	0.0358553432520052	88	Mono-like AML
SERPINE1	0.775237060450414	0.00787560628035333	0.00551060825118502	0.0424745366644765	89	Mono-like AML
HAS2	0.788423548004742	0.00787071411582207	0.00550571608665376	0.0477691759213178	90	Mono-like AML
COL8A1	0.783386013433426	0.00785968685119786	0.00549468882202955	0.0382842421620422	91	Mono-like AML
S100A8	0.797494402739366	0.00784589057989063	0.00548089255072232	0.0433254305220636	92	Mono-like AML
CD9	0.815603187146056	0.00783896700211306	0.00547396897294475	0.0218377303101401	93	Mono-like AML
ANXA2	0.796078625049389	0.00782278016621377	0.00545778213704546	0.0400596086676641	94	Mono-like AML
VEGFA	0.775006585012509	0.00781935379987357	0.00545435577070526	0.0250096587346146	95	Mono-like AML
GRN	0.811372316607402	0.00779094822861338	0.00542595019944507	0.0374870285506997	96	Mono-like AML
ADAM9	0.801330172527327	0.00774201474288902	0.00537701671372072	0.0421953775626639	97	Mono-like AML
HLA-DRA	0.780850783616492	0.00772262873389157	0.00535763070472326	0.0421393825833993	98	Mono-like AML
ATP1B1	0.809841301198474	0.00771018598115042	0.00534518795198211	0.0388370910523014	99	Mono-like AML
COL5A1	0.811734492295537	0.00769625844942289	0.00533126042025459	0.0342183374034443	100	Mono-like AML
COL5A2	0.793691558013961	0.0076879032263952	0.00532290519722689	0.0344171455319671	101	Mono-like AML
MFGE8	0.783040300276572	0.00764446614838001	0.0052794681192117	0.0401128256370606	102	Mono-like AML
CCL13	0.770117213222707	0.0076055983290027	0.00524060029983439	0.0320634715839302	103	Mono-like AML
CD55	0.810499802449624	0.00760332166858497	0.00523832363941666	0.0500590645191414	104	Mono-like AML
CD320	0.806631107599104	0.0075631278531899	0.00519812982402159	0.049537267172418	105	Mono-like AML
COL1A1	0.811882655077046	0.00754597784337057	0.00518097981420227	0.0424094355367331	106	Mono-like AML
ADAM17	0.767384433030421	0.00754427023061761	0.0051792722014493	0.0169198044667359	107	Mono-like AML
CTSD	0.765738179902545	0.00749711392101772	0.00513211589184941	0.0428093039072127	108	Mono-like AML
CD47	0.779418543395234	0.00747793408992805	0.00511293606075974	0.0466776687355211	109	Mono-like AML
NECTIN3	0.828197023574344	0.00727373226866244	0.00490873423949413	0.0213052095611044	110	Mono-like AML
COL1A2	0.780933096272883	0.00725037240111621	0.0048853743719479	0.0456522110414497	111	Mono-like AML
HMGB1	0.739859080732253	0.00717170536945618	0.00480670734028787	0.0278208668558961	112	Mono-like AML
HEBP1	0.784917028842356	0.00716711949670085	0.00480212146753254	0.0319588715954916	113	Mono-like AML
SEMA3C	0.744205188989861	0.00715370121549057	0.00478870318632226	0.0444388020871088	114	Mono-like AML
CD82	0.786678519689188	0.00711408181805807	0.00474908378888976	0.0365930549611997	115	Mono-like AML
LRPAP1	0.762643224022125	0.00707843910257694	0.00471344107340863	0.0438400968059553	116	Mono-like AML
COL6A1	0.786777294876861	0.00702712624831718	0.00466212821914887	0.0354519336274476	117	Mono-like AML
PTPRM	0.828871987356776	0.00701043149238116	0.00464543346321285	0.0500545576780771	118	Mono-like AML
SEMA3A	0.804375740813909	0.00696188481094692	0.00459688678177861	0.0474556025172506	119	Mono-like AML
WNT5B	0.832411431581721	0.00692520696671712	0.00456020893754881	0.0167160853047771	120	Mono-like AML
HLA-DRB1	0.770100750691427	0.0068408163986043	0.00447581836943599	0.0289250383425907	121	Mono-like AML
ADGRE5	0.807767022257343	0.00673240836295986	0.00436741033379156	0.0411572852324721	122	Mono-like AML
WNT5A	0.816146450678257	0.00666294904110061	0.0042979510119323	0.00626169813050042	123	Mono-like AML
GPC6	0.768849598314238	0.00661617501978401	0.0042511769906157	0.0436588905194615	124	Mono-like AML
FGF2	0.794547609640456	0.00656977837092908	0.00420478034176077	0.00948871770682766	125	Mono-like AML
THBS1	0.759811668642172	0.00642068980759613	0.00405569177842783	0.0337953931041008	126	Mono-like AML
FBLN1	0.767252732780193	0.00641186303108632	0.00404686500191801	0.0379549766532917	127	Mono-like AML
SPARC	0.805050704596341	0.00638001451457468	0.00401501648540637	0.00103277626301107	128	Mono-like AML
SPP1	0.752765705254843	0.0063776438768855	0.00401264584771719	0.0261799221790158	129	Mono-like AML
APP	0.776290662452261	0.00609319813860925	0.00372820010944094	0.000889597598246998	130	Mono-like AML
INHBA	0.751349927564865	0.00605882035248024	0.00369382232331193	0.0308431102801577	131	Mono-like AML
PTDSS1	0.749868299749769	0.00599051189441665	0.00362551386524834	0.0402721688900825	132	Mono-like AML
CCN1	0.732846042407482	0.00598453914295062	0.00361954111378231	0.0340012727788549	133	Mono-like AML
LYZ	0.751991966284736	0.00598006857376504	0.00361507054459673	0.0382356159090127	134	Mono-like AML
CALR	0.785509679968395	0.00579983730562469	0.00343483927645638	0.00500656608571548	135	Mono-like AML
SERPINE2	0.743283287238247	0.00577543060907218	0.00341043257990388	0.0267236736104908	136	Mono-like AML
ANGPTL4	0.769063611220862	0.00575207287772459	0.00338707484855628	0.00312216139159206	137	Mono-like AML
CCN2	0.737323850915319	0.00573373141790955	0.00336873338874124	0.022998221439715	138	Mono-like AML
TGFB2	0.720910707230343	0.00544059894366902	0.00307560091450072	0.019082012159545	139	Mono-like AML
CCL2	0.770989727380483	0.00530112258760466	0.00293612455843635	-0.00688777165139483	140	Mono-like AML
TSPAN3	0.691475701303834	0.00516844075193626	0.00280344272276795	0.0334252881838854	141	Mono-like AML
FST	0.692710391149739	0.00476549769657389	0.00240049966740558	0.0262941879229654	142	Mono-like AML
MIF	0.706045041485579	0.00424147737259314	0.00187647934342483	0.00147972457970668	143	Mono-like AML
PLAU	0.716729224285526	0.004128302996769	0.00176330496760069	-0.00671700821267084	144	Mono-like AML
