"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GOBP_REGULATION_OF_CHEMOTAXIS","GOBP_REGULATION_OF_CHEMOTAXIS","GOBP_REGULATION_OF_CHEMOTAXIS",144,0.472578269184393,1.56578843928813,0.00136992512236564,0.0349624466717717,0.0306688128699752,2126,"tags=39%, list=15%, signal=33%","PDGFB/TNFSF14/VEGFC/FGF2/SLIT2/PRKD1/GREM1/CDH13/CCL7/SERPINE1/MDK/GAS6/TPBG/ITGA2/F3/IL6/TREM2/CCL3/CTTN/KLRK1/PDGFRA/SLAMF8/CCL2/SEMA5A/PERP/SCG2/LGMN/CCN3/MTUS1/C5AR1/PLA2G7/CD74/TRPV4/GPR183/NBL1/DUSP1/FGFR1/CCR7/CSF1/CCR1/JAM3/C3AR1/VEGFB/DPP4/AIF1/NINJ1/PTK2/MET/PTPRO/CCR6/WNT5A/CORO1B/STX4/CCL4/CXCL8/CCL5"
"GOBP_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING","GOBP_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING","GOBP_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING",82,0.552924604060845,1.6844346106231,0.00140760020637626,0.03538415691201,0.0310387341333421,1961,"tags=34%, list=14%, signal=30%","TESK1/TGFB1I1/HAS2/FN1/NTN4/MDK/AXL/PARVA/FBLN1/ANTXR1/FERMT2/PDPN/HPSE/SPRY4/LAMB1/S100A10/ITGB7/GBP1/LAMB3/EFNA5/DOCK1/DAB2/ITGB3/PTK2/AKIP1/FZD4/VAMP3/ILK"
"GOBP_RESPONSE_TO_INTERLEUKIN_1","GOBP_RESPONSE_TO_INTERLEUKIN_1","GOBP_RESPONSE_TO_INTERLEUKIN_1",87,0.540491332786118,1.65798992771449,0.00142929503120127,0.0354619062897318,0.03110693534187,2126,"tags=30%, list=15%, signal=25%","SMPD1/HYAL2/CACTIN/NKX3-1/GHR/HAS2/SFRP1/HES1/IL1A/IL6/CCL3/CCL2/IL1B/ADAMTS12/KLF2/GBP1/IL1R2/SIGIRR/IL1RN/KMO/MYD88/CD40/MMP2/MAPK13/CXCL8/CCL5"
"GOBP_PEPTIDYL_TYROSINE_MODIFICATION","GOBP_PEPTIDYL_TYROSINE_MODIFICATION","GOBP_PEPTIDYL_TYROSINE_MODIFICATION",90,0.52802661599957,1.62620550285454,0.00144144201446927,0.0354619062897318,0.03110693534187,2112,"tags=32%, list=15%, signal=28%","VPS25/CHMP6/PDGFB/ALK/EPHA7/EGFR/SFRP1/GPRC5A/HES1/IL6/ERRFI1/PDGFRA/LILRA5/DDR2/PDGFA/IL10/FGFR1/CD80/PARP9/IL7R/SNX6/EPHB2/IL15/VEGFB/IL31RA/ARL2BP/ZAP70/UNC119/ZFYVE28"
"GOBP_REGULATION_OF_ACTOMYOSIN_STRUCTURE_ORGANIZATION","GOBP_REGULATION_OF_ACTOMYOSIN_STRUCTURE_ORGANIZATION","GOBP_REGULATION_OF_ACTOMYOSIN_STRUCTURE_ORGANIZATION",76,0.536564714574362,1.6230483313165,0.00144312284398086,0.0354619062897318,0.03110693534187,1748,"tags=28%, list=13%, signal=24%","TESK1/ANKRD23/TACR1/PFN2/PRKD1/FHOD3/SFRP1/TJP1/FERMT2/LIMCH1/CCN2/RHOC/S100A10/PHLDB2/RGCC/SDC4/CORO2B/ARHGEF10L/SORBS3/TPM1/ARHGEF10"
"GOBP_MUSCLE_CELL_PROLIFERATION","GOBP_MUSCLE_CELL_PROLIFERATION","GOBP_MUSCLE_CELL_PROLIFERATION",128,0.482737536914616,1.56070626852772,0.00141896171899142,0.0354619062897318,0.03110693534187,2008,"tags=30%, list=14%, signal=26%","LDLRAP1/PDGFB/TACR1/TBX20/KCNK2/FGF2/IGFBP3/CDH13/YAP1/PRKG1/ITGA2/ADAMTS1/IL6/FOXC1/ANG/TGFB2/MMP9/GJA1/ZFPM2/DDR2/CCN3/KLF4/RGCC/APOE/IL10/CDKN1A/FGFR1/P2RY6/ITGB3/AIF1/TPM1/TNF/MYD88/JUN/SOD2/BMPR1A/FOS/MMP2"
"GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION","GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION","GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION",88,0.529858672883168,1.62726580473742,0.00148079978938561,0.0361844596579478,0.0317407540859192,1414,"tags=26%, list=10%, signal=24%","TESK1/GFUS/PDGFB/HAS2/COL8A1/FN1/CDH13/THY1/MDK/SFRP1/FBLN1/COL16A1/FERMT2/HPSE/CCDC80/EMP2/RRAS/S100A10/SDC4/DOCK1/CCR7/DAB2/CSF1"
"GOBP_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY","GOBP_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY","GOBP_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY",141,0.464061731021926,1.52294478122764,0.00151799960412881,0.03688739038033,0.0323573599827457,1012,"tags=15%, list=7%, signal=14%","IKBKG/RNF25/TMIGD3/RNF31/SRF/PARP10/SPHK1/CRTC2/CACTIN/ADORA3/ALK/SIK1/RIPK3/TCEAL7/PRKD1/ENPP1/AIM2/ID3/ID1/DDR2/HSPA1B"
"GOBP_CELL_FATE_COMMITMENT","GOBP_CELL_FATE_COMMITMENT","GOBP_CELL_FATE_COMMITMENT",140,0.470409717077164,1.53999807504544,0.00155315032581107,0.0375330360502631,0.0329237158335641,1450,"tags=21%, list=10%, signal=19%","TGFB1I1/TBX20/CDON/OLIG1/PTCH1/FGF2/PRRX1/SFRP1/DKK1/NR2F2/GLI3/HES1/NFIB/IL6/TBX15/CTSL/PDPN/TFAP2C/WNT5B/TGFB2/SLAMF8/LGALS1/WNT2B/KLF4/LOXL3/TBX18/FGFR1/SOX13/SCART1"
"GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION","GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION","GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION",119,0.490273704228709,1.57744757409935,0.00156562778802355,0.037626681015467,0.0330058605398833,2197,"tags=33%, list=16%, signal=28%","PDGFB/TACR1/ZNF703/HAS2/VEGFC/FGF2/EGFR/PRKD1/CDH13/YAP1/CAV2/MDK/CCND1/F3/ECM1/ANG/SEMA5A/MMP12/LAMB1/SCG2/ACVRL1/NRP2/C5AR1/CCL24/IL10/FGFR1/HRAS/GRN/AREG/VEGFB/ITGB3/TNF/TNFSF12/WNT5A/JUN/BMPR1A/CCL5/HPN/HMOX1"
"GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT","GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT","GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT",203,0.423218884539395,1.46558705609123,0.00159812324122058,0.0379901687885804,0.0333247094636671,1940,"tags=30%, list=14%, signal=26%","SHC1/SPHK1/TMIGD2/BMPER/VEGFC/THBS2/FGF2/CCBE1/PRKD1/DDAH1/GREM1/COL4A2/SERPINE1/MDK/SFRP1/RHOB/TJP1/ADAMTS1/DCN/IL1A/TNFRSF12A/F3/IL6/ECM1/FOXC1/ANGPTL4/HPSE/TGFB2/EMP2/SEMA5A/ADAM12/IL1B/SASH1/ID1/SPARC/C3/RRAS/ACVRL1/C5AR1/KLF2/CCL24/PF4/TWIST1/KLF4/RGCC/IL10/HOXA5/GRN/C3AR1/VEGFB/ITGB3/NINJ1/TNF/TNFSF12/TGM2/ITGB1/DSG2/CREB3L1/WNT5A/CEMIP2/RNH1"
"GOBP_SYNAPSE_ORGANIZATION","GOBP_SYNAPSE_ORGANIZATION","GOBP_SYNAPSE_ORGANIZATION",350,0.37697031699918,1.36554736154421,0.00159145284170564,0.0379901687885804,0.0333247094636671,1487,"tags=20%, list=11%, signal=19%","SLC12A5/INA/RIMS1/MUSK/DVL1/EPHA7/ANAPC2/MDGA1/CSMD2/NEFL/COL4A1/THBS2/PFN2/GDNF/LAMA1/DNER/NTM/RIMS2/PPFIA2/PLS3/MAP1B/CDH2/BDNF/DKK1/TPBG/RHOB/PDZRN3/NLGN4Y/SEZ6L2/NLGN1/EPHA4/ITGA3/C1QC/SHANK1/ASIC2/TREM2/NTNG1/CTTN/SRPX2/FARP1/TNC/PCLO/NECTIN3/C1QA/LAMB1/SPARC/C3/LRRC4C/PTPRS/ADGRL2/NRP2/LGMN/C5AR1/TRIM47/PDZD11/IGSF21/LILRB2/EFNA5/RIMS3/APOE/SNAPIN/DOCK1/IL10/NRXN3/FGFR1/CAST/GRN/S1PR2/CUX2/FLRT2/EPHB2"
