"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GOBP_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION","GOBP_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION","GOBP_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION",87,0.673750135512446,1.84742713056168,2.09774738673982e-05,0.000882264141307689,0.000763299782928102,1214,"tags=24%, list=9%, signal=22%","GDNF/DSG2/SERPINE1/CAV1/FGF2/FOXC1/MSX1/YAP1/TBX3/HES1/WWTR1/MAFF/BMP6/ERRFI1/VEGFA/IL1B/SPRED3/BTG1/CDKN1C/CDKN1B/SPRY1"
"GOBP_BASEMENT_MEMBRANE_ORGANIZATION","GOBP_BASEMENT_MEMBRANE_ORGANIZATION","GOBP_BASEMENT_MEMBRANE_ORGANIZATION",36,0.797712365681786,1.92319753809263,2.20002805124224e-05,0.000916468828203195,0.000792892315209609,1031,"tags=39%, list=7%, signal=36%","COL3A1/NID2/NTN4/CAV1/LAMA1/COL4A1/COL6A1/CAV2/PHLDB2/FLRT2/LAMB1/COL8A1/EXT1/LAMA2"
"GOBP_ENDODERM_DEVELOPMENT","GOBP_ENDODERM_DEVELOPMENT","GOBP_ENDODERM_DEVELOPMENT",54,0.737548299824229,1.89334708843659,2.23232655841198e-05,0.000921150600612642,0.000796942798161973,1074,"tags=31%, list=8%, signal=29%","DKK1/COL12A1/COL4A2/FN1/COL5A1/COL6A1/INHBA/MMP8/NCKAP1/COL5A2/DUSP4/LAMB1/LAMB3/COL8A1/EXT1/PELO/MMP14"
"GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS","GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS","GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS",378,0.467406923182649,1.537713460252,2.28148041870024e-05,0.00093263507956961,0.000806878711778392,892,"tags=10%, list=6%, signal=10%","MAP1B/MMP3/CSF3/THY1/FHOD3/PFN2/WDR45/PRKD1/SFRP1/CCN2/TMEM216/BDNF/NLGN1/TENM2/THBS2/CAV1/MMP1/SRPX2/IRX3/PLCE1/COL16A1/EFNA5/DZIP1/DPYSL3/KIRREL1/FERMT2/FLRT2/TPBG/NCKAP1/VEGFA/ADGRB3/CTTN/EMILIN1/SDC4/ISG15/CDC42EP5/CDC42EP2/EPS8L2"
"GOBP_NEGATIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY","GOBP_NEGATIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY","GOBP_NEGATIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY",93,0.653315468837406,1.81747339303238,2.53613785760545e-05,0.00102713583233021,0.000888636997864677,647,"tags=16%, list=5%, signal=15%","GREM1/IGFBP6/BICC1/DKK1/SFRP1/SNAI2/CAV1/DKK3/CTHRC1/CDH2/MDK/WNT5B/WWTR1/TPBG/WNT5A"
"GOBP_SYNAPSE_ORGANIZATION","GOBP_SYNAPSE_ORGANIZATION","GOBP_SYNAPSE_ORGANIZATION",352,0.470748754760902,1.53114130111774,2.57350403628119e-05,0.00103270703254073,0.000893456978312976,1073,"tags=16%, list=8%, signal=15%","MAP1B/DKK1/NTM/GDNF/PFN2/NCKIPSD/NEFL/SIGMAR1/BDNF/NLGN1/THBS2/CSMD2/LAMA1/NLGN4Y/COL4A1/INA/SRPX2/PDXP/RIMS1/EPHA7/TNC/EFNA5/CDH2/DNER/PDZRN3/PLS3/SEZ6L2/FLRT2/RIMS2/PTPRS/TPBG/F2R/CDC20/WNT5A/SIPA1L1/PTPRF/EPHA4/NTNG1/NECTIN3/LAMB1/PLXNA4/ADGRB3/RHOB/CTTN/MDGA1/MUSK/SEMA4C/DIXDC1/ABHD17C/PCLO/ICAM5/SLC7A11/ADGRL2/ITGA3/ITGB3/SPARC"
"GOBP_GLAND_MORPHOGENESIS","GOBP_GLAND_MORPHOGENESIS","GOBP_GLAND_MORPHOGENESIS",84,0.662381877649317,1.82006128444073,2.66077288188059e-05,0.00105802005321325,0.00091535679524983,1014,"tags=26%, list=7%, signal=24%","EGFR/SFRP1/NTN4/SNAI2/CAV1/LAMA1/NFIB/TGFB2/NKX3-1/TNC/MDK/TBX3/TGM2/WNT5A/AREG/IGF1/SULF2/TFAP2C/PDGFA/PERP/IL6/TGFA"
"GOBP_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION","GOBP_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION","GOBP_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION",62,0.705857297083555,1.87665888006478,3.07847163484025e-05,0.00120920312623489,0.00104615436642708,1074,"tags=21%, list=8%, signal=19%","GREM1/THY1/SFRP1/COL16A1/EFNA5/FERMT2/PHLDB2/THBS1/VEGFA/DLC1/SDC4/DMTN/MMP14"
"GOBP_REGULATION_OF_DEVELOPMENTAL_GROWTH","GOBP_REGULATION_OF_DEVELOPMENTAL_GROWTH","GOBP_REGULATION_OF_DEVELOPMENTAL_GROWTH",200,0.542420030524091,1.67381867037077,3.09626772149766e-05,0.00120920312623489,0.00104615436642708,1077,"tags=17%, list=8%, signal=16%","MAP1B/SEMA5A/BDNF/HTRA2/PEX5/FN1/FGF2/RIMS1/FOXC1/EPHA7/YAP1/KCNK2/CRABP2/STC2/EFNA5/OLFM1/GHR/RIMS2/ZFPM2/PTPRS/WNT5A/VEGFA/PLXNA4/IGF1/TNFRSF12A/TGFBR3/CTTN/MUSK/RNF157/RGS2/CDH4/CCNB1/FOSL2/CDK1"
"GOBP_TRABECULA_MORPHOGENESIS","GOBP_TRABECULA_MORPHOGENESIS","GOBP_TRABECULA_MORPHOGENESIS",32,0.805236385439797,1.91237085165226,3.16964974744564e-05,0.00122690690224135,0.00106147096805469,750,"tags=25%, list=5%, signal=24%","GREM1/ADAMTS1/COL1A1/SFRP1/TGFB2/VEGFA/TGFBR3/FHL2"
"GOBP_NEGATIVE_REGULATION_OF_BMP_SIGNALING_PATHWAY","GOBP_NEGATIVE_REGULATION_OF_BMP_SIGNALING_PATHWAY","GOBP_NEGATIVE_REGULATION_OF_BMP_SIGNALING_PATHWAY",37,0.780888744222032,1.89042293080191,3.30862895570847e-05,0.00126946868879551,0.00109829372998818,938,"tags=30%, list=7%, signal=28%","GREM1/DKK1/BMPER/SFRP1/CAV1/FSTL3/HTRA1/FBN1/WNT5A/CRIM1/NBL1"
"GOBP_CELL_SUBSTRATE_JUNCTION_ORGANIZATION","GOBP_CELL_SUBSTRATE_JUNCTION_ORGANIZATION","GOBP_CELL_SUBSTRATE_JUNCTION_ORGANIZATION",89,0.668004262028701,1.82903704581572,3.36697706731986e-05,0.00127953546951299,0.00110700310757327,1074,"tags=22%, list=8%, signal=21%","GREM1/THY1/SFRP1/ACTN2/FN1/COL16A1/EFNA5/FERMT2/PHLDB2/ITGA2/THBS1/VEGFA/DLC1/CORO2B/CTTN/SDC4/DST/ITGB3/DMTN/MMP14"
"GOBP_POSITIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION","GOBP_POSITIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION","GOBP_POSITIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION",139,0.590808575775233,1.7358993196451,3.39337253002988e-05,0.00127953546951299,0.00110700310757327,1098,"tags=22%, list=8%, signal=20%","EGFR/CSF3/DCN/PRKD1/SEMA5A/LAMA1/FN1/FGF2/TGFB2/C1QTNF1/NKX3-1/AXL/EFNA5/FERMT2/HBEGF/TPBG/F2R/THBS1/WNT5A/VEGFA/IL1B/DDR2/IRS1/IGF1/PDGFA/IL1R1/AKR1C3/GAS6/ADTRP/ADAM8"
"GOBP_MUSCLE_CELL_DIFFERENTIATION","GOBP_MUSCLE_CELL_DIFFERENTIATION","GOBP_MUSCLE_CELL_DIFFERENTIATION",296,0.48802835222826,1.57054503153126,3.4329422317775e-05,0.00128339224972605,0.00111033984014756,1125,"tags=16%, list=8%, signal=15%","GREM1/LOX/DKK1/FHOD3/PRKD1/EFEMP2/BDNF/ACTN2/LAMA1/MYPN/IRX3/MSX1/COL6A1/SIK1/CAV2/CDH2/DNER/MYL9/TBX3/HES1/WNT5B/EHD2/ADAMTS5/CXADR/CSRP2/VEGFA/LAMB1/UCHL1/IGF1/ADGRB3/FHL2/KRT8/ADM/ADAM12/SEMA4C/RGS2/SHOX2/TNNT1/CFL2/CCNB1/BHLHE41/LAMA2/MMP14/CDK1/CCN3/CD9"
"GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_PROCESS","GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_PROCESS","GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_PROCESS",288,0.492406265087634,1.58927447424918,3.50266519282894e-05,0.00129836080961303,0.00112329004176807,1045,"tags=13%, list=7%, signal=12%","STC1/CSF3/FHOD3/PFN2/PRKD1/SFRP1/SEMA5A/CCN2/ABITRAM/INPP5K/DSG2/CAV1/ACTN2/TGFB2/PDXP/SLIT2/FRMD6/EFNA5/TJP1/RND3/KIRREL1/FERMT2/PHLDB2/NCKAP1/DLC1/CORO2B/CTTN/PDGFA/SDC4/PLEKHH2/JAM3/DIXDC1/DSP/CDC42EP5/CDC42EP2/CFL2/ITGB3/DMTN"
"GOBP_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION","GOBP_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION","GOBP_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION",220,0.524082424880376,1.62905721856723,3.65710614635344e-05,0.00134421699866806,0.00116296298948612,1357,"tags=22%, list=10%, signal=20%","HAS2/EGFR/CDH13/NR2F2/PRKD1/SFRP1/SEMA5A/VEGFC/SNAI2/CAV1/ZNF304/NFIB/FGF2/FMC1/TGFB2/NKX3-1/YAP1/CAV2/MDK/NR1D1/SCG2/HES1/F3/BMP6/ERRFI1/THBS1/WNT5A/VEGFA/LAMB1/AREG/IGF1/TGFBR3/ANG/SULF2/HIF1A/MMP12/IQGAP3/CDKN1C/TGFA/ITGB3/SPARC/KLF9/CDKN1B/HOXA5/GATA2/RUNX3/HMGA2/JUN"
"GOBP_FOCAL_ADHESION_ASSEMBLY","GOBP_FOCAL_ADHESION_ASSEMBLY","GOBP_FOCAL_ADHESION_ASSEMBLY",71,0.686307344030113,1.84540929198311,4.21515495783949e-05,0.00153642398213249,0.00132925281345903,1074,"tags=24%, list=8%, signal=22%","GREM1/THY1/SFRP1/ACTN2/COL16A1/EFNA5/FERMT2/PHLDB2/ITGA2/THBS1/VEGFA/DLC1/CORO2B/CTTN/SDC4/DMTN/MMP14"
"GOBP_REGULATION_OF_BODY_FLUID_LEVELS","GOBP_REGULATION_OF_BODY_FLUID_LEVELS","GOBP_REGULATION_OF_BODY_FLUID_LEVELS",254,0.502010649078764,1.5918465765958,4.46281717920893e-05,0.00161325308610412,0.00139572229310623,1470,"tags=21%, list=11%, signal=19%","PRKG1/HAS2/COL3A1/PLAT/ANGPTL2/FBLN1/SERPINE2/TFPI2/ANGPTL4/INPP5K/SERPINE1/CAV1/FAP/FN1/C1QTNF1/NPR3/AXL/MYL9/SVEP1/ITGA2/F3/SERPINB2/F2R/THBS1/VEGFA/PF4/EMP2/CORO2B/ADM/EMILIN1/THBD/HBB/PDGFA/ITPR3/HIF1A/SLC7A11/PLSCR1/IL6/TFPI/EXT1/FOSL2/ITGB3/GAS6/ADTRP/CD9/WFS1/PLAUR/CHRM3/OAS2/LMAN1/PDPN/VAMP2/ANGPTL1/SERPING1"
"GOBP_NEGATIVE_REGULATION_OF_COAGULATION","GOBP_NEGATIVE_REGULATION_OF_COAGULATION","GOBP_NEGATIVE_REGULATION_OF_COAGULATION",31,0.803445431248935,1.89428659869372,4.60864168599784e-05,0.0016523113716848,0.00142951396558777,1183,"tags=52%, list=8%, signal=47%","PRKG1/PLAT/SERPINE2/SERPINE1/FAP/C1QTNF1/HS3ST5/SERPINB2/THBS1/PF4/THBD/PDGFA/TFPI/ADTRP/CD9/PLAUR"
"GOBP_VASCULOGENESIS","GOBP_VASCULOGENESIS","GOBP_VASCULOGENESIS",48,0.753261653462445,1.88410917605695,4.70208608856038e-05,0.00167210768710269,0.00144664094894091,785,"tags=25%, list=6%, signal=24%","HAS2/ACKR3/CAV1/GJC1/FZD4/YAP1/ZFPM2/VEGFA/EMP2/TGFBR3/ADM/TIPARP"
"GOBP_DIGESTIVE_SYSTEM_DEVELOPMENT","GOBP_DIGESTIVE_SYSTEM_DEVELOPMENT","GOBP_DIGESTIVE_SYSTEM_DEVELOPMENT",75,0.68232505412543,1.85268210388486,4.74492322201611e-05,0.00167312528479628,0.00144752133392117,1010,"tags=29%, list=7%, signal=27%","EGFR/COL3A1/SFRP1/PKD1/TGFB2/YAP1/DCHS1/CLMP/ASS1/HES1/BARX1/NCKAP1/CXCL8/WNT5A/IGF1/CPS1/PDGFA/HIF1A/SHOX2/CDKN1C/CCNB1/EXT1"
"GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION","GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION","GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION",88,0.652320105794588,1.78951823192922,4.78145085961442e-05,0.00167312528479628,0.00144752133392117,1042,"tags=20%, list=7%, signal=19%","CCN1/HAS2/CDH13/THY1/FBLN1/SFRP1/EFEMP2/FN1/COL16A1/MDK/FERMT2/CCDC80/VEGFA/EMP2/EMILIN1/SDC4/COL8A1/ITGB3"
"GOBP_REGULATION_OF_CELLULAR_COMPONENT_SIZE","GOBP_REGULATION_OF_CELLULAR_COMPONENT_SIZE","GOBP_REGULATION_OF_CELLULAR_COMPONENT_SIZE",264,0.492535863264097,1.56831540994239,4.9793589783035e-05,0.00172854890246821,0.00149547163968263,1045,"tags=12%, list=7%, signal=12%","MAP1B/RAB3B/CSF3/PFN2/PRKD1/NEFL/SEMA5A/ABITRAM/BDNF/ACTN2/FN1/PDXP/SLIT2/EPHA7/COL6A1/CRABP2/EFNA5/KIRREL1/OLFM1/PTPRS/NCKAP1/WNT5A/VEGFA/PLXNA4/TNFRSF12A/CTTN/PLEKHH2/CDH4/CDC42EP5/CDC42EP2/IQGAP3/CFL2/DMTN"
"GOBP_COLLAGEN_BIOSYNTHETIC_PROCESS","GOBP_COLLAGEN_BIOSYNTHETIC_PROCESS","GOBP_COLLAGEN_BIOSYNTHETIC_PROCESS",35,0.789742464284148,1.89741586288966,5.31715085458051e-05,0.00176913924257561,0.00153058878469889,1019,"tags=40%, list=7%, signal=37%","SERPINB7/COL1A1/LARP6/COL5A1/PLOD2/ITGA2/PCOLCE/ERRFI1/INHBA/F2R/DDR2/EMILIN1/IL6/FOSL2"
"GOBP_NEGATIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION","GOBP_NEGATIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION","GOBP_NEGATIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION",53,0.730756549436699,1.88056632075427,5.18946049180309e-05,0.00176913924257561,0.00153058878469889,1074,"tags=30%, list=8%, signal=28%","COL1A1/FBLN1/SERPINE1/FZD4/EFNA5/PHLDB2/THBS1/DLC1/CORO2B/PLET1/MMP12/SPRY4/SPOCK1/DMTN/MELTF/MMP14"
"GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION","GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION","GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION",48,0.750339681904437,1.87680054246421,5.22092915058192e-05,0.00176913924257561,0.00153058878469889,1524,"tags=44%, list=11%, signal=39%","HAS2/EFEMP2/FAP/LAMA1/TGFB2/COL6A1/DDR2/LAMB1/TGFBR3/EMILIN1/IL6/DPP4/LAMA2/ITGB3/ADTRP/MELTF/ANTXR1/SLC2A10/PDPN/TNFRSF1B/TNXB"
"GOBP_ORGAN_GROWTH","GOBP_ORGAN_GROWTH","GOBP_ORGAN_GROWTH",101,0.632465898052448,1.77420285349016,5.15800575091058e-05,0.00176913924257561,0.00153058878469889,1077,"tags=18%, list=8%, signal=17%","STC1/PRKG1/FGF2/TGFB2/FOXC1/YAP1/KCNK2/ZFPM2/COL27A1/DDR2/EVC/IGF1/TGFBR3/RGS2/CCNB1/EXT1/FOSL2/CDK1"
"GOBP_PALLIUM_DEVELOPMENT","GOBP_PALLIUM_DEVELOPMENT","GOBP_PALLIUM_DEVELOPMENT",141,0.582558938309684,1.71285198487809,5.33896616415136e-05,0.00176913924257561,0.00153058878469889,869,"tags=13%, list=6%, signal=13%","EGFR/COL3A1/NEFL/LYPD6/PEX5/IGF2BP1/FAT4/SLIT2/EPHA5/CDH2/MDK/MME/PTPRS/LAMB1/TFAP2C/MDGA1/DIXDC1/HIF1A/BNIP3"
"GOBP_POSITIVE_REGULATION_OF_GROWTH","GOBP_POSITIVE_REGULATION_OF_GROWTH","GOBP_POSITIVE_REGULATION_OF_GROWTH",173,0.559161651605382,1.69578864387309,5.33896616415136e-05,0.00176913924257561,0.00153058878469889,1139,"tags=18%, list=8%, signal=17%","MAP1B/EGFR/SFRP1/BRAT1/EXOSC2/SEMA5A/BDNF/PEX5/FN1/FGF2/TGFB2/RIMS1/YAP1/CRABP2/EFNA5/GHR/RIMS2/HBEGF/ZFPM2/TEAD1/VEGFA/IGF1/TNFRSF12A/TGFBR3/RNF157/SPHK1/CDH4/CXCL16/CCNB1/MMP14/CDK1/WFS1"
"GOBP_GASTRULATION","GOBP_GASTRULATION","GOBP_GASTRULATION",114,0.613881326125999,1.76352054811342,5.78688611483152e-05,0.001903145854607,0.00164652596619069,1352,"tags=25%, list=10%, signal=23%","DKK1/COL12A1/GJA1/SFRP1/COL4A2/FN1/COL5A1/FOXC1/COL6A1/ITGA2/IL1RN/WNT5B/INHBA/MMP8/NCKAP1/COL5A2/WNT5A/DUSP4/ETS2/LAMB1/LAMB3/COL8A1/EXT1/ITGA3/ITGB3/MMP14/TGIF1/UGDH/HMGA2"
"GOBP_REGULATION_OF_EXTENT_OF_CELL_GROWTH","GOBP_REGULATION_OF_EXTENT_OF_CELL_GROWTH","GOBP_REGULATION_OF_EXTENT_OF_CELL_GROWTH",69,0.683190749299507,1.82943701091962,5.87327136194447e-05,0.00191714096545859,0.001658633978491,849,"tags=22%, list=6%, signal=21%","MAP1B/SEMA5A/BDNF/FN1/EPHA7/CRABP2/EFNA5/OLFM1/PTPRS/WNT5A/VEGFA/PLXNA4/TNFRSF12A/CTTN/CDH4"
"GOBP_EYE_MORPHOGENESIS","GOBP_EYE_MORPHOGENESIS","GOBP_EYE_MORPHOGENESIS",88,0.645666955452328,1.77126655804783,6.72075352888738e-05,0.00217752414335951,0.00188390712953997,1847,"tags=31%, list=13%, signal=27%","THY1/FGF2/MFAP2/COL5A1/TENM3/EFNA5/TWIST1/FJX1/FBN1/COL5A2/WNT5A/VEGFA/ALDH1A3/NECTIN3/HIF1A/SOX4/COL8A1/BCAR3/SDK2/PRDM1/NKD1/C12orf57/CITED2/RPGRIP1L/BBS10/ATF4/FBN2"
"GOBP_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION","GOBP_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION","GOBP_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION",90,0.650432942640011,1.79075182600482,6.85320707829963e-05,0.0022041123353296,0.00190691017387672,975,"tags=24%, list=7%, signal=23%","GREM1/TWIST2/CCN1/PRKD1/SFRP1/VEGFC/SNAI2/FGF2/RIOX1/YAP1/CTHRC1/FERMT2/TWIST1/WWTR1/BMP6/ID1/VEGFA/DDR2/AREG/IGF1/CRIM1/IL6"
"GOBP_ENDODERM_FORMATION","GOBP_ENDODERM_FORMATION","GOBP_ENDODERM_FORMATION",38,0.772050838980006,1.86569404588713,6.99132870493147e-05,0.00223212202593943,0.00193114304219966,1074,"tags=37%, list=8%, signal=34%","DKK1/COL12A1/COL4A2/FN1/COL5A1/COL6A1/INHBA/MMP8/COL5A2/DUSP4/LAMB1/LAMB3/COL8A1/MMP14"
"GOBP_CHONDROCYTE_DIFFERENTIATION","GOBP_CHONDROCYTE_DIFFERENTIATION","GOBP_CHONDROCYTE_DIFFERENTIATION",72,0.684029378556997,1.83790976986163,7.72508673735531e-05,0.00241353781351372,0.00208809675344303,1634,"tags=31%, list=12%, signal=27%","GREM1/COL3A1/LOXL2/CCN2/SNAI2/NFIB/MDK/WNT5B/BMP6/COL27A1/SULF2/SHOX2/EXT1/FOSL2/CCN3/TGFBI/SLC39A14/RUNX3/HMGA2/ACVRL1/SERPINH1/RUNX2"
"GOBP_CELLULAR_RESPONSE_TO_ACID_CHEMICAL","GOBP_CELLULAR_RESPONSE_TO_ACID_CHEMICAL","GOBP_CELLULAR_RESPONSE_TO_ACID_CHEMICAL",74,0.662887795976067,1.79159151072793,7.68472874752497e-05,0.00241353781351372,0.00208809675344303,652,"tags=16%, list=5%, signal=16%","EGFR/COL3A1/MMP3/COL1A1/COL1A2/SH3BP4/COL4A1/COL16A1/COL6A1/ASS1/COL5A2/VEGFA"
"GOBP_GLAND_DEVELOPMENT","GOBP_GLAND_DEVELOPMENT","GOBP_GLAND_DEVELOPMENT",280,0.497301143395906,1.59231856486005,7.616794942095e-05,0.00241353781351372,0.00208809675344303,1415,"tags=20%, list=10%, signal=18%","EGFR/SFRP1/SERPINE2/NTN4/SNAI2/CAV1/PKD1/LAMA1/NFIB/FGF2/TGFB2/FOXC1/UPB1/MSX1/NKX3-1/DKK3/ASS1/TNC/MDK/TBX3/MET/HES1/ITGA2/ERRFI1/TGM2/WNT5A/VEGFA/ALDH1A3/AREG/IGF1/TGFBR3/SULF2/TFAP2C/CPS1/PDGFA/HIF1A/AURKA/PERP/IQGAP3/HSPA12A/IL6/CDKN1C/EXT1/TGFA/LSR/CDKN1B/ARID5B/HOXA5/GATA2/RXFP1/OAS2/HMGA2/JUN/PBX1/E2F7"
"GOBP_MORPHOGENESIS_OF_EMBRYONIC_EPITHELIUM","GOBP_MORPHOGENESIS_OF_EMBRYONIC_EPITHELIUM","GOBP_MORPHOGENESIS_OF_EMBRYONIC_EPITHELIUM",101,0.625134910535752,1.75363785700407,8.22671272581393e-05,0.00255203130941207,0.00220791580808519,1285,"tags=24%, list=9%, signal=22%","GREM1/TSC2/GDNF/SFRP1/VEGFC/TGFB1I1/TGFB2/IRX3/CTHRC1/TWIST1/NCKAP1/WNT5A/ALDH1A3/DLC1/ADM/SEMA4C/SDC4/HIF1A/SPINT1/FUZ/TULP3/TGIF1/MKS1/CECR2"
"GOBP_FORMATION_OF_PRIMARY_GERM_LAYER","GOBP_FORMATION_OF_PRIMARY_GERM_LAYER","GOBP_FORMATION_OF_PRIMARY_GERM_LAYER",72,0.681861192723146,1.83208409913486,8.36350967846611e-05,0.00257619657278949,0.00222882263114053,1074,"tags=29%, list=8%, signal=27%","DKK1/COL12A1/GJA1/COL4A2/FN1/COL5A1/FOXC1/COL6A1/ITGA2/INHBA/MMP8/COL5A2/WNT5A/DUSP4/ETS2/LAMB1/LAMB3/COL8A1/ITGA3/ITGB3/MMP14"
"GOBP_NEGATIVE_REGULATION_OF_WOUND_HEALING","GOBP_NEGATIVE_REGULATION_OF_WOUND_HEALING","GOBP_NEGATIVE_REGULATION_OF_WOUND_HEALING",40,0.771519259014037,1.87999758265599,8.81415223412586e-05,0.00269602110993472,0.00233249004649853,1183,"tags=42%, list=8%, signal=39%","PRKG1/PLAT/SERPINE2/SERPINE1/FAP/FGF2/C1QTNF1/PHLDB2/SERPINB2/THBS1/PF4/THBD/PDGFA/TFPI/ADTRP/CD9/PLAUR"
"GOBP_TRABECULA_FORMATION","GOBP_TRABECULA_FORMATION","GOBP_TRABECULA_FORMATION",15,0.887831735247391,1.78373249386693,8.92237794870392e-05,0.00271017230191881,0.00234473309397592,750,"tags=47%, list=5%, signal=44%","GREM1/ADAMTS1/COL1A1/SFRP1/VEGFA/TGFBR3/FHL2"
"GOBP_REGULATION_OF_CARDIOCYTE_DIFFERENTIATION","GOBP_REGULATION_OF_CARDIOCYTE_DIFFERENTIATION","GOBP_REGULATION_OF_CARDIOCYTE_DIFFERENTIATION",13,0.903903092755869,1.76742719016504,9.36369364931856e-05,0.00280526660249753,0.00242700489398566,308,"tags=23%, list=2%, signal=23%","EGFR/DKK1/TGFB2"
"GOBP_POSITIVE_REGULATION_OF_CELL_GROWTH","GOBP_POSITIVE_REGULATION_OF_CELL_GROWTH","GOBP_POSITIVE_REGULATION_OF_CELL_GROWTH",120,0.599496993703904,1.73648008813272,9.3637156827764e-05,0.00280526660249753,0.00242700489398566,876,"tags=19%, list=6%, signal=18%","MAP1B/EGFR/SFRP1/BRAT1/EXOSC2/SEMA5A/BDNF/FN1/TGFB2/RIMS1/YAP1/CRABP2/EFNA5/RIMS2/HBEGF/TEAD1/VEGFA/IGF1/TNFRSF12A/RNF157/SPHK1/CDH4/CXCL16"
"GOBP_DEVELOPMENTAL_CELL_GROWTH","GOBP_DEVELOPMENTAL_CELL_GROWTH","GOBP_DEVELOPMENTAL_CELL_GROWTH",153,0.556555132255188,1.66124934396477,9.500412262087e-05,0.00282685736288221,0.00244568435962784,1070,"tags=16%, list=8%, signal=15%","PRKG1/MAP1B/SEMA5A/BDNF/FN1/RIMS1/SLIT2/EPHA7/CRABP2/EFNA5/OLFM1/RIMS2/PTPRS/WNT5A/VEGFA/PLXNA4/IGF1/TNFRSF12A/CTTN/RNF157/RGS2/AURKA/CDH4/EXT1/SPAG6"
"GOBP_APPENDAGE_DEVELOPMENT","GOBP_APPENDAGE_DEVELOPMENT","GOBP_APPENDAGE_DEVELOPMENT",119,0.604882536619848,1.74784466936905,9.56727239487685e-05,0.0028275168550805,0.00244625492600158,1966,"tags=25%, list=14%, signal=22%","GREM1/COL3A1/DKK1/TGFB2/EN1/MSX1/COL6A1/CRABP2/PRRX1/TBX3/FERMT2/TWIST1/ERRFI1/WNT5A/SHOX2/SLC7A11/KREMEN1/EXT1/ACD/TULP3/MKS1/PBX1/PIAS4/RUNX2/ECE1/RPGRIP1L/FBN2/CACNA1C/PTCH1/LRP5"
"GOBP_RENAL_TUBULE_DEVELOPMENT","GOBP_RENAL_TUBULE_DEVELOPMENT","GOBP_RENAL_TUBULE_DEVELOPMENT",50,0.729172456220753,1.84981158056038,0.000103593805305809,0.00304106915709806,0.00263101186912317,652,"tags=26%, list=5%, signal=25%","GREM1/HS3ST3A1/GDNF/PKD1/FGF2/COL4A1/FOXD1/IRX3/YAP1/DCHS1/HES1/WWTR1/VEGFA"
"GOBP_ENDODERMAL_CELL_DIFFERENTIATION","GOBP_ENDODERMAL_CELL_DIFFERENTIATION","GOBP_ENDODERMAL_CELL_DIFFERENTIATION",32,0.791387677781497,1.87948129855001,0.000104962280383004,0.00306070009596839,0.00264799577527648,1074,"tags=41%, list=8%, signal=38%","DKK1/COL12A1/COL4A2/FN1/COL5A1/COL6A1/INHBA/MMP8/COL5A2/LAMB1/LAMB3/COL8A1/MMP14"
